personnel_id,leave_id,month_idx,date,leave_start_date,leave_end_date,duration_days,leave_type,days_since_previous_leave
P-000360,LV-V2-0000999,10,2025-10-01,2025-10-09,2025-10-16,7,Medical/Authorized,90
P-000360,LV-V2-0001000,12,2025-12-01,2025-12-09,2025-12-15,6,Annual,60
P-000361,LV-V2-0001001,5,2025-05-01,2025-05-07,2025-05-11,4,Casual,197
P-000361,LV-V2-0001002,11,2025-11-01,2025-11-06,2025-11-10,4,Casual,180
P-000362,LV-V2-0001003,2,2025-02-01,2025-02-05,2025-02-11,6,Annual,102
P-000362,LV-V2-0001004,10,2025-10-01,2025-10-06,2025-10-19,13,Annual,240
P-000363,LV-V2-0001005,2,2025-02-01,2025-02-10,2025-02-16,6,Annual,81
P-000363,LV-V2-0001006,6,2025-06-01,2025-06-07,2025-06-14,7,Medical/Authorized,120
P-000363,LV-V2-0001007,10,2025-10-01,2025-10-10,2025-10-17,7,Annual,120
P-000363,LV-V2-0001008,12,2025-12-01,2025-12-05,2025-12-16,11,Annual,60
P-000364,LV-V2-0001009,1,2025-01-01,2025-01-07,2025-01-15,8,Annual,84
P-000364,LV-V2-0001010,5,2025-05-01,2025-05-06,2025-05-15,9,Annual,120
P-000364,LV-V2-0001011,8,2025-08-01,2025-08-07,2025-08-19,12,Annual,90
P-000364,LV-V2-0001012,11,2025-11-01,2025-11-08,2025-11-17,9,Annual,90
P-000365,LV-V2-0001013,2,2025-02-01,2025-02-08,2025-02-15,7,Annual,97
P-000365,LV-V2-0001014,5,2025-05-01,2025-05-09,2025-05-18,9,Annual,90
P-000365,LV-V2-0001015,7,2025-07-01,2025-07-09,2025-07-20,11,Annual,60
P-000367,LV-V2-0001016,3,2025-03-01,2025-03-09,2025-03-17,8,Annual,123
P-000367,LV-V2-0001017,5,2025-05-01,2025-05-07,2025-05-16,9,Annual,60
P-000367,LV-V2-0001018,9,2025-09-01,2025-09-07,2025-09-16,9,Casual,120
P-000368,LV-V2-0001019,5,2025-05-01,2025-05-05,2025-05-16,11,Medical/Authorized,176
P-000368,LV-V2-0001020,10,2025-10-01,2025-10-05,2025-10-15,10,Annual,150
P-000369,LV-V2-0001021,10,2025-10-01,2025-10-09,2025-10-12,3,Casual,326
P-000370,LV-V2-0001022,2,2025-02-01,2025-02-09,2025-02-18,9,Annual,89
P-000370,LV-V2-0001023,7,2025-07-01,2025-07-09,2025-07-12,3,Casual,150
P-000370,LV-V2-0001024,12,2025-12-01,2025-12-07,2025-12-15,8,Casual,150
P-000371,LV-V2-0001025,2,2025-02-01,2025-02-08,2025-02-17,9,Annual,89
P-000371,LV-V2-0001026,7,2025-07-01,2025-07-07,2025-07-13,6,Casual,150
P-000371,LV-V2-0001027,10,2025-10-01,2025-10-09,2025-10-22,13,Casual,90
P-000372,LV-V2-0001028,1,2025-01-01,2025-01-07,2025-01-13,6,Annual,62
P-000372,LV-V2-0001029,7,2025-07-01,2025-07-08,2025-07-14,6,Casual,180
P-000373,LV-V2-0001030,1,2025-01-01,2025-01-06,2025-01-16,10,Annual,99
P-000373,LV-V2-0001031,10,2025-10-01,2025-10-07,2025-10-17,10,Annual,270
P-000374,LV-V2-0001032,11,2025-11-01,2025-11-09,2025-11-21,12,Annual,386
P-000375,LV-V2-0001033,1,2025-01-01,2025-01-07,2025-01-14,7,Casual,70
P-000375,LV-V2-0001034,10,2025-10-01,2025-10-09,2025-10-21,12,Casual,270
P-000375,LV-V2-0001035,12,2025-12-01,2025-12-05,2025-12-12,7,Annual,60
P-000376,LV-V2-0001036,5,2025-05-01,2025-05-08,2025-05-14,6,Annual,219
P-000376,LV-V2-0001037,9,2025-09-01,2025-09-08,2025-09-20,12,Annual,120
P-000376,LV-V2-0001038,11,2025-11-01,2025-11-06,2025-11-16,10,Annual,60
P-000377,LV-V2-0001039,2,2025-02-01,2025-02-07,2025-02-16,9,Casual,103
P-000377,LV-V2-0001040,6,2025-06-01,2025-06-08,2025-06-20,12,Casual,120
P-000377,LV-V2-0001041,8,2025-08-01,2025-08-05,2025-08-18,13,Casual,60
P-000377,LV-V2-0001042,12,2025-12-01,2025-12-07,2025-12-13,6,Casual,120
P-000379,LV-V2-0001043,3,2025-03-01,2025-03-09,2025-03-22,13,Annual,154
P-000379,LV-V2-0001044,8,2025-08-01,2025-08-10,2025-08-23,13,Annual,150
P-000379,LV-V2-0001045,11,2025-11-01,2025-11-10,2025-11-17,7,Annual,90
P-000380,LV-V2-0001046,1,2025-01-01,2025-01-07,2025-01-17,10,Annual,90
P-000380,LV-V2-0001047,6,2025-06-01,2025-06-06,2025-06-23,17,Recovery,150
P-000380,LV-V2-0001048,9,2025-09-01,2025-09-10,2025-09-23,13,Annual,90
P-000381,LV-V2-0001049,2,2025-02-01,2025-02-07,2025-02-13,6,Casual,98
P-000381,LV-V2-0001050,12,2025-12-01,2025-12-08,2025-12-20,12,Annual,300
P-000382,LV-V2-0001051,1,2025-01-01,2025-01-05,2025-01-15,10,Annual,89
P-000382,LV-V2-0001052,10,2025-10-01,2025-10-10,2025-10-16,6,Annual,270
P-000382,LV-V2-0001053,12,2025-12-01,2025-12-10,2025-12-19,9,Medical/Authorized,60
P-000384,LV-V2-0001054,6,2025-06-01,2025-06-10,2025-06-22,12,Annual,240
P-000385,LV-V2-0001055,6,2025-06-01,2025-06-06,2025-06-22,16,Recovery,240
P-000385,LV-V2-0001056,8,2025-08-01,2025-08-06,2025-08-17,11,Casual,60
P-000385,LV-V2-0001057,10,2025-10-01,2025-10-09,2025-10-17,8,Annual,60
P-000386,LV-V2-0001058,4,2025-04-01,2025-04-07,2025-04-19,12,Annual,162
P-000386,LV-V2-0001059,6,2025-06-01,2025-06-05,2025-06-13,8,Medical/Authorized,60
P-000386,LV-V2-0001060,10,2025-10-01,2025-10-05,2025-10-15,10,Casual,120
P-000387,LV-V2-0001061,1,2025-01-01,2025-01-07,2025-01-18,11,Annual,99
P-000387,LV-V2-0001062,6,2025-06-01,2025-06-10,2025-06-24,14,Recovery,150
P-000387,LV-V2-0001063,9,2025-09-01,2025-09-07,2025-09-16,9,Annual,90
P-000388,LV-V2-0001064,6,2025-06-01,2025-06-10,2025-06-24,14,Recovery,230
P-000388,LV-V2-0001065,9,2025-09-01,2025-09-07,2025-09-18,11,Annual,90
P-000388,LV-V2-0001066,12,2025-12-01,2025-12-07,2025-12-15,8,Casual,90
P-000389,LV-V2-0001067,1,2025-01-01,2025-01-07,2025-01-13,6,Annual,93
P-000389,LV-V2-0001068,7,2025-07-01,2025-07-09,2025-07-17,8,Annual,180
P-000389,LV-V2-0001069,10,2025-10-01,2025-10-10,2025-10-19,9,Casual,90
P-000389,LV-V2-0001070,12,2025-12-01,2025-12-06,2025-12-13,7,Casual,60
P-000390,LV-V2-0001071,2,2025-02-01,2025-02-07,2025-02-13,6,Casual,110
P-000390,LV-V2-0001072,11,2025-11-01,2025-11-10,2025-11-22,12,Annual,270
P-000391,LV-V2-0001073,2,2025-02-01,2025-02-07,2025-02-16,9,Casual,97
P-000391,LV-V2-0001074,7,2025-07-01,2025-07-05,2025-07-09,4,Casual,150
P-000391,LV-V2-0001075,11,2025-11-01,2025-11-07,2025-11-16,9,Annual,120
P-000392,LV-V2-0001076,1,2025-01-01,2025-01-05,2025-01-11,6,Casual,81
P-000392,LV-V2-0001077,9,2025-09-01,2025-09-05,2025-09-11,6,Annual,240
P-000393,LV-V2-0001078,1,2025-01-01,2025-01-06,2025-01-13,7,Annual,89
P-000393,LV-V2-0001079,4,2025-04-01,2025-04-06,2025-04-17,11,Annual,90
P-000393,LV-V2-0001080,8,2025-08-01,2025-08-10,2025-08-16,6,Annual,120
P-000393,LV-V2-0001081,10,2025-10-01,2025-10-06,2025-10-18,12,Annual,60
P-000394,LV-V2-0001082,1,2025-01-01,2025-01-07,2025-01-13,6,Casual,91
P-000394,LV-V2-0001083,3,2025-03-01,2025-03-07,2025-03-13,6,Annual,60
P-000394,LV-V2-0001084,7,2025-07-01,2025-07-05,2025-07-18,13,Medical/Authorized,120
P-000394,LV-V2-0001085,9,2025-09-01,2025-09-07,2025-09-19,12,Annual,60
P-000394,LV-V2-0001086,11,2025-11-01,2025-11-10,2025-11-23,13,Annual,60
P-000395,LV-V2-0001087,9,2025-09-01,2025-09-09,2025-09-18,9,Annual,292
P-000395,LV-V2-0001088,11,2025-11-01,2025-11-08,2025-11-18,10,Casual,60
P-000396,LV-V2-0001089,2,2025-02-01,2025-02-10,2025-02-16,6,Annual,80
P-000396,LV-V2-0001090,6,2025-06-01,2025-06-06,2025-06-19,13,Annual,120
P-000396,LV-V2-0001091,9,2025-09-01,2025-09-05,2025-09-11,6,Casual,90
P-000396,LV-V2-0001092,11,2025-11-01,2025-11-09,2025-11-18,9,Annual,60
P-000397,LV-V2-0001093,4,2025-04-01,2025-04-07,2025-04-10,3,Casual,153
P-000397,LV-V2-0001094,11,2025-11-01,2025-11-09,2025-11-14,5,Casual,210
P-000398,LV-V2-0001095,6,2025-06-01,2025-06-07,2025-06-24,17,Recovery,240
P-000398,LV-V2-0001096,9,2025-09-01,2025-09-06,2025-09-18,12,Medical/Authorized,90
P-000398,LV-V2-0001097,11,2025-11-01,2025-11-10,2025-11-21,11,Casual,60
P-000399,LV-V2-0001098,3,2025-03-01,2025-03-05,2025-03-18,13,Annual,120
P-000399,LV-V2-0001099,11,2025-11-01,2025-11-07,2025-11-15,8,Casual,240
P-000400,LV-V2-0001100,1,2025-01-01,2025-01-07,2025-01-20,13,Annual,77
P-000400,LV-V2-0001101,9,2025-09-01,2025-09-09,2025-09-17,8,Medical/Authorized,240
P-000400,LV-V2-0001102,11,2025-11-01,2025-11-07,2025-11-17,10,Annual,60
P-000401,LV-V2-0001103,1,2025-01-01,2025-01-05,2025-01-17,12,Annual,82
P-000401,LV-V2-0001104,4,2025-04-01,2025-04-07,2025-04-20,13,Medical/Authorized,90
P-000401,LV-V2-0001105,6,2025-06-01,2025-06-09,2025-06-15,6,Casual,60
P-000401,LV-V2-0001106,10,2025-10-01,2025-10-07,2025-10-14,7,Annual,120
P-000401,LV-V2-0001107,12,2025-12-01,2025-12-10,2025-12-21,11,Annual,60
P-000402,LV-V2-0001108,3,2025-03-01,2025-03-06,2025-03-19,13,Annual,141
P-000402,LV-V2-0001109,9,2025-09-01,2025-09-09,2025-09-21,12,Annual,180
P-000403,LV-V2-0001110,6,2025-06-01,2025-06-05,2025-06-10,5,Casual,220
P-000404,LV-V2-0001111,2,2025-02-01,2025-02-08,2025-02-20,12,Medical/Authorized,89
P-000404,LV-V2-0001112,7,2025-07-01,2025-07-06,2025-07-14,8,Annual,150
P-000404,LV-V2-0001113,9,2025-09-01,2025-09-09,2025-09-19,10,Annual,60
P-000404,LV-V2-0001114,11,2025-11-01,2025-11-07,2025-11-13,6,Casual,60
P-000405,LV-V2-0001115,1,2025-01-01,2025-01-09,2025-01-20,11,Annual,95
P-000405,LV-V2-0001116,3,2025-03-01,2025-03-05,2025-03-17,12,Annual,60
P-000405,LV-V2-0001117,9,2025-09-01,2025-09-05,2025-09-14,9,Medical/Authorized,180
P-000405,LV-V2-0001118,11,2025-11-01,2025-11-07,2025-11-18,11,Casual,60
P-000406,LV-V2-0001119,2,2025-02-01,2025-02-10,2025-02-22,12,Casual,89
P-000406,LV-V2-0001120,11,2025-11-01,2025-11-07,2025-11-17,10,Medical/Authorized,270
P-000407,LV-V2-0001121,1,2025-01-01,2025-01-09,2025-01-17,8,Annual,69
P-000407,LV-V2-0001122,3,2025-03-01,2025-03-08,2025-03-17,9,Annual,60
P-000407,LV-V2-0001123,8,2025-08-01,2025-08-06,2025-08-12,6,Casual,150
P-000407,LV-V2-0001124,11,2025-11-01,2025-11-10,2025-11-18,8,Annual,90
P-000408,LV-V2-0001125,4,2025-04-01,2025-04-06,2025-04-09,3,Casual,145
P-000408,LV-V2-0001126,6,2025-06-01,2025-06-10,2025-06-24,14,Recovery,60
P-000408,LV-V2-0001127,8,2025-08-01,2025-08-06,2025-08-14,8,Annual,60
P-000408,LV-V2-0001128,10,2025-10-01,2025-10-09,2025-10-20,11,Medical/Authorized,60
P-000408,LV-V2-0001129,12,2025-12-01,2025-12-07,2025-12-20,13,Annual,60
P-000409,LV-V2-0001130,5,2025-05-01,2025-05-08,2025-05-14,6,Casual,170
P-000409,LV-V2-0001131,7,2025-07-01,2025-07-07,2025-07-15,8,Annual,60
P-000409,LV-V2-0001132,11,2025-11-01,2025-11-10,2025-11-22,12,Casual,120
P-000410,LV-V2-0001133,4,2025-04-01,2025-04-08,2025-04-13,5,Casual,165
P-000411,LV-V2-0001134,6,2025-06-01,2025-06-08,2025-06-21,13,Recovery,216
P-000411,LV-V2-0001135,9,2025-09-01,2025-09-05,2025-09-14,9,Annual,90
P-000412,LV-V2-0001136,6,2025-06-01,2025-06-09,2025-06-14,5,Casual,214
P-000413,LV-V2-0001137,2,2025-02-01,2025-02-08,2025-02-21,13,Annual,97
P-000413,LV-V2-0001138,5,2025-05-01,2025-05-10,2025-05-21,11,Annual,90
P-000413,LV-V2-0001139,7,2025-07-01,2025-07-08,2025-07-20,12,Casual,60
P-000413,LV-V2-0001140,12,2025-12-01,2025-12-07,2025-12-17,10,Casual,150
P-000414,LV-V2-0001141,2,2025-02-01,2025-02-09,2025-02-15,6,Casual,122
P-000415,LV-V2-0001142,4,2025-04-01,2025-04-06,2025-04-10,4,Casual,174
P-000415,LV-V2-0001143,10,2025-10-01,2025-10-05,2025-10-08,3,Casual,180
P-000416,LV-V2-0001144,3,2025-03-01,2025-03-07,2025-03-16,9,Annual,118
P-000416,LV-V2-0001145,6,2025-06-01,2025-06-06,2025-06-15,9,Annual,90
P-000416,LV-V2-0001146,8,2025-08-01,2025-08-09,2025-08-17,8,Medical/Authorized,60
P-000416,LV-V2-0001147,10,2025-10-01,2025-10-06,2025-10-14,8,Annual,60
P-000416,LV-V2-0001148,12,2025-12-01,2025-12-09,2025-12-19,10,Casual,60
P-000417,LV-V2-0001149,5,2025-05-01,2025-05-06,2025-05-15,9,Annual,219
P-000417,LV-V2-0001150,8,2025-08-01,2025-08-08,2025-08-21,13,Medical/Authorized,90
P-000418,LV-V2-0001151,1,2025-01-01,2025-01-09,2025-01-15,6,Annual,60
P-000418,LV-V2-0001152,4,2025-04-01,2025-04-06,2025-04-18,12,Casual,90
P-000418,LV-V2-0001153,6,2025-06-01,2025-06-07,2025-06-16,9,Annual,60
P-000418,LV-V2-0001154,12,2025-12-01,2025-12-10,2025-12-23,13,Annual,180
P-000419,LV-V2-0001155,1,2025-01-01,2025-01-09,2025-01-19,10,Annual,82
P-000419,LV-V2-0001156,6,2025-06-01,2025-06-07,2025-06-20,13,Annual,150
P-000419,LV-V2-0001157,8,2025-08-01,2025-08-06,2025-08-17,11,Casual,60
P-000419,LV-V2-0001158,10,2025-10-01,2025-10-05,2025-10-17,12,Casual,60
P-000420,LV-V2-0001159,1,2025-01-01,2025-01-07,2025-01-19,12,Annual,73
P-000420,LV-V2-0001160,4,2025-04-01,2025-04-09,2025-04-17,8,Annual,90
P-000420,LV-V2-0001161,10,2025-10-01,2025-10-05,2025-10-18,13,Annual,180
P-000420,LV-V2-0001162,12,2025-12-01,2025-12-08,2025-12-15,7,Annual,60
P-000421,LV-V2-0001163,9,2025-09-01,2025-09-06,2025-09-11,5,Casual,312
P-000421,LV-V2-0001164,12,2025-12-01,2025-12-06,2025-12-15,9,Casual,90
P-000422,LV-V2-0001165,5,2025-05-01,2025-05-05,2025-05-12,7,Medical/Authorized,193
P-000422,LV-V2-0001166,9,2025-09-01,2025-09-08,2025-09-14,6,Annual,120
P-000423,LV-V2-0001167,3,2025-03-01,2025-03-09,2025-03-15,6,Casual,152
P-000423,LV-V2-0001168,11,2025-11-01,2025-11-08,2025-11-15,7,Medical/Authorized,240
P-000425,LV-V2-0001169,10,2025-10-01,2025-10-08,2025-10-19,11,Annual,328
P-000426,LV-V2-0001170,6,2025-06-01,2025-06-10,2025-06-18,8,Annual,208
P-000426,LV-V2-0001171,9,2025-09-01,2025-09-08,2025-09-19,11,Casual,90
P-000426,LV-V2-0001172,11,2025-11-01,2025-11-07,2025-11-20,13,Annual,60
P-000428,LV-V2-0001173,5,2025-05-01,2025-05-05,2025-05-10,5,Casual,195
P-000428,LV-V2-0001174,10,2025-10-01,2025-10-05,2025-10-11,6,Casual,150
P-000429,LV-V2-0001175,4,2025-04-01,2025-04-10,2025-04-15,5,Casual,167
P-000429,LV-V2-0001176,10,2025-10-01,2025-10-05,2025-10-09,4,Casual,180
P-000430,LV-V2-0001177,2,2025-02-01,2025-02-08,2025-02-17,9,Annual,117
P-000431,LV-V2-0001178,6,2025-06-01,2025-06-06,2025-06-10,4,Casual,246
P-000431,LV-V2-0001179,10,2025-10-01,2025-10-10,2025-10-18,8,Annual,120
P-000431,LV-V2-0001180,12,2025-12-01,2025-12-08,2025-12-20,12,Casual,60
P-000432,LV-V2-0001181,7,2025-07-01,2025-07-06,2025-07-10,4,Casual,248
P-000432,LV-V2-0001182,10,2025-10-01,2025-10-09,2025-10-19,10,Annual,90
P-000433,LV-V2-0001183,11,2025-11-01,2025-11-05,2025-11-15,10,Casual,386
P-000434,LV-V2-0001184,1,2025-01-01,2025-01-05,2025-01-14,9,Annual,94
P-000434,LV-V2-0001185,3,2025-03-01,2025-03-10,2025-03-20,10,Medical/Authorized,60
P-000434,LV-V2-0001186,10,2025-10-01,2025-10-06,2025-10-19,13,Annual,210
P-000435,LV-V2-0001187,2,2025-02-01,2025-02-06,2025-02-19,13,Casual,97
P-000435,LV-V2-0001188,9,2025-09-01,2025-09-10,2025-09-21,11,Casual,210
P-000435,LV-V2-0001189,12,2025-12-01,2025-12-10,2025-12-20,10,Casual,90
P-000436,LV-V2-0001190,1,2025-01-01,2025-01-06,2025-01-17,11,Annual,83
P-000436,LV-V2-0001191,6,2025-06-01,2025-06-08,2025-06-22,14,Recovery,150
P-000436,LV-V2-0001192,8,2025-08-01,2025-08-06,2025-08-13,7,Annual,60
P-000436,LV-V2-0001193,11,2025-11-01,2025-11-05,2025-11-13,8,Annual,90
P-000437,LV-V2-0001194,5,2025-05-01,2025-05-07,2025-05-12,5,Casual,170
P-000438,LV-V2-0001195,3,2025-03-01,2025-03-08,2025-03-12,4,Casual,131
P-000438,LV-V2-0001196,6,2025-06-01,2025-06-10,2025-06-25,15,Recovery,90
P-000438,LV-V2-0001197,12,2025-12-01,2025-12-10,2025-12-23,13,Medical/Authorized,180
P-000439,LV-V2-0001198,9,2025-09-01,2025-09-10,2025-09-14,4,Casual,307
P-000440,LV-V2-0001199,2,2025-02-01,2025-02-08,2025-02-15,7,Casual,89
P-000440,LV-V2-0001200,11,2025-11-01,2025-11-08,2025-11-20,12,Casual,270
P-000441,LV-V2-0001201,2,2025-02-01,2025-02-05,2025-02-16,11,Casual,115
P-000441,LV-V2-0001202,6,2025-06-01,2025-06-07,2025-06-15,8,Annual,120
P-000441,LV-V2-0001203,9,2025-09-01,2025-09-05,2025-09-15,10,Annual,90
P-000442,LV-V2-0001204,2,2025-02-01,2025-02-08,2025-02-20,12,Annual,128
P-000442,LV-V2-0001205,8,2025-08-01,2025-08-06,2025-08-10,4,Casual,180
P-000443,LV-V2-0001206,3,2025-03-01,2025-03-09,2025-03-19,10,Annual,110
P-000443,LV-V2-0001207,9,2025-09-01,2025-09-05,2025-09-13,8,Annual,180
P-000444,LV-V2-0001208,1,2025-01-01,2025-01-08,2025-01-18,10,Annual,70
P-000444,LV-V2-0001209,3,2025-03-01,2025-03-07,2025-03-18,11,Casual,60
P-000444,LV-V2-0001210,5,2025-05-01,2025-05-06,2025-05-13,7,Annual,60
P-000444,LV-V2-0001211,7,2025-07-01,2025-07-08,2025-07-15,7,Medical/Authorized,60
P-000444,LV-V2-0001212,10,2025-10-01,2025-10-10,2025-10-23,13,Medical/Authorized,90
P-000445,LV-V2-0001213,2,2025-02-01,2025-02-07,2025-02-15,8,Casual,108
P-000445,LV-V2-0001214,7,2025-07-01,2025-07-07,2025-07-17,10,Medical/Authorized,150
P-000446,LV-V2-0001215,5,2025-05-01,2025-05-07,2025-05-17,10,Annual,175
P-000446,LV-V2-0001216,8,2025-08-01,2025-08-06,2025-08-17,11,Annual,90
P-000446,LV-V2-0001217,10,2025-10-01,2025-10-08,2025-10-19,11,Annual,60
P-000446,LV-V2-0001218,12,2025-12-01,2025-12-07,2025-12-15,8,Annual,60
P-000447,LV-V2-0001219,5,2025-05-01,2025-05-07,2025-05-10,3,Casual,179
P-000448,LV-V2-0001220,7,2025-07-01,2025-07-10,2025-07-14,4,Casual,252
P-000448,LV-V2-0001221,11,2025-11-01,2025-11-05,2025-11-13,8,Annual,120
P-000449,LV-V2-0001222,7,2025-07-01,2025-07-07,2025-07-11,4,Casual,239
P-000449,LV-V2-0001223,9,2025-09-01,2025-09-10,2025-09-20,10,Casual,60
P-000450,LV-V2-0001224,4,2025-04-01,2025-04-06,2025-04-10,4,Casual,149
P-000450,LV-V2-0001225,10,2025-10-01,2025-10-05,2025-10-11,6,Casual,180
P-000451,LV-V2-0001226,2,2025-02-01,2025-02-09,2025-02-19,10,Casual,126
P-000451,LV-V2-0001227,7,2025-07-01,2025-07-09,2025-07-14,5,Casual,150
P-000451,LV-V2-0001228,9,2025-09-01,2025-09-05,2025-09-15,10,Casual,60
P-000452,LV-V2-0001229,2,2025-02-01,2025-02-09,2025-02-15,6,Annual,124
P-000452,LV-V2-0001230,12,2025-12-01,2025-12-06,2025-12-19,13,Casual,300
P-000453,LV-V2-0001231,1,2025-01-01,2025-01-07,2025-01-17,10,Casual,84
P-000453,LV-V2-0001232,6,2025-06-01,2025-06-09,2025-06-15,6,Casual,150
P-000453,LV-V2-0001233,12,2025-12-01,2025-12-09,2025-12-22,13,Annual,180
P-000454,LV-V2-0001234,11,2025-11-01,2025-11-06,2025-11-16,10,Annual,373
P-000456,LV-V2-0001235,1,2025-01-01,2025-01-05,2025-01-13,8,Annual,95
P-000456,LV-V2-0001236,3,2025-03-01,2025-03-06,2025-03-15,9,Annual,60
P-000457,LV-V2-0001237,2,2025-02-01,2025-02-08,2025-02-15,7,Annual,93
P-000457,LV-V2-0001238,10,2025-10-01,2025-10-07,2025-10-19,12,Annual,240
P-000458,LV-V2-0001239,2,2025-02-01,2025-02-05,2025-02-13,8,Annual,81
P-000458,LV-V2-0001240,4,2025-04-01,2025-04-08,2025-04-15,7,Annual,60
P-000458,LV-V2-0001241,6,2025-06-01,2025-06-06,2025-06-12,6,Annual,60
P-000458,LV-V2-0001242,10,2025-10-01,2025-10-08,2025-10-18,10,Casual,120
P-000459,LV-V2-0001243,3,2025-03-01,2025-03-09,2025-03-12,3,Casual,154
P-000459,LV-V2-0001244,11,2025-11-01,2025-11-06,2025-11-14,8,Casual,240
P-000460,LV-V2-0001245,6,2025-06-01,2025-06-08,2025-06-22,14,Recovery,221
P-000460,LV-V2-0001246,10,2025-10-01,2025-10-05,2025-10-17,12,Casual,120
P-000460,LV-V2-0001247,12,2025-12-01,2025-12-08,2025-12-21,13,Annual,60
P-000461,LV-V2-0001248,4,2025-04-01,2025-04-05,2025-04-10,5,Casual,163
P-000461,LV-V2-0001249,10,2025-10-01,2025-10-06,2025-10-11,5,Casual,180
P-000462,LV-V2-0001250,5,2025-05-01,2025-05-10,2025-05-15,5,Casual,184
P-000462,LV-V2-0001251,6,2025-06-01,2025-06-09,2025-06-25,16,Recovery,30
P-000462,LV-V2-0001252,8,2025-08-01,2025-08-05,2025-08-15,10,Annual,60
P-000463,LV-V2-0001253,1,2025-01-01,2025-01-09,2025-01-21,12,Casual,65
P-000463,LV-V2-0001254,3,2025-03-01,2025-03-10,2025-03-17,7,Annual,60
P-000463,LV-V2-0001255,8,2025-08-01,2025-08-05,2025-08-11,6,Casual,150
P-000463,LV-V2-0001256,12,2025-12-01,2025-12-05,2025-12-14,9,Annual,120
P-000464,LV-V2-0001257,1,2025-01-01,2025-01-05,2025-01-15,10,Annual,65
P-000464,LV-V2-0001258,3,2025-03-01,2025-03-08,2025-03-19,11,Annual,60
P-000464,LV-V2-0001259,6,2025-06-01,2025-06-07,2025-06-19,12,Annual,90
P-000464,LV-V2-0001260,8,2025-08-01,2025-08-05,2025-08-12,7,Medical/Authorized,60
P-000464,LV-V2-0001261,10,2025-10-01,2025-10-07,2025-10-18,11,Annual,60
P-000464,LV-V2-0001262,12,2025-12-01,2025-12-09,2025-12-15,6,Casual,60
P-000465,LV-V2-0001263,2,2025-02-01,2025-02-08,2025-02-19,11,Casual,119
P-000465,LV-V2-0001264,12,2025-12-01,2025-12-09,2025-12-18,9,Annual,300
P-000466,LV-V2-0001265,6,2025-06-01,2025-06-05,2025-06-19,14,Recovery,209
P-000466,LV-V2-0001266,8,2025-08-01,2025-08-06,2025-08-14,8,Annual,60
P-000466,LV-V2-0001267,11,2025-11-01,2025-11-08,2025-11-15,7,Casual,90
P-000467,LV-V2-0001268,5,2025-05-01,2025-05-09,2025-05-15,6,Annual,198
P-000467,LV-V2-0001269,8,2025-08-01,2025-08-05,2025-08-18,13,Casual,90
P-000467,LV-V2-0001270,11,2025-11-01,2025-11-05,2025-11-13,8,Casual,90
P-000468,LV-V2-0001271,2,2025-02-01,2025-02-07,2025-02-18,11,Medical/Authorized,84
P-000468,LV-V2-0001272,7,2025-07-01,2025-07-06,2025-07-13,7,Annual,150
P-000468,LV-V2-0001273,9,2025-09-01,2025-09-10,2025-09-21,11,Medical/Authorized,60
P-000468,LV-V2-0001274,11,2025-11-01,2025-11-08,2025-11-20,12,Annual,60
P-000469,LV-V2-0001275,4,2025-04-01,2025-04-05,2025-04-08,3,Casual,156
P-000470,LV-V2-0001276,6,2025-06-01,2025-06-07,2025-06-18,11,Annual,242
P-000470,LV-V2-0001277,9,2025-09-01,2025-09-09,2025-09-21,12,Annual,90
P-000471,LV-V2-0001278,1,2025-01-01,2025-01-10,2025-01-19,9,Casual,90
P-000471,LV-V2-0001279,6,2025-06-01,2025-06-10,2025-06-15,5,Casual,150
P-000471,LV-V2-0001280,10,2025-10-01,2025-10-06,2025-10-17,11,Casual,120
P-000472,LV-V2-0001281,1,2025-01-01,2025-01-05,2025-01-16,11,Casual,85
P-000472,LV-V2-0001282,3,2025-03-01,2025-03-05,2025-03-14,9,Annual,60
P-000472,LV-V2-0001283,11,2025-11-01,2025-11-05,2025-11-16,11,Annual,240
P-000473,LV-V2-0001284,3,2025-03-01,2025-03-09,2025-03-19,10,Medical/Authorized,130
P-000473,LV-V2-0001285,6,2025-06-01,2025-06-10,2025-06-18,8,Annual,90
P-000473,LV-V2-0001286,12,2025-12-01,2025-12-06,2025-12-15,9,Annual,180
P-000474,LV-V2-0001287,1,2025-01-01,2025-01-10,2025-01-20,10,Annual,86
P-000474,LV-V2-0001288,5,2025-05-01,2025-05-09,2025-05-17,8,Annual,120
P-000474,LV-V2-0001289,10,2025-10-01,2025-10-09,2025-10-22,13,Annual,150
P-000474,LV-V2-0001290,12,2025-12-01,2025-12-10,2025-12-16,6,Casual,60
P-000475,LV-V2-0001291,2,2025-02-01,2025-02-06,2025-02-13,7,Medical/Authorized,88
P-000475,LV-V2-0001292,8,2025-08-01,2025-08-05,2025-08-18,13,Casual,180
P-000475,LV-V2-0001293,10,2025-10-01,2025-10-08,2025-10-16,8,Annual,60
P-000476,LV-V2-0001294,4,2025-04-01,2025-04-06,2025-04-09,3,Casual,165
P-000477,LV-V2-0001295,2,2025-02-01,2025-02-06,2025-02-17,11,Annual,105
P-000477,LV-V2-0001296,8,2025-08-01,2025-08-07,2025-08-11,4,Casual,180
P-000477,LV-V2-0001297,10,2025-10-01,2025-10-09,2025-10-18,9,Annual,60
P-000478,LV-V2-0001298,7,2025-07-01,2025-07-09,2025-07-20,11,Casual,277
