personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-000272,2025-01-01,1,-0.0,-0.1,0.047,-0.144,0.187,-0.021,0.312,-0.16
P-000272,2025-02-01,2,-0.015,-0.1,0.142,0.008,0.189,-0.007,0.348,-0.198
P-000272,2025-03-01,3,-0.0,-0.1,-0.13,0.04,0.162,0.135,0.286,-0.178
P-000272,2025-04-01,4,-0.121,-0.1,1.62,-0.114,0.664,-0.113,0.978,-0.862
P-000272,2025-05-01,5,-0.0,-0.1,0.059,-0.061,0.463,-0.025,0.909,-1.007
P-000272,2025-06-01,6,-0.0,-0.1,0.123,-0.318,0.435,-0.054,0.865,-0.941
P-000272,2025-07-01,7,-0.0,-0.1,-0.063,0.139,0.486,0.065,0.932,-0.86
P-000272,2025-08-01,8,-0.079,-0.1,0.076,-0.173,0.383,-0.106,0.759,-1.038
P-000272,2025-09-01,9,-0.013,-0.1,0.0,-0.197,0.448,-0.122,0.885,-1.045
P-000272,2025-10-01,10,-0.012,-0.1,0.0,-0.218,0.51,-0.068,0.966,-1.067
P-000272,2025-11-01,11,-0.056,-0.1,0.0,-0.17,0.517,-0.11,0.993,-0.994
P-000272,2025-12-01,12,-0.018,-0.1,0.0,0.309,0.433,0.117,0.821,-1.101
P-000273,2025-01-01,1,-0.065,-0.1,0.243,-0.242,0.309,-0.244,0.483,-0.142
P-000273,2025-02-01,2,-0.017,-0.1,0.101,0.404,0.176,0.155,0.332,-0.248
P-000273,2025-03-01,3,-0.091,-0.1,-0.11,-0.215,0.17,-0.023,0.321,-0.169
P-000273,2025-04-01,4,-0.071,-0.1,1.545,-0.302,0.465,-0.123,0.723,-0.785
P-000273,2025-05-01,5,-0.025,-0.1,-0.044,0.193,0.399,0.138,0.784,-0.812
P-000273,2025-06-01,6,-0.002,-0.1,0.083,-0.252,0.432,-0.172,0.851,-0.903
P-000273,2025-07-01,7,-0.0,-0.1,-0.04,-0.146,0.463,-0.043,0.908,-0.995
P-000273,2025-08-01,8,-0.0,-0.1,0.06,0.266,0.428,0.183,0.852,-0.942
P-000273,2025-09-01,9,-0.059,0.2,0.0,-0.191,0.458,-0.087,0.881,-1.11
P-000273,2025-10-01,10,-0.0,-0.1,0.0,0.066,0.474,-0.037,0.907,-1.142
P-000273,2025-11-01,11,-0.055,-0.1,0.0,0.163,0.421,0.093,0.839,-1.165
P-000273,2025-12-01,12,-0.017,-0.1,0.0,0.005,0.475,0.041,0.942,-1.048
P-000274,2025-01-01,1,-0.052,-0.1,-0.605,0.089,0.074,-0.014,-0.105,0.287
P-000274,2025-02-01,2,-0.048,0.2,5.324,-0.371,0.393,-0.168,0.528,-0.852
P-000274,2025-03-01,3,-0.022,-0.1,-0.103,0.072,0.352,0.1,0.692,-0.781
P-000274,2025-04-01,4,-0.008,0.2,0.108,-0.118,0.37,0.005,0.707,-0.766
P-000274,2025-05-01,5,-0.045,-0.1,-0.029,0.414,0.338,0.125,0.654,-0.783
P-000274,2025-06-01,6,-0.0,0.2,-0.931,0.162,0.303,0.27,-0.143,0.778
P-000274,2025-07-01,7,-0.169,-0.1,1.525,-0.052,0.235,0.001,-0.066,0.23
P-000274,2025-08-01,8,-0.0,0.2,0.297,0.102,0.084,0.065,-0.124,0.258
P-000274,2025-09-01,9,-0.009,-0.1,-0.015,0.031,0.05,0.093,-0.093,0.214
P-000274,2025-10-01,10,-0.0,0.2,-0.159,0.056,0.012,-0.054,-0.013,0.248
P-000274,2025-11-01,11,-0.004,-0.1,0.165,-0.039,0.046,0.041,-0.049,0.227
P-000274,2025-12-01,12,-0.0,-0.1,0.096,0.02,0.067,0.006,-0.073,0.228
P-000275,2025-01-01,1,-0.0,0.2,-0.137,-0.142,0.074,-0.031,0.112,0.016
P-000275,2025-02-01,2,-0.026,-0.1,-0.27,0.136,0.099,0.082,0.137,0.052
P-000275,2025-03-01,3,-0.03,-0.1,0.04,0.026,0.066,-0.039,0.105,0.075
P-000275,2025-04-01,4,-0.097,-0.1,2.499,-0.23,0.482,-0.197,0.788,-0.807
P-000275,2025-05-01,5,-0.014,-0.1,-0.063,-0.215,0.305,-0.109,0.606,-0.734
P-000275,2025-06-01,6,-0.0,0.2,-0.007,0.417,0.345,0.143,0.673,-1.0
P-000275,2025-07-01,7,-0.087,-0.1,-0.056,-0.09,0.332,-0.078,0.633,-0.967
P-000275,2025-08-01,8,-0.049,-0.1,0.192,-0.081,0.329,-0.035,0.559,-1.0
P-000275,2025-09-01,9,-0.0,-0.1,-0.714,0.639,0.157,0.344,-0.091,0.045
P-000275,2025-10-01,10,-0.004,0.2,0.565,-0.074,0.142,-0.084,0.238,-0.034
P-000275,2025-11-01,11,-0.0,-0.1,-0.155,-0.018,0.071,0.045,0.135,0.0
P-000275,2025-12-01,12,-0.0,0.2,-0.146,0.019,0.015,0.014,0.01,0.048
P-000276,2025-01-01,1,-0.007,-0.1,-0.045,0.129,0.093,-0.01,0.153,0.047
P-000276,2025-02-01,2,-0.0,-0.1,-0.145,-0.117,0.092,0.063,0.151,-0.007
P-000276,2025-03-01,3,-0.043,-0.1,0.146,0.107,0.072,0.101,0.102,0.029
P-000276,2025-04-01,4,-0.0,-0.1,1.506,-0.413,0.392,-0.217,0.551,-0.738
P-000276,2025-05-01,5,-0.0,0.2,0.192,0.262,0.516,0.155,1.0,-1.0
P-000276,2025-06-01,6,-0.0,-0.1,-0.219,0.046,0.201,0.013,0.4,-0.845
P-000276,2025-07-01,7,-0.0,-0.1,-0.04,0.031,0.291,0.022,0.546,-0.859
P-000276,2025-08-01,8,-0.032,-0.1,0.123,-0.314,0.367,-0.124,0.732,-0.812
P-000276,2025-09-01,9,-0.0,0.2,-0.578,0.525,0.081,0.141,0.045,-0.01
P-000276,2025-10-01,10,-0.07,-0.1,-0.177,0.251,0.048,0.133,0.053,-0.006
P-000276,2025-11-01,11,-0.041,-0.1,0.06,0.081,0.097,0.038,0.143,0.065
P-000276,2025-12-01,12,-0.0,0.2,0.078,-0.208,0.061,-0.104,0.092,0.045
P-000277,2025-01-01,1,-0.015,-0.1,0.371,0.177,0.087,0.036,0.067,-0.235
P-000277,2025-02-01,2,-0.0,-0.1,-0.132,-0.062,0.208,0.044,0.372,-0.174
P-000277,2025-03-01,3,-0.064,-0.1,0.182,-0.143,0.122,-0.027,0.203,-0.289
P-000277,2025-04-01,4,-0.064,0.2,0.946,-0.042,0.487,-0.066,0.791,-0.901
P-000277,2025-05-01,5,-0.016,-0.1,-0.016,-0.116,0.473,-0.091,0.891,-0.881
P-000277,2025-06-01,6,-0.016,-0.1,0.15,-0.006,0.398,0.034,0.781,-0.971
P-000277,2025-07-01,7,-0.007,-0.1,0.022,-0.197,0.442,-0.148,0.833,-1.013
P-000277,2025-08-01,8,-0.0,-0.1,0.031,-0.048,0.429,-0.066,0.824,-0.924
P-000277,2025-09-01,9,-0.0,-0.1,0.0,0.124,0.364,0.076,0.709,-1.206
P-000277,2025-10-01,10,-0.029,-0.1,0.0,0.008,0.426,0.027,0.85,-1.227
P-000277,2025-11-01,11,-0.0,-0.1,0.0,-0.025,0.421,-0.022,0.831,-1.131
P-000277,2025-12-01,12,-0.0,-0.1,0.0,-0.044,0.443,-0.091,0.875,-1.119
P-000278,2025-01-01,1,-0.05,0.2,0.082,0.035,0.096,-0.031,0.085,-0.021
P-000278,2025-02-01,2,-0.013,-0.1,-0.071,0.008,0.096,-0.024,0.14,-0.004
P-000278,2025-03-01,3,-0.01,0.2,0.073,-0.119,0.022,-0.052,-0.015,0.003
P-000278,2025-04-01,4,-0.052,-0.1,1.206,-0.307,0.368,-0.16,0.587,-0.84
P-000278,2025-05-01,5,-0.0,-0.1,0.033,0.277,0.304,0.216,0.545,-0.765
P-000278,2025-06-01,6,-0.0,-0.1,-0.162,-0.325,0.312,-0.115,0.553,-0.747
P-000278,2025-07-01,7,-0.065,-0.1,0.086,0.303,0.402,0.044,0.799,-0.756
P-000278,2025-08-01,8,-0.0,-0.1,0.053,-0.369,0.339,-0.192,0.615,-0.672
P-000278,2025-09-01,9,-0.0,-0.1,-0.647,1.147,0.162,0.5,0.085,0.066
P-000278,2025-10-01,10,-0.086,-0.1,0.044,0.08,0.036,0.079,0.047,0.003
P-000278,2025-11-01,11,-0.011,-0.1,-0.007,-0.165,0.043,-0.114,0.026,0.059
P-000278,2025-12-01,12,-0.0,0.2,0.151,0.153,0.018,0.096,-0.011,-0.016
P-000279,2025-01-01,1,-0.0,-0.1,-0.359,-0.173,0.04,0.033,0.044,0.115
P-000279,2025-02-01,2,-0.014,0.2,0.146,-0.125,0.065,-0.091,0.086,0.094
P-000279,2025-03-01,3,-0.095,-0.1,2.368,-0.056,0.457,-0.178,0.692,-0.887
P-000279,2025-04-01,4,-0.028,-0.1,0.109,-0.353,0.401,-0.197,0.738,-0.879
P-000279,2025-05-01,5,-0.0,-0.1,-0.065,0.061,0.34,0.073,0.598,-0.9
P-000279,2025-06-01,6,-0.029,-0.1,0.028,0.236,0.344,0.183,0.676,-0.921
P-000279,2025-07-01,7,-0.022,-0.1,-0.014,-0.165,0.37,-0.046,0.717,-0.933
P-000279,2025-08-01,8,-0.037,-0.1,-0.11,0.107,0.396,0.066,0.739,-0.96
P-000279,2025-09-01,9,-0.0,0.2,0.056,0.23,0.408,0.074,0.816,-0.897
P-000279,2025-10-01,10,-0.019,-0.1,-0.697,0.533,0.128,0.216,0.086,0.055
P-000279,2025-11-01,11,-0.013,-0.1,0.198,-0.358,0.091,-0.065,0.176,0.075
P-000279,2025-12-01,12,-0.0,-0.1,-0.247,0.086,0.086,0.088,0.151,0.106
P-000280,2025-01-01,1,-0.007,-0.1,0.178,-0.152,0.211,-0.097,0.364,-0.198
P-000280,2025-02-01,2,-0.079,-0.1,-0.15,0.259,0.188,0.023,0.337,-0.144
P-000280,2025-03-01,3,-0.035,-0.1,0.26,-0.159,0.139,-0.065,0.26,-0.193
P-000280,2025-04-01,4,-0.123,-0.1,1.365,-0.167,0.641,-0.098,1.0,-0.958
P-000280,2025-05-01,5,-0.0,-0.1,0.021,-0.135,0.405,-0.002,0.809,-0.94
P-000280,2025-06-01,6,-0.01,0.2,0.074,0.041,0.457,0.037,0.885,-0.911
P-000280,2025-07-01,7,-0.0,-0.1,-0.056,0.253,0.365,0.1,0.722,-0.987
P-000280,2025-08-01,8,-0.031,-0.1,-0.039,-0.183,0.472,-0.018,0.891,-1.032
P-000280,2025-09-01,9,-0.068,-0.1,0.103,-0.256,0.485,-0.089,0.966,-1.002
P-000280,2025-10-01,10,-0.09,-0.1,0.0,0.176,0.416,0.086,0.827,-1.029
P-000280,2025-11-01,11,-0.028,-0.1,0.0,-0.175,0.414,-0.082,0.795,-0.966
P-000280,2025-12-01,12,-0.012,0.2,0.0,0.285,0.446,0.108,0.883,-1.108
P-000281,2025-01-01,1,-0.018,0.2,-0.42,0.187,0.056,-0.041,-0.109,0.248
P-000281,2025-02-01,2,-0.082,-0.1,3.473,-0.686,0.496,-0.312,0.76,-0.849
P-000281,2025-03-01,3,-0.0,-0.1,-0.11,0.493,0.326,0.209,0.627,-0.913
P-000281,2025-04-01,4,-0.0,0.2,0.112,-0.072,0.345,0.05,0.681,-0.889
P-000281,2025-05-01,5,-0.001,-0.1,-0.142,-0.006,0.334,-0.087,0.664,-0.807
P-000281,2025-06-01,6,-0.0,0.2,-0.924,0.758,0.291,0.347,-0.143,0.778
P-000281,2025-07-01,7,-0.127,-0.1,2.757,0.223,0.281,0.031,-0.054,0.255
P-000281,2025-08-01,8,-0.0,-0.1,-0.1,-0.159,0.045,-0.082,-0.059,0.21
P-000281,2025-09-01,9,-0.0,0.2,-0.092,-0.052,0.069,-0.055,-0.132,0.264
P-000281,2025-10-01,10,-0.031,-0.1,-0.198,0.215,0.084,0.084,-0.136,0.264
P-000281,2025-11-01,11,-0.077,-0.1,0.206,-0.094,0.052,-0.12,-0.096,0.22
P-000281,2025-12-01,12,-0.0,-0.1,-0.095,-0.005,0.035,-0.033,-0.043,0.256
P-000282,2025-01-01,1,-0.01,0.2,-0.458,0.084,0.043,0.008,0.065,0.288
P-000282,2025-02-01,2,-0.0,-0.1,0.12,0.042,0.022,-0.031,-0.043,0.159
P-000282,2025-03-01,3,-0.0,-0.1,0.142,-0.051,0.084,0.028,-0.142,0.177
P-000282,2025-04-01,4,-0.01,0.2,-0.118,0.041,0.06,0.003,0.102,0.202
P-000282,2025-05-01,5,-0.0,-0.1,0.196,-0.055,0.032,0.002,0.054,0.185
P-000282,2025-06-01,6,-0.0,-0.1,0.045,0.077,0.003,-0.096,-0.006,0.113
P-000282,2025-07-01,7,-0.0,0.2,-0.166,-0.129,0.035,-0.023,-0.062,0.164
P-000282,2025-08-01,8,-0.061,-0.1,0.251,-0.042,0.054,-0.058,0.085,0.154
P-000282,2025-09-01,9,-0.0,0.2,-0.245,0.071,0.002,0.057,-0.001,0.157
P-000282,2025-10-01,10,-0.0,-0.1,0.414,0.125,0.017,0.116,-0.02,0.165
P-000282,2025-11-01,11,-0.009,-0.1,-0.393,-0.131,0.068,-0.041,-0.087,0.251
P-000282,2025-12-01,12,-0.0,-0.1,0.858,0.015,0.078,0.021,0.103,0.173
P-000283,2025-01-01,1,-0.0,-0.1,-0.335,-0.001,0.02,-0.012,-0.022,0.241
P-000283,2025-02-01,2,-0.068,0.2,-0.1,0.071,0.039,0.027,-0.073,0.217
P-000283,2025-03-01,3,-0.0,-0.1,0.197,-0.111,0.043,-0.101,-0.065,0.139
P-000283,2025-04-01,4,-0.0,0.2,0.221,-0.129,0.027,-0.05,0.04,0.117
P-000283,2025-05-01,5,-0.0,-0.1,-0.163,0.499,0.012,0.159,-0.015,0.154
P-000283,2025-06-01,6,-0.0,-0.1,-0.069,-0.245,0.062,-0.014,-0.048,-0.002
P-000283,2025-07-01,7,-0.0,-0.1,-0.163,-0.099,0.044,-0.0,0.045,0.199
P-000283,2025-08-01,8,-0.027,0.2,0.287,0.359,0.075,0.189,0.107,0.143
P-000283,2025-09-01,9,-0.0,-0.1,-0.145,-0.175,0.026,-0.208,0.026,0.198
P-000283,2025-10-01,10,-0.109,-0.1,0.194,0.003,0.032,-0.033,-0.022,0.191
P-000283,2025-11-01,11,-0.011,-0.1,-0.187,-0.078,0.098,-0.049,0.124,0.271
P-000283,2025-12-01,12,-0.0,-0.1,-0.011,0.142,0.043,-0.053,-0.046,0.171
P-000284,2025-01-01,1,-0.0,-0.1,-0.263,0.25,0.022,0.146,0.027,0.282
P-000284,2025-02-01,2,-0.0,0.2,-0.236,-0.052,0.013,0.007,-0.023,0.307
P-000284,2025-03-01,3,-0.0,-0.1,0.064,-0.112,0.036,-0.043,-0.041,0.119
P-000284,2025-04-01,4,-0.024,0.2,0.295,0.135,0.059,0.062,0.075,0.24
P-000284,2025-05-01,5,-0.029,-0.1,-0.148,-0.201,0.01,-0.16,0.019,0.173
P-000284,2025-06-01,6,-0.0,0.2,0.089,0.112,0.01,0.068,-0.007,0.195
P-000284,2025-07-01,7,-0.0,-0.1,-0.207,-0.076,0.089,-0.039,-0.143,0.267
P-000284,2025-08-01,8,-0.0,-0.1,0.269,0.094,0.014,0.071,-0.021,0.112
P-000284,2025-09-01,9,-0.0,-0.1,-0.001,0.096,0.046,-0.054,0.057,0.183
P-000284,2025-10-01,10,-0.0,0.2,-0.074,-0.036,0.025,0.017,0.027,0.166
P-000284,2025-11-01,11,-0.0,-0.1,0.269,-0.124,0.078,-0.072,0.116,0.276
P-000284,2025-12-01,12,-0.0,-0.1,-0.032,0.161,0.036,-0.025,0.05,0.113
P-000285,2025-01-01,1,-0.0,-0.1,-0.113,-0.167,0.133,-0.054,0.197,0.071
P-000285,2025-02-01,2,-0.058,-0.1,0.067,0.306,0.084,0.186,0.123,0.028
P-000285,2025-03-01,3,-0.034,0.2,-0.08,-0.154,0.108,-0.108,0.181,0.033
P-000285,2025-04-01,4,-0.112,-0.1,1.715,-0.318,0.329,-0.185,0.449,-0.742
P-000285,2025-05-01,5,-0.0,-0.1,-0.104,-0.007,0.403,0.03,0.694,-0.808
P-000285,2025-06-01,6,-0.0,-0.1,0.041,0.275,0.289,0.171,0.519,-0.886
P-000285,2025-07-01,7,-0.012,-0.1,-0.079,-0.29,0.32,-0.145,0.592,-0.736
P-000285,2025-08-01,8,-0.0,-0.1,0.18,0.239,0.316,0.199,0.593,-0.915
P-000285,2025-09-01,9,-0.0,-0.1,-0.621,0.63,0.071,0.298,0.008,-0.021
P-000285,2025-10-01,10,-0.117,-0.1,-0.013,-0.07,0.01,-0.061,0.018,0.015
P-000285,2025-11-01,11,-0.045,0.2,-0.131,0.07,0.023,0.096,0.026,0.058
P-000285,2025-12-01,12,-0.051,-0.1,0.128,-0.023,0.024,0.022,-0.025,0.082
P-000286,2025-01-01,1,-0.03,-0.1,-0.461,0.156,0.017,0.108,0.002,0.197
P-000286,2025-02-01,2,-0.047,-0.1,0.131,-0.107,0.027,-0.052,-0.026,0.234
P-000286,2025-03-01,3,-0.0,-0.1,0.23,-0.081,0.025,0.025,0.03,-0.015
P-000286,2025-04-01,4,-0.026,-0.1,0.103,-0.044,0.022,0.067,0.041,0.018
P-000286,2025-05-01,5,-0.086,-0.1,-0.3,0.171,0.08,0.118,-0.143,0.161
P-000286,2025-06-01,6,-0.068,0.2,0.414,-0.207,0.058,-0.127,0.117,0.146
P-000286,2025-07-01,7,-0.0,-0.1,-0.268,0.137,0.042,0.07,0.043,0.174
P-000286,2025-08-01,8,-0.043,0.2,-0.01,0.132,0.016,0.002,0.019,0.194
P-000286,2025-09-01,9,-0.033,-0.1,-0.094,0.038,0.035,-0.036,-0.042,0.212
P-000286,2025-10-01,10,-0.0,0.2,-0.011,-0.325,0.033,-0.21,-0.058,0.141
P-000286,2025-11-01,11,-0.0,-0.1,0.302,0.251,0.001,0.111,-0.001,0.174
P-000286,2025-12-01,12,-0.118,-0.1,-0.316,-0.01,0.022,-0.115,-0.007,0.12
P-000287,2025-01-01,1,-0.0,-0.1,-0.169,-0.023,0.02,-0.047,-0.009,0.217
P-000287,2025-02-01,2,-0.0,-0.1,-0.365,0.047,0.1,-0.02,-0.143,0.2
P-000287,2025-03-01,3,-0.0,0.2,0.276,0.097,0.043,0.027,-0.042,0.175
P-000287,2025-04-01,4,-0.0,-0.1,-0.082,-0.14,0.051,-0.082,0.067,0.133
P-000287,2025-05-01,5,-0.022,0.2,0.297,0.143,0.029,0.039,0.031,0.125
P-000287,2025-06-01,6,-0.019,-0.1,-0.03,-0.038,0.001,-0.016,-0.001,0.205
P-000287,2025-07-01,7,-0.0,-0.1,-0.322,0.005,0.102,-0.023,0.164,0.274
P-000287,2025-08-01,8,-0.0,-0.1,0.516,0.084,0.049,0.041,0.026,0.153
P-000287,2025-09-01,9,-0.055,0.2,0.023,-0.011,0.074,0.003,0.122,0.208
P-000287,2025-10-01,10,-0.0,-0.1,-0.025,-0.181,0.072,-0.083,0.116,0.083
P-000287,2025-11-01,11,-0.0,-0.1,-0.16,0.212,0.059,0.1,-0.064,0.181
P-000287,2025-12-01,12,-0.077,-0.1,0.332,-0.142,0.062,-0.057,0.07,0.133
P-000288,2025-01-01,1,-0.0,-0.1,-0.106,-0.009,0.111,-0.051,0.187,0.023
P-000288,2025-02-01,2,-0.0,-0.1,-0.073,0.002,0.034,-0.022,-0.015,0.013
P-000288,2025-03-01,3,-0.0,-0.1,-0.145,-0.122,0.047,-0.024,0.091,0.016
P-000288,2025-04-01,4,-0.125,-0.1,2.015,-0.298,0.411,-0.142,0.682,-0.729
P-000288,2025-05-01,5,-0.078,0.2,-0.103,0.145,0.242,-0.028,0.462,-0.863
P-000288,2025-06-01,6,-0.102,-0.1,0.328,-0.052,0.288,-0.032,0.533,-0.8
P-000288,2025-07-01,7,-0.0,-0.1,-0.065,-0.122,0.277,-0.08,0.544,-0.929
P-000288,2025-08-01,8,-0.001,-0.1,0.03,0.099,0.326,0.081,0.621,-0.701
P-000288,2025-09-01,9,-0.0,-0.1,-0.61,0.87,0.193,0.256,0.175,0.008
P-000288,2025-10-01,10,-0.0,-0.1,-0.021,-0.227,0.088,-0.102,0.12,0.001
P-000288,2025-11-01,11,-0.023,-0.1,0.04,0.064,0.095,0.125,0.175,-0.016
P-000288,2025-12-01,12,-0.037,-0.1,-0.213,-0.011,0.05,0.027,0.072,-0.007
P-000289,2025-01-01,1,-0.052,0.2,-0.264,-0.205,0.023,-0.065,0.028,0.157
P-000289,2025-02-01,2,-0.111,-0.1,0.242,0.469,0.015,0.166,0.027,0.06
P-000289,2025-03-01,3,-0.058,-0.1,-0.215,-0.022,0.025,0.023,-0.028,0.217
P-000289,2025-04-01,4,-0.0,-0.1,0.01,0.094,0.084,-0.024,0.153,0.251
P-000289,2025-05-01,5,-0.0,0.2,0.021,0.0,0.046,0.024,-0.071,0.094
P-000289,2025-06-01,6,-0.022,-0.1,-0.066,-0.087,0.066,-0.112,-0.126,0.118
P-000289,2025-07-01,7,-0.029,-0.1,-0.043,0.073,0.074,0.133,-0.143,0.237
P-000289,2025-08-01,8,-0.016,0.2,-0.091,-0.102,0.022,-0.089,-0.03,0.229
P-000289,2025-09-01,9,-0.0,-0.1,0.186,0.12,0.027,0.018,0.038,0.194
P-000289,2025-10-01,10,-0.077,0.2,-0.07,-0.049,0.089,-0.016,-0.143,0.146
P-000289,2025-11-01,11,-0.0,-0.1,-0.083,0.006,0.02,0.026,-0.017,0.184
P-000289,2025-12-01,12,-0.0,0.2,0.036,-0.016,0.047,-0.041,-0.084,0.229
P-000290,2025-01-01,1,-0.017,0.2,-0.301,0.152,0.074,0.048,-0.112,0.058
P-000290,2025-02-01,2,-0.047,-0.1,0.631,-0.256,0.123,-0.028,0.234,-0.037
P-000290,2025-03-01,3,-0.0,0.2,-0.133,0.445,0.099,-0.001,0.189,0.019
P-000290,2025-04-01,4,-0.07,-0.1,1.326,-0.363,0.406,-0.113,0.542,-0.784
P-000290,2025-05-01,5,-0.0,-0.1,0.024,0.171,0.287,0.059,0.547,-1.0
P-000290,2025-06-01,6,-0.0,-0.1,-0.007,0.041,0.326,-0.019,0.64,-0.902
P-000290,2025-07-01,7,-0.0,-0.1,-0.018,-0.116,0.353,-0.081,0.666,-0.957
P-000290,2025-08-01,8,-0.0,-0.1,-0.113,-0.091,0.339,-0.082,0.64,-0.8
P-000290,2025-09-01,9,-0.0,0.2,-0.51,0.539,0.09,0.277,-0.008,0.009
P-000290,2025-10-01,10,-0.0,-0.1,-0.111,-0.037,0.055,-0.014,0.062,0.012
P-000290,2025-11-01,11,-0.002,-0.1,0.031,-0.123,0.099,-0.046,0.139,0.009
P-000290,2025-12-01,12,-0.0,-0.1,-0.179,0.244,0.012,0.145,0.001,0.038
P-000291,2025-01-01,1,-0.058,-0.1,-0.169,0.121,0.145,0.131,0.235,0.204
P-000291,2025-02-01,2,-0.0,0.2,-0.078,-0.067,0.009,-0.02,0.012,0.225
P-000291,2025-03-01,3,-0.0,-0.1,-0.081,0.05,0.069,0.154,-0.109,0.067
P-000291,2025-04-01,4,-0.0,-0.1,0.092,-0.007,0.059,0.066,-0.063,0.078
P-000291,2025-05-01,5,-0.071,0.2,0.031,-0.085,0.022,-0.051,0.003,0.003
P-000291,2025-06-01,6,-0.0,-0.1,0.189,0.04,0.053,0.04,0.092,0.159
P-000291,2025-07-01,7,-0.023,-0.1,-0.243,-0.078,0.077,0.019,-0.13,0.183
P-000291,2025-08-01,8,-0.081,-0.1,0.227,-0.022,0.053,-0.115,0.106,0.179
P-000291,2025-09-01,9,-0.0,-0.1,-0.169,0.085,0.038,0.033,0.064,0.217
P-000291,2025-10-01,10,-0.06,0.2,0.397,-0.007,0.061,-0.081,0.1,-0.026
P-000291,2025-11-01,11,-0.0,-0.1,-0.347,-0.07,0.029,-0.047,0.05,0.295
P-000291,2025-12-01,12,-0.034,-0.1,0.077,-0.082,0.007,0.029,-0.014,0.286
P-000292,2025-01-01,1,-0.14,-0.1,-0.261,0.25,0.028,0.134,0.028,0.287
P-000292,2025-02-01,2,-0.0,-0.1,0.266,-0.313,0.098,-0.145,0.19,0.246
P-000292,2025-03-01,3,-0.117,-0.1,-0.11,0.014,0.064,-0.002,-0.107,0.158
P-000292,2025-04-01,4,-0.03,-0.1,0.197,0.296,0.035,0.154,0.051,0.026
P-000292,2025-05-01,5,-0.007,-0.1,-0.315,-0.11,0.022,-0.037,-0.019,0.235
P-000292,2025-06-01,6,-0.0,0.2,0.306,0.158,0.092,0.084,0.159,0.09
P-000292,2025-07-01,7,-0.005,-0.1,-0.022,0.069,0.007,0.054,-0.007,0.102
P-000292,2025-08-01,8,-0.0,-0.1,-0.33,-0.069,0.136,-0.028,0.252,0.283
P-000292,2025-09-01,9,-0.0,0.2,0.261,-0.075,0.056,0.09,-0.095,0.053
P-000292,2025-10-01,10,-0.066,-0.1,0.255,-0.053,0.045,-0.028,-0.02,0.025
P-000292,2025-11-01,11,-0.0,0.2,-0.079,0.075,0.032,0.102,0.003,0.104
P-000292,2025-12-01,12,-0.0,-0.1,-0.051,0.069,0.025,0.039,-0.038,0.086
P-000293,2025-01-01,1,-0.0,-0.1,0.232,-0.093,0.176,-0.044,0.309,-0.265
P-000293,2025-02-01,2,-0.0,-0.1,-0.136,-0.01,0.066,0.014,0.12,-0.177
P-000293,2025-03-01,3,-0.015,-0.1,-0.05,-0.022,0.093,-0.08,0.147,-0.19
P-000293,2025-04-01,4,-0.188,-0.1,2.032,-0.429,0.593,-0.231,0.938,-1.009
P-000293,2025-05-01,5,-0.056,-0.1,-0.037,0.169,0.378,0.089,0.754,-1.059
P-000293,2025-06-01,6,-0.045,-0.1,0.01,-0.042,0.494,0.056,0.971,-0.947
P-000293,2025-07-01,7,-0.056,0.2,-0.017,0.133,0.43,0.0,0.783,-1.049
P-000293,2025-08-01,8,-0.0,-0.1,0.115,-0.326,0.456,-0.196,0.868,-0.938
P-000293,2025-09-01,9,-0.017,-0.1,0.0,-0.128,0.391,-0.029,0.749,-1.011
P-000293,2025-10-01,10,-0.0,-0.1,0.0,-0.325,0.398,-0.186,0.772,-1.004
P-000293,2025-11-01,11,-0.068,-0.1,0.0,0.606,0.418,0.242,0.818,-1.07
P-000293,2025-12-01,12,-0.0,-0.1,0.0,-0.384,0.463,-0.163,0.872,-1.026
P-000294,2025-01-01,1,-0.0,-0.1,-0.321,-0.124,0.071,-0.059,0.123,0.095
P-000294,2025-02-01,2,-0.04,-0.1,-0.169,-0.066,0.006,0.038,0.012,0.137
P-000294,2025-03-01,3,-0.0,0.2,0.212,0.075,0.045,0.038,-0.08,0.175
P-000294,2025-04-01,4,-0.028,-0.1,0.185,0.097,0.045,-0.021,0.061,0.145
P-000294,2025-05-01,5,-0.0,0.2,-0.089,-0.026,0.029,-0.017,0.021,0.083
P-000294,2025-06-01,6,-0.013,-0.1,-0.236,0.006,0.073,-0.023,-0.143,0.261
P-000294,2025-07-01,7,-0.0,-0.1,0.148,-0.094,0.03,-0.0,-0.048,0.289
P-000294,2025-08-01,8,-0.082,-0.1,-0.206,0.027,0.041,0.076,0.056,0.145
P-000294,2025-09-01,9,-0.0,-0.1,-0.002,0.014,0.078,0.006,-0.143,0.095
P-000294,2025-10-01,10,-0.0,-0.1,0.207,0.057,0.028,0.044,0.042,0.065
P-000294,2025-11-01,11,-0.103,0.2,0.144,-0.081,0.06,0.022,0.114,0.112
P-000294,2025-12-01,12,-0.102,-0.1,-0.136,0.215,0.037,0.108,0.05,0.154
P-000295,2025-01-01,1,-0.04,0.2,-0.189,0.02,0.019,0.067,0.012,0.21
P-000295,2025-02-01,2,-0.0,-0.1,-0.069,0.083,0.036,0.142,0.054,0.022
