personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-000417,2025-12-01,12,-0.074,-0.1,-0.192,-0.065,0.136,-0.023,0.05,0.253
P-000418,2025-01-01,1,-0.0,0.2,-0.405,0.067,0.189,0.099,-0.124,0.271
P-000418,2025-02-01,2,-0.0,-0.1,-0.05,-0.022,0.1,-0.089,0.039,0.374
P-000418,2025-03-01,3,-0.066,-0.1,0.27,-0.168,0.084,-0.033,0.05,0.207
P-000418,2025-04-01,4,-0.0,0.2,-0.017,0.113,0.196,0.029,-0.094,0.206
P-000418,2025-05-01,5,-0.0,-0.1,-0.424,0.167,0.06,0.058,-0.022,0.161
P-000418,2025-06-01,6,-0.0,0.2,0.971,0.109,0.145,0.057,-0.042,0.037
P-000418,2025-07-01,7,-0.0,-0.1,-0.216,-0.398,0.146,-0.09,0.166,0.196
P-000418,2025-08-01,8,-0.109,-0.1,0.009,0.581,0.208,0.195,-0.204,0.326
P-000418,2025-09-01,9,-0.0,-0.1,0.526,-0.393,0.11,-0.095,-0.128,0.111
P-000418,2025-10-01,10,-0.0,-0.1,-0.079,0.326,0.012,0.252,-0.027,0.074
P-000418,2025-11-01,11,-0.0,-0.1,-0.291,-0.004,0.075,-0.004,-0.054,0.31
P-000418,2025-12-01,12,-0.018,0.2,-0.06,0.01,0.104,-0.11,-0.007,0.234
P-000419,2025-01-01,1,-0.108,0.2,-0.02,-0.319,0.073,-0.069,-0.061,0.143
P-000419,2025-02-01,2,-0.0,-0.1,-0.717,0.643,0.127,0.391,-0.163,0.308
P-000419,2025-03-01,3,-0.161,-0.1,0.674,0.007,0.193,0.108,0.143,0.101
P-000419,2025-04-01,4,-0.062,-0.1,0.108,-0.198,0.153,-0.071,-0.11,0.363
P-000419,2025-05-01,5,-0.04,-0.1,0.598,0.066,0.086,-0.153,-0.03,0.117
P-000419,2025-06-01,6,-0.0,0.2,-0.204,-0.012,0.096,-0.163,-0.091,0.21
P-000419,2025-07-01,7,-0.055,-0.1,0.379,-0.058,0.153,-0.043,-0.107,0.347
P-000419,2025-08-01,8,-0.0,0.2,-0.091,-0.041,0.159,-0.051,0.064,0.241
P-000419,2025-09-01,9,-0.0,-0.1,-0.299,-0.059,0.188,0.002,-0.166,0.133
P-000419,2025-10-01,10,-0.07,0.2,-0.023,0.32,0.135,0.133,-0.016,0.14
P-000419,2025-11-01,11,-0.0,-0.1,0.112,-0.121,0.176,0.2,0.184,0.127
P-000419,2025-12-01,12,-0.0,-0.1,0.123,-0.029,0.158,-0.096,-0.012,0.153
P-000420,2025-01-01,1,-0.0,0.2,-0.189,-0.16,0.108,0.034,0.019,0.038
P-000420,2025-02-01,2,-0.0,-0.1,-0.084,0.157,0.129,0.099,-0.002,0.375
P-000420,2025-03-01,3,-0.014,-0.1,-0.275,-0.004,0.192,0.07,-0.054,0.169
P-000420,2025-04-01,4,-0.0,0.2,0.326,-0.063,0.066,-0.003,-0.045,0.201
P-000420,2025-05-01,5,-0.016,-0.1,1.239,0.173,0.349,0.107,0.345,-0.36
P-000420,2025-06-01,6,-0.0,-0.1,-0.464,0.065,0.119,0.054,-0.034,0.118
P-000420,2025-07-01,7,-0.0,-0.1,-0.331,-0.118,0.186,0.019,0.123,0.26
P-000420,2025-08-01,8,-0.053,-0.1,0.704,-0.162,0.145,-0.056,0.147,0.144
P-000420,2025-09-01,9,-0.0,-0.1,-0.407,0.028,0.084,0.041,0.116,0.22
P-000420,2025-10-01,10,-0.041,0.2,0.541,0.056,0.148,0.101,-0.133,0.16
P-000420,2025-11-01,11,-0.0,-0.1,-0.181,0.295,0.147,0.103,-0.067,0.189
P-000420,2025-12-01,12,-0.08,0.2,0.002,-0.286,0.121,-0.063,0.185,0.459
P-000421,2025-01-01,1,-0.02,-0.1,-0.117,-0.16,0.044,0.147,-0.069,0.237
P-000421,2025-02-01,2,-0.054,-0.1,0.058,0.09,0.162,0.101,0.084,0.057
P-000421,2025-03-01,3,-0.0,-0.1,1.735,-0.194,0.308,-0.009,0.27,-0.547
P-000421,2025-04-01,4,-0.071,-0.1,0.091,-0.113,0.342,-0.023,0.669,-0.584
P-000421,2025-05-01,5,-0.0,-0.1,-0.177,0.429,0.426,0.174,0.932,-0.509
P-000421,2025-06-01,6,-0.018,-0.1,0.188,-0.064,0.437,-0.243,0.843,-0.547
P-000421,2025-07-01,7,-0.009,-0.1,0.078,-0.334,0.406,0.023,0.83,-0.696
P-000421,2025-08-01,8,-0.096,-0.1,-0.25,0.14,0.388,-0.047,0.749,-0.676
P-000421,2025-09-01,9,-0.0,0.2,0.148,0.009,0.302,0.089,0.658,-0.659
P-000421,2025-10-01,10,-0.0,-0.1,-0.753,0.104,0.231,0.165,-0.025,0.104
P-000421,2025-11-01,11,-0.0,-0.1,0.109,0.248,0.157,0.17,-0.105,0.119
P-000421,2025-12-01,12,-0.0,0.2,-0.2,0.049,0.18,0.292,-0.056,0.126
P-000422,2025-01-01,1,-0.0,-0.1,-0.499,-0.038,0.171,0.049,-0.12,0.38
P-000422,2025-02-01,2,-0.0,-0.1,0.132,0.088,0.1,0.108,0.121,0.192
P-000422,2025-03-01,3,-0.011,-0.1,0.525,-0.095,0.15,0.097,-0.087,0.197
P-000422,2025-04-01,4,-0.0,-0.1,1.109,0.014,0.257,0.203,0.455,-0.319
P-000422,2025-05-01,5,-0.0,0.2,-0.659,0.077,0.196,0.132,0.071,0.187
P-000422,2025-06-01,6,-0.0,-0.1,0.351,-0.033,0.115,-0.013,-0.11,0.315
P-000422,2025-07-01,7,-0.0,-0.1,-0.459,0.111,0.088,-0.061,-0.135,0.201
P-000422,2025-08-01,8,-0.064,-0.1,0.833,0.119,0.137,0.135,-0.12,0.143
P-000422,2025-09-01,9,-0.0,0.2,-0.427,-0.212,0.157,-0.116,0.054,0.178
P-000422,2025-10-01,10,-0.0,-0.1,0.297,0.12,0.064,0.094,-0.122,0.231
P-000422,2025-11-01,11,-0.0,-0.1,0.234,-0.15,0.155,-0.071,0.115,0.213
P-000422,2025-12-01,12,-0.018,-0.1,0.058,0.092,0.096,0.14,-0.027,0.399
P-000423,2025-01-01,1,-0.049,-0.1,-0.342,-0.143,0.079,-0.004,-0.066,0.044
P-000423,2025-02-01,2,-0.086,-0.1,-0.574,0.296,0.126,-0.01,-0.023,0.161
P-000423,2025-03-01,3,-0.074,0.2,7.662,-0.334,0.422,-0.286,0.807,-0.628
P-000423,2025-04-01,4,-0.03,-0.1,0.127,0.064,0.483,-0.01,0.8,-0.394
P-000423,2025-05-01,5,-0.106,-0.1,-0.083,-0.134,0.456,-0.055,0.767,-0.29
P-000423,2025-06-01,6,-0.0,-0.1,-0.065,-0.103,0.236,-0.04,0.432,-0.488
P-000423,2025-07-01,7,-0.023,-0.1,0.213,0.11,0.439,0.037,0.935,-0.593
P-000423,2025-08-01,8,-0.0,-0.1,-0.044,-0.194,0.355,-0.152,0.884,-0.579
P-000423,2025-09-01,9,-0.0,-0.1,0.006,-0.007,0.342,-0.088,0.818,-0.683
P-000423,2025-10-01,10,-0.0,-0.1,-0.711,-0.044,0.216,-0.029,0.097,0.152
P-000423,2025-11-01,11,-0.027,0.2,-0.273,0.456,0.139,-0.015,0.097,0.063
P-000423,2025-12-01,12,-0.0,-0.1,0.111,0.058,0.174,0.082,0.047,0.357
P-000424,2025-01-01,1,-0.0,-0.1,-0.186,-0.016,0.115,-0.071,0.125,0.369
P-000424,2025-02-01,2,-0.0,-0.1,0.01,-0.053,0.097,0.064,0.053,-0.103
P-000424,2025-03-01,3,-0.0,-0.1,-0.316,0.071,0.098,-0.067,-0.063,0.148
P-000424,2025-04-01,4,-0.21,-0.1,4.21,-0.052,0.674,-0.134,0.948,-0.685
P-000424,2025-05-01,5,-0.0,-0.1,-0.165,-0.182,0.334,-0.079,0.628,-0.646
P-000424,2025-06-01,6,-0.089,-0.1,0.129,-0.154,0.254,0.053,0.564,-1.035
P-000424,2025-07-01,7,-0.023,-0.1,0.183,0.044,0.508,0.049,0.85,-0.793
P-000424,2025-08-01,8,-0.128,-0.1,-0.227,0.019,0.337,-0.078,0.749,-0.535
P-000424,2025-09-01,9,-0.0,-0.1,-0.677,-0.146,0.113,0.16,0.068,0.106
P-000424,2025-10-01,10,-0.0,-0.1,-0.119,0.144,0.16,0.171,0.025,0.114
P-000424,2025-11-01,11,-0.0,-0.1,-0.342,-0.005,0.14,0.015,0.148,0.296
P-000424,2025-12-01,12,-0.068,-0.1,0.324,0.277,0.049,0.091,-0.034,0.146
P-000425,2025-01-01,1,-0.081,-0.1,-0.106,0.021,0.146,-0.105,0.062,0.133
P-000425,2025-02-01,2,-0.01,-0.1,-0.132,-0.085,0.043,0.067,-0.065,0.168
P-000425,2025-03-01,3,-0.093,-0.1,-0.265,0.081,0.028,0.035,0.004,0.14
P-000425,2025-04-01,4,-0.058,-0.1,4.179,-0.065,0.544,-0.031,0.729,-0.742
P-000425,2025-05-01,5,-0.05,-0.1,-0.011,-0.318,0.508,-0.216,0.922,-0.469
P-000425,2025-06-01,6,-0.098,-0.1,-0.147,-0.117,0.29,-0.041,0.669,-0.388
P-000425,2025-07-01,7,-0.029,-0.1,-0.025,0.481,0.406,0.104,0.733,-0.553
P-000425,2025-08-01,8,-0.05,-0.1,0.212,-0.248,0.474,-0.01,0.945,-0.848
P-000425,2025-09-01,9,-0.0,-0.1,-0.754,0.422,0.303,0.194,0.102,-0.102
P-000425,2025-10-01,10,-0.015,0.2,-0.334,-0.072,0.176,-0.112,-0.111,0.123
P-000425,2025-11-01,11,-0.0,-0.1,0.473,0.066,0.064,0.073,0.063,0.242
P-000425,2025-12-01,12,-0.0,-0.1,-0.099,0.051,0.11,-0.071,0.07,0.103
P-000426,2025-01-01,1,-0.104,-0.1,-0.177,0.043,0.174,0.116,0.062,0.196
P-000426,2025-02-01,2,-0.0,-0.1,-0.371,-0.098,0.113,0.008,0.018,0.279
P-000426,2025-03-01,3,-0.0,-0.1,0.44,0.118,0.181,-0.005,0.011,0.236
P-000426,2025-04-01,4,-0.028,-0.1,2.373,-0.421,0.44,-0.176,0.635,-0.53
P-000426,2025-05-01,5,-0.0,-0.1,0.026,0.193,0.352,0.216,0.678,-0.728
P-000426,2025-06-01,6,-0.0,0.2,-0.657,0.583,0.187,0.327,0.104,-0.006
P-000426,2025-07-01,7,-0.029,-0.1,-0.004,-0.252,0.074,-0.074,-0.021,0.198
P-000426,2025-08-01,8,-0.0,-0.1,-0.089,0.058,0.141,-0.131,-0.133,0.109
P-000426,2025-09-01,9,-0.055,0.2,-0.467,0.026,0.063,0.039,0.018,0.304
P-000426,2025-10-01,10,-0.0,-0.1,0.564,-0.083,0.237,-0.053,0.237,0.399
P-000426,2025-11-01,11,-0.06,0.2,-0.248,0.226,0.128,0.077,0.112,0.147
P-000426,2025-12-01,12,-0.0,-0.1,0.459,0.191,0.217,-0.007,0.313,0.323
P-000427,2025-01-01,1,-0.006,-0.1,-0.357,0.045,0.103,0.124,-0.144,0.267
P-000427,2025-02-01,2,-0.053,-0.1,0.365,-0.17,0.08,-0.142,0.064,0.206
P-000427,2025-03-01,3,-0.045,-0.1,-0.18,0.207,0.093,-0.076,-0.078,0.171
P-000427,2025-04-01,4,-0.0,-0.1,-0.044,-0.228,0.136,-0.069,-0.121,0.232
P-000427,2025-05-01,5,-0.0,-0.1,-0.014,0.231,0.15,0.133,0.002,0.106
P-000427,2025-06-01,6,-0.0,-0.1,3.096,-0.094,0.465,-0.124,0.834,-0.735
P-000427,2025-07-01,7,-0.076,-0.1,-0.072,-0.257,0.38,-0.047,0.799,-0.689
P-000427,2025-08-01,8,-0.0,-0.1,-0.809,0.429,0.29,0.34,0.157,0.24
P-000427,2025-09-01,9,-0.039,-0.1,0.595,0.081,0.106,-0.073,0.08,0.189
P-000427,2025-10-01,10,-0.0,-0.1,0.347,-0.007,0.181,-0.08,0.074,0.073
P-000427,2025-11-01,11,-0.0,-0.1,-0.482,0.048,0.104,0.002,-0.08,-0.017
P-000427,2025-12-01,12,-0.116,-0.1,0.363,-0.168,0.075,-0.182,-0.024,0.137
P-000428,2025-01-01,1,-0.0,-0.1,-0.094,-0.167,0.149,-0.103,0.144,0.066
P-000428,2025-02-01,2,-0.159,-0.1,-0.482,0.419,0.089,0.102,-0.043,0.168
P-000428,2025-03-01,3,-0.159,-0.1,3.397,-0.259,0.502,-0.192,0.641,-0.548
P-000428,2025-04-01,4,-0.024,-0.1,0.293,-0.131,0.248,0.155,0.57,-0.736
P-000428,2025-05-01,5,-0.0,0.2,0.013,0.039,0.351,0.105,0.831,-0.76
P-000428,2025-06-01,6,-0.073,-0.1,0.033,-0.188,0.469,-0.193,0.922,-0.509
P-000428,2025-07-01,7,-0.0,-0.1,0.009,0.072,0.365,0.153,0.846,-0.55
P-000428,2025-08-01,8,-0.022,-0.1,0.148,-0.064,0.379,-0.053,0.655,-0.646
P-000428,2025-09-01,9,-0.0,-0.1,-0.087,-0.159,0.391,-0.188,0.733,-0.518
P-000428,2025-10-01,10,-0.0,0.2,-0.813,0.386,0.162,0.032,0.118,0.141
P-000428,2025-11-01,11,-0.088,-0.1,0.131,0.298,0.172,0.313,-0.109,0.284
P-000428,2025-12-01,12,-0.0,-0.1,0.104,-0.182,0.029,0.045,-0.047,0.167
P-000429,2025-01-01,1,-0.004,-0.1,-0.426,0.096,0.108,-0.077,0.066,0.136
P-000429,2025-02-01,2,-0.087,-0.1,0.812,-0.298,0.107,0.073,0.107,0.11
P-000429,2025-03-01,3,-0.0,-0.1,-0.294,0.351,0.176,0.028,0.045,0.301
P-000429,2025-04-01,4,-0.116,0.2,3.453,-0.402,0.599,-0.062,0.87,-0.724
P-000429,2025-05-01,5,-0.0,-0.1,-0.105,-0.094,0.5,0.015,0.902,-0.716
P-000429,2025-06-01,6,-0.0,-0.1,0.075,0.351,0.338,0.05,0.833,-0.779
P-000429,2025-07-01,7,-0.038,-0.1,-0.013,-0.238,0.35,-0.143,0.794,-1.03
P-000429,2025-08-01,8,-0.154,-0.1,-0.085,0.853,0.385,0.231,0.728,-0.676
P-000429,2025-09-01,9,-0.05,-0.1,0.086,-0.374,0.465,0.011,1.018,-0.707
P-000429,2025-10-01,10,-0.031,0.2,-0.107,-0.06,0.446,0.032,0.707,-0.719
P-000429,2025-11-01,11,-0.0,-0.1,0.067,-0.127,0.41,-0.025,0.828,-0.516
P-000429,2025-12-01,12,-0.011,-0.1,-0.751,0.709,0.191,0.16,-0.127,0.117
P-000430,2025-01-01,1,-0.079,-0.1,-0.374,0.007,0.183,0.048,0.152,0.318
P-000430,2025-02-01,2,-0.0,0.2,0.188,-0.154,0.094,0.03,-0.115,0.107
P-000430,2025-03-01,3,-0.026,-0.1,2.002,-0.174,0.48,-0.114,0.618,-0.467
P-000430,2025-04-01,4,-0.0,-0.1,0.028,0.198,0.403,0.219,0.653,-0.775
P-000430,2025-05-01,5,-0.0,-0.1,0.25,-0.29,0.456,-0.184,0.901,-0.663
P-000430,2025-06-01,6,-0.0,-0.1,-0.227,0.319,0.492,0.14,0.79,-0.645
P-000430,2025-07-01,7,-0.0,-0.1,-0.017,-0.229,0.365,-0.183,0.619,-0.473
P-000430,2025-08-01,8,-0.004,-0.1,0.241,-0.372,0.41,-0.108,0.658,-0.568
P-000430,2025-09-01,9,-0.0,-0.1,0.006,-0.345,0.379,-0.241,0.847,-0.551
P-000430,2025-10-01,10,-0.0,-0.1,-0.793,0.805,0.203,0.244,0.078,0.118
P-000430,2025-11-01,11,-0.017,-0.1,0.272,0.786,0.205,0.327,-0.129,0.343
P-000430,2025-12-01,12,-0.061,-0.1,0.07,-0.247,0.156,-0.136,-0.014,0.214
P-000431,2025-01-01,1,-0.119,-0.1,-0.085,-0.2,0.139,-0.061,0.059,0.364
P-000431,2025-02-01,2,-0.145,-0.1,-0.079,0.233,0.014,0.152,0.009,0.182
P-000431,2025-03-01,3,-0.089,-0.1,2.209,-0.432,0.293,-0.232,0.355,-0.573
P-000431,2025-04-01,4,-0.0,-0.1,0.019,0.206,0.248,0.086,0.548,-0.658
P-000431,2025-05-01,5,-0.057,-0.1,0.067,-0.117,0.432,0.163,0.705,-0.858
P-000431,2025-06-01,6,-0.044,0.2,-0.138,0.299,0.436,0.022,0.725,-0.491
P-000431,2025-07-01,7,-0.028,-0.1,0.076,0.07,0.313,0.018,0.777,-0.729
P-000431,2025-08-01,8,-0.0,-0.1,-0.092,-0.232,0.414,-0.066,0.788,-0.599
P-000431,2025-09-01,9,-0.0,-0.1,0.049,0.093,0.377,0.019,0.696,-0.897
P-000431,2025-10-01,10,-0.0,0.2,-0.8,0.166,0.272,-0.081,0.131,0.257
P-000431,2025-11-01,11,-0.0,-0.1,0.666,-0.249,0.153,-0.076,-0.212,0.262
P-000431,2025-12-01,12,-0.008,0.2,-0.036,0.76,0.133,0.363,0.131,0.253
P-000432,2025-01-01,1,-0.072,-0.1,-0.713,0.146,0.141,-0.14,-0.153,0.114
P-000432,2025-02-01,2,-0.0,-0.1,1.167,-0.172,0.2,0.097,-0.18,0.101
P-000432,2025-03-01,3,-0.157,-0.1,2.922,-0.192,0.531,-0.187,0.829,-0.75
P-000432,2025-04-01,4,-0.053,-0.1,-0.041,-0.234,0.373,-0.016,0.688,-0.367
P-000432,2025-05-01,5,-0.0,-0.1,0.014,0.029,0.466,-0.043,0.877,-0.449
P-000432,2025-06-01,6,-0.0,-0.1,0.243,0.153,0.285,-0.024,0.627,-0.65
P-000432,2025-07-01,7,-0.0,0.2,-0.116,0.017,0.394,0.104,0.706,-0.5
P-000432,2025-08-01,8,-0.003,-0.1,-0.025,0.008,0.318,-0.172,0.556,-0.735
P-000432,2025-09-01,9,-0.0,-0.1,-0.141,0.005,0.47,-0.046,1.012,-0.462
P-000432,2025-10-01,10,-0.037,0.2,-0.689,-0.166,0.26,-0.054,-0.024,0.122
P-000432,2025-11-01,11,-0.0,-0.1,0.095,0.077,0.032,-0.048,-0.028,0.135
P-000432,2025-12-01,12,-0.0,-0.1,0.091,0.172,0.206,0.091,-0.089,0.196
P-000433,2025-01-01,1,-0.024,-0.1,-0.42,-0.119,0.146,0.052,0.014,0.089
P-000433,2025-02-01,2,-0.0,-0.1,0.32,-0.01,0.036,0.066,0.039,0.272
P-000433,2025-03-01,3,-0.0,-0.1,0.084,0.143,0.067,0.103,-0.056,0.183
P-000433,2025-04-01,4,-0.102,-0.1,0.165,-0.041,0.162,-0.071,-0.052,0.006
P-000433,2025-05-01,5,-0.042,-0.1,-0.006,-0.082,0.13,-0.176,-0.105,0.173
P-000433,2025-06-01,6,-0.008,-0.1,-0.096,0.043,0.158,-0.121,-0.152,0.216
P-000433,2025-07-01,7,-0.08,-0.1,-0.249,0.042,0.055,0.051,0.025,0.163
P-000433,2025-08-01,8,-0.048,-0.1,0.574,-0.163,0.068,-0.069,0.061,0.161
P-000433,2025-09-01,9,-0.0,-0.1,-0.218,0.006,0.167,0.152,0.158,0.136
P-000433,2025-10-01,10,-0.055,-0.1,0.077,0.162,0.119,0.06,-0.082,0.112
P-000433,2025-11-01,11,-0.05,0.2,-0.289,0.127,0.073,-0.088,0.095,0.05
P-000433,2025-12-01,12,-0.0,-0.1,0.48,-0.259,0.197,-0.037,-0.133,0.035
P-000434,2025-01-01,1,-0.044,0.2,-0.233,0.066,0.191,-0.03,0.147,0.233
P-000434,2025-02-01,2,-0.019,-0.1,-0.016,-0.02,0.154,0.091,0.042,0.164
P-000434,2025-03-01,3,-0.0,0.2,-0.167,0.067,0.091,-0.052,0.054,0.146
P-000434,2025-04-01,4,-0.0,-0.1,0.061,-0.139,0.118,0.095,0.138,0.247
P-000434,2025-05-01,5,-0.0,-0.1,0.543,0.046,0.191,0.187,0.181,0.148
P-000434,2025-06-01,6,-0.094,-0.1,1.581,-0.398,0.461,-0.076,0.636,-0.453
P-000434,2025-07-01,7,-0.09,-0.1,0.158,0.127,0.435,-0.203,0.787,-0.708
P-000434,2025-08-01,8,-0.0,-0.1,-0.668,-0.032,0.252,-0.045,-0.038,0.125
P-000434,2025-09-01,9,-0.0,-0.1,-0.344,0.362,0.117,-0.068,0.03,0.043
P-000434,2025-10-01,10,-0.038,0.2,0.5,0.122,0.079,0.039,0.066,0.086
P-000434,2025-11-01,11,-0.0,-0.1,-0.428,-0.185,0.136,-0.081,0.106,0.151
P-000434,2025-12-01,12,-0.049,-0.1,0.108,0.521,0.114,0.074,0.025,0.179
P-000435,2025-01-01,1,-0.039,-0.1,-0.446,0.108,0.128,0.154,0.004,0.296
P-000435,2025-02-01,2,-0.0,0.2,0.107,0.011,0.079,0.0,-0.093,0.371
P-000435,2025-03-01,3,-0.0,-0.1,0.081,-0.278,0.158,0.043,-0.157,0.324
P-000435,2025-04-01,4,-0.0,-0.1,-0.094,0.014,0.086,-0.131,0.018,0.273
P-000435,2025-05-01,5,-0.019,-0.1,2.726,0.173,0.479,-0.065,0.618,-0.476
P-000435,2025-06-01,6,-0.0,-0.1,-0.78,-0.143,0.118,0.072,-0.027,0.131
P-000435,2025-07-01,7,-0.034,-0.1,0.592,0.142,0.08,0.096,0.1,0.265
P-000435,2025-08-01,8,-0.0,-0.1,0.146,-0.232,0.084,-0.207,0.075,0.214
P-000435,2025-09-01,9,-0.0,0.2,-0.2,0.123,0.17,0.012,0.081,0.133
P-000435,2025-10-01,10,-0.0,-0.1,-0.591,0.146,0.172,0.05,-0.13,0.342
P-000435,2025-11-01,11,-0.0,-0.1,0.992,-0.003,0.124,-0.193,0.051,0.057
P-000435,2025-12-01,12,-0.14,0.2,0.026,-0.006,0.08,-0.076,0.069,0.328
P-000436,2025-01-01,1,-0.0,0.2,-0.297,-0.164,0.101,-0.092,0.047,0.224
P-000436,2025-02-01,2,-0.14,-0.1,2.977,-0.079,0.449,-0.108,0.699,-0.689
P-000436,2025-03-01,3,-0.06,-0.1,-0.066,-0.094,0.36,-0.09,0.685,-0.673
P-000436,2025-04-01,4,-0.029,-0.1,-0.025,0.009,0.41,0.102,0.85,-0.406
P-000436,2025-05-01,5,-0.0,-0.1,-0.017,-0.121,0.371,-0.127,0.771,-0.436
P-000436,2025-06-01,6,-0.016,0.2,-0.635,0.515,0.145,0.284,-0.035,-0.088
P-000436,2025-07-01,7,-0.0,-0.1,-0.501,-0.072,0.094,-0.152,-0.148,0.071
P-000436,2025-08-01,8,-0.042,0.2,0.568,0.075,0.089,0.118,0.192,0.109
P-000436,2025-09-01,9,-0.0,-0.1,-0.067,0.053,0.12,0.036,-0.01,-0.029
P-000436,2025-10-01,10,-0.017,-0.1,0.194,0.022,0.154,-0.069,0.018,0.096
P-000436,2025-11-01,11,-0.056,0.2,-0.196,-0.12,0.202,-0.002,0.15,0.27
P-000436,2025-12-01,12,-0.107,-0.1,0.072,0.125,0.091,0.055,-0.138,0.185
P-000437,2025-01-01,1,-0.017,-0.1,-0.216,-0.024,0.136,0.035,-0.148,0.124
P-000437,2025-02-01,2,-0.036,-0.1,-0.228,0.161,0.075,-0.027,-0.004,0.282
P-000437,2025-03-01,3,-0.047,-0.1,0.477,-0.027,0.108,-0.009,0.028,-0.023
P-000437,2025-04-01,4,-0.13,-0.1,1.694,-0.299,0.442,-0.158,0.645,-0.337
P-000437,2025-05-01,5,-0.064,0.2,0.119,0.016,0.379,-0.074,0.856,-0.479
P-000437,2025-06-01,6,-0.0,-0.1,-0.055,-0.167,0.357,-0.08,0.806,-0.568
P-000437,2025-07-01,7,-0.195,-0.1,0.27,-0.201,0.477,0.14,0.974,-0.768
P-000437,2025-08-01,8,-0.0,-0.1,-0.159,0.382,0.275,0.128,0.649,-0.749
P-000437,2025-09-01,9,-0.0,-0.1,-0.009,0.161,0.376,0.05,0.748,-0.621
P-000437,2025-10-01,10,-0.024,-0.1,0.213,-0.512,0.403,-0.217,0.869,-0.718
P-000437,2025-11-01,11,-0.06,-0.1,-0.117,-0.017,0.344,-0.118,0.753,-0.394
P-000437,2025-12-01,12,-0.076,-0.1,-0.829,0.383,0.297,0.072,-0.109,0.072
P-000438,2025-01-01,1,-0.0,-0.1,-0.36,0.1,0.155,-0.123,0.006,0.17
P-000438,2025-02-01,2,-0.146,-0.1,2.777,-0.081,0.53,0.004,0.695,-0.596
P-000438,2025-03-01,3,-0.0,0.2,0.042,-0.342,0.323,0.098,0.676,-0.514
P-000438,2025-04-01,4,-0.0,-0.1,0.107,0.21,0.419,0.152,0.815,-0.637
P-000438,2025-05-01,5,-0.0,-0.1,-0.076,-0.251,0.291,-0.085,0.618,-0.592
P-000438,2025-06-01,6,-0.0,0.2,-0.737,0.386,0.151,0.256,-0.121,0.228
P-000438,2025-07-01,7,-0.031,-0.1,0.222,-0.045,0.179,-0.14,-0.091,0.125
P-000438,2025-08-01,8,-0.0,-0.1,-0.285,-0.003,0.072,-0.059,-0.028,0.34
P-000438,2025-09-01,9,-0.0,-0.1,0.584,-0.049,0.134,-0.02,-0.038,0.238
P-000438,2025-10-01,10,-0.0,-0.1,-0.57,0.463,0.178,0.068,-0.174,0.178
P-000438,2025-11-01,11,-0.008,-0.1,0.502,0.043,0.062,-0.005,-0.063,0.025
P-000438,2025-12-01,12,-0.175,0.2,0.003,0.08,0.053,-0.041,-0.09,0.061
P-000439,2025-01-01,1,-0.092,-0.1,-0.521,-0.046,0.021,0.17,-0.014,0.26
P-000439,2025-02-01,2,-0.0,-0.1,0.696,0.015,0.166,-0.048,0.017,0.296
P-000439,2025-03-01,3,-0.198,-0.1,-0.37,0.09,0.126,0.099,-0.081,0.307
P-000439,2025-04-01,4,-0.157,-0.1,5.259,-0.507,0.441,-0.257,0.767,-0.774
P-000439,2025-05-01,5,-0.091,-0.1,-0.155,0.499,0.458,0.098,0.836,-0.574
P-000439,2025-06-01,6,-0.185,-0.1,0.098,-0.326,0.384,-0.083,0.818,-0.807
P-000439,2025-07-01,7,-0.133,-0.1,0.01,0.16,0.337,0.036,0.706,-0.882
P-000439,2025-08-01,8,-0.027,-0.1,-0.122,0.089,0.36,0.23,0.807,-0.677
P-000439,2025-09-01,9,-0.0,0.2,0.04,-0.116,0.326,0.032,0.593,-0.74
P-000439,2025-10-01,10,-0.074,-0.1,-0.134,0.616,0.291,0.128,0.665,-0.711
P-000439,2025-11-01,11,-0.0,-0.1,0.059,-0.069,0.535,-0.123,1.103,-0.588
P-000439,2025-12-01,12,-0.0,-0.1,-0.803,-0.079,0.232,-0.063,-0.115,0.227
P-000440,2025-01-01,1,-0.0,-0.1,-0.278,-0.048,0.092,0.053,-0.063,0.258
P-000440,2025-02-01,2,-0.0,0.2,-0.023,-0.046,0.165,-0.014,-0.148,-0.098
P-000440,2025-03-01,3,-0.029,-0.1,-0.099,0.124,0.131,0.001,0.034,0.094
P-000440,2025-04-01,4,-0.159,-0.1,3.347,-0.045,0.611,-0.051,0.842,-0.762
P-000440,2025-05-01,5,-0.0,-0.1,-0.076,-0.358,0.325,-0.013,0.685,-0.771
P-000440,2025-06-01,6,-0.0,-0.1,-0.067,-0.071,0.382,0.004,0.745,-0.565
P-000440,2025-07-01,7,-0.0,-0.1,0.3,0.127,0.586,0.112,1.031,-0.653
P-000440,2025-08-01,8,-0.0,-0.1,-0.06,-0.613,0.43,-0.012,0.748,-0.547
P-000440,2025-09-01,9,-0.069,-0.1,-0.86,1.726,0.177,0.5,0.018,0.263
P-000440,2025-10-01,10,-0.0,-0.1,0.85,-0.132,0.165,-0.016,0.18,0.018
P-000440,2025-11-01,11,-0.061,0.2,-0.246,0.465,0.115,0.178,-0.05,0.373
P-000440,2025-12-01,12,-0.0,-0.1,0.983,-0.233,0.128,-0.133,-0.148,0.11
P-000441,2025-01-01,1,-0.051,-0.1,-0.243,-0.001,0.047,-0.041,0.093,0.111
