personnel_id,deployment_id,month_idx,date,start_date,end_date,deployment_duration_days,deployment_type,operational_intensity,hardship_level,recovery_required,location_category
P-000404,DEP-0001327,9,2025-09-01,2025-09-02,2025-09-24,22,Extended,5,4,True,Remote/Difficult Terrain
P-000404,DEP-0001328,10,2025-10-01,2025-10-04,2025-10-26,22,Extended,4,4,True,Remote/Difficult Terrain
P-000404,DEP-0001329,11,2025-11-01,2025-11-02,2025-11-28,26,Extended,5,4,True,High Altitude/Extreme
P-000405,DEP-0001330,5,2025-05-01,2025-05-05,2025-05-23,18,Routine,2,1,False,Semi-Urban Outpost
P-000406,DEP-0001331,2,2025-02-01,2025-02-02,2025-02-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000406,DEP-0001332,3,2025-03-01,2025-03-05,2025-03-24,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-000406,DEP-0001333,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000406,DEP-0001334,5,2025-05-01,2025-05-02,2025-05-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000407,DEP-0001335,4,2025-04-01,2025-04-04,2025-04-25,21,Routine,2,2,False,Urban Base
P-000407,DEP-0001336,5,2025-05-01,2025-05-03,2025-05-28,25,Routine,2,1,False,Semi-Urban Outpost
P-000408,DEP-0001337,5,2025-05-01,2025-05-02,2025-05-26,24,Routine,3,1,False,Semi-Urban Outpost
P-000409,DEP-0001338,2,2025-02-01,2025-02-04,2025-02-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000409,DEP-0001339,3,2025-03-01,2025-03-05,2025-03-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000409,DEP-0001340,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-000409,DEP-0001341,5,2025-05-01,2025-05-04,2025-05-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000412,DEP-0001342,6,2025-06-01,2025-06-05,2025-06-25,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000412,DEP-0001343,7,2025-07-01,2025-07-05,2025-07-28,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000413,DEP-0001344,6,2025-06-01,2025-06-04,2025-06-25,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000413,DEP-0001345,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000414,DEP-0001346,4,2025-04-01,2025-04-05,2025-04-27,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000414,DEP-0001347,5,2025-05-01,2025-05-04,2025-05-27,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000414,DEP-0001348,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000414,DEP-0001349,7,2025-07-01,2025-07-03,2025-07-24,21,High Tempo,3,4,True,Remote/Difficult Terrain
P-000414,DEP-0001350,8,2025-08-01,2025-08-02,2025-08-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000415,DEP-0001351,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,4,3,True,Remote/Difficult Terrain
P-000415,DEP-0001352,5,2025-05-01,2025-05-03,2025-05-26,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000415,DEP-0001353,6,2025-06-01,2025-06-05,2025-06-27,22,High Tempo,4,4,True,Semi-Urban Outpost
P-000415,DEP-0001354,7,2025-07-01,2025-07-04,2025-07-27,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000415,DEP-0001355,8,2025-08-01,2025-08-03,2025-08-27,24,High Tempo,4,3,True,Remote/Difficult Terrain
P-000416,DEP-0001356,4,2025-04-01,2025-04-05,2025-04-23,18,Routine,3,1,False,Urban Base
P-000417,DEP-0001357,4,2025-04-01,2025-04-02,2025-04-26,24,Routine,2,1,False,Urban Base
P-000417,DEP-0001358,5,2025-05-01,2025-05-03,2025-05-23,20,Routine,2,1,False,Semi-Urban Outpost
P-000419,DEP-0001359,3,2025-03-01,2025-03-02,2025-03-26,24,Extended,3,5,True,High Altitude/Extreme
P-000419,DEP-0001360,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,3,4,True,High Altitude/Extreme
P-000419,DEP-0001361,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,4,5,True,Remote/Difficult Terrain
P-000419,DEP-0001362,6,2025-06-01,2025-06-02,2025-06-28,26,Extended,3,5,True,Remote/Difficult Terrain
P-000419,DEP-0001363,7,2025-07-01,2025-07-05,2025-07-26,21,Extended,4,5,True,Remote/Difficult Terrain
P-000419,DEP-0001364,8,2025-08-01,2025-08-03,2025-08-28,25,Extended,4,5,True,Remote/Difficult Terrain
P-000419,DEP-0001365,9,2025-09-01,2025-09-03,2025-09-23,20,Extended,3,4,True,Remote/Difficult Terrain
P-000420,DEP-0001366,3,2025-03-01,2025-03-05,2025-03-27,22,Extended,3,5,True,Remote/Difficult Terrain
P-000420,DEP-0001367,4,2025-04-01,2025-04-02,2025-04-25,23,Extended,3,4,True,Remote/Difficult Terrain
P-000420,DEP-0001368,5,2025-05-01,2025-05-05,2025-05-25,20,Extended,3,5,True,High Altitude/Extreme
P-000420,DEP-0001369,6,2025-06-01,2025-06-05,2025-06-26,21,Extended,4,5,True,Remote/Difficult Terrain
P-000420,DEP-0001370,7,2025-07-01,2025-07-04,2025-07-26,22,Extended,4,5,True,Remote/Difficult Terrain
P-000420,DEP-0001371,8,2025-08-01,2025-08-03,2025-08-25,22,Extended,3,4,True,High Altitude/Extreme
P-000420,DEP-0001372,9,2025-09-01,2025-09-05,2025-09-26,21,Extended,3,4,True,High Altitude/Extreme
P-000421,DEP-0001373,4,2025-04-01,2025-04-04,2025-04-26,22,High Tempo,4,5,True,High Altitude/Extreme
P-000421,DEP-0001374,5,2025-05-01,2025-05-05,2025-05-28,23,Extended,5,4,True,High Altitude/Extreme
P-000421,DEP-0001375,6,2025-06-01,2025-06-04,2025-06-26,22,Extended,4,5,True,High Altitude/Extreme
P-000421,DEP-0001376,7,2025-07-01,2025-07-04,2025-07-27,23,High Tempo,5,5,True,High Altitude/Extreme
P-000421,DEP-0001377,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000421,DEP-0001378,9,2025-09-01,2025-09-04,2025-09-27,23,Extended,5,5,True,Remote/Difficult Terrain
P-000421,DEP-0001379,10,2025-10-01,2025-10-02,2025-10-26,24,High Tempo,4,5,True,Remote/Difficult Terrain
P-000421,DEP-0001380,11,2025-11-01,2025-11-05,2025-11-24,19,Extended,5,5,True,Remote/Difficult Terrain
P-000422,DEP-0001381,4,2025-04-01,2025-04-02,2025-04-27,25,High Tempo,4,4,True,High Altitude/Extreme
P-000422,DEP-0001382,5,2025-05-01,2025-05-05,2025-05-28,23,Extended,4,4,True,High Altitude/Extreme
P-000422,DEP-0001383,6,2025-06-01,2025-06-02,2025-06-28,26,High Tempo,5,4,True,High Altitude/Extreme
P-000422,DEP-0001384,7,2025-07-01,2025-07-05,2025-07-25,20,Extended,4,4,True,High Altitude/Extreme
P-000422,DEP-0001385,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,4,5,True,Remote/Difficult Terrain
P-000422,DEP-0001386,9,2025-09-01,2025-09-03,2025-09-25,22,Extended,4,4,True,High Altitude/Extreme
P-000422,DEP-0001387,10,2025-10-01,2025-10-03,2025-10-25,22,High Tempo,5,4,True,Remote/Difficult Terrain
P-000422,DEP-0001388,11,2025-11-01,2025-11-02,2025-11-26,24,Extended,4,5,True,Remote/Difficult Terrain
P-000423,DEP-0001389,4,2025-04-01,2025-04-04,2025-04-23,19,Routine,3,1,False,Urban Base
P-000424,DEP-0001390,4,2025-04-01,2025-04-05,2025-04-27,22,Routine,3,2,False,Semi-Urban Outpost
P-000426,DEP-0001391,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,3,4,True,Remote/Difficult Terrain
P-000426,DEP-0001392,5,2025-05-01,2025-05-04,2025-05-24,20,High Tempo,3,4,True,Semi-Urban Outpost
P-000426,DEP-0001393,6,2025-06-01,2025-06-05,2025-06-24,19,High Tempo,4,3,True,Semi-Urban Outpost
P-000426,DEP-0001394,7,2025-07-01,2025-07-03,2025-07-28,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000426,DEP-0001395,8,2025-08-01,2025-08-05,2025-08-25,20,High Tempo,3,3,False,Remote/Difficult Terrain
P-000427,DEP-0001396,4,2025-04-01,2025-04-02,2025-04-24,22,Routine,3,2,False,Urban Base
P-000427,DEP-0001397,5,2025-05-01,2025-05-04,2025-05-28,24,Routine,3,2,False,Semi-Urban Outpost
P-000428,DEP-0001398,2,2025-02-01,2025-02-04,2025-02-24,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000428,DEP-0001399,3,2025-03-01,2025-03-04,2025-03-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000428,DEP-0001400,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000428,DEP-0001401,5,2025-05-01,2025-05-03,2025-05-24,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000429,DEP-0001402,4,2025-04-01,2025-04-05,2025-04-23,18,Routine,2,2,False,Semi-Urban Outpost
P-000431,DEP-0001403,5,2025-05-01,2025-05-03,2025-05-26,23,Routine,3,1,False,Urban Base
P-000432,DEP-0001404,3,2025-03-01,2025-03-03,2025-03-27,24,Extended,3,4,True,High Altitude/Extreme
P-000432,DEP-0001405,4,2025-04-01,2025-04-04,2025-04-23,19,Extended,3,4,True,High Altitude/Extreme
P-000432,DEP-0001406,5,2025-05-01,2025-05-02,2025-05-24,22,Extended,4,5,True,Remote/Difficult Terrain
P-000432,DEP-0001407,6,2025-06-01,2025-06-04,2025-06-25,21,Extended,3,5,True,Remote/Difficult Terrain
P-000432,DEP-0001408,7,2025-07-01,2025-07-05,2025-07-26,21,Extended,3,4,True,High Altitude/Extreme
P-000432,DEP-0001409,8,2025-08-01,2025-08-04,2025-08-23,19,Extended,4,4,True,Remote/Difficult Terrain
P-000432,DEP-0001410,9,2025-09-01,2025-09-03,2025-09-25,22,Extended,3,4,True,Remote/Difficult Terrain
P-000433,DEP-0001411,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,3,3,False,Semi-Urban Outpost
P-000433,DEP-0001412,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,3,4,True,Remote/Difficult Terrain
P-000433,DEP-0001413,6,2025-06-01,2025-06-05,2025-06-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000433,DEP-0001414,7,2025-07-01,2025-07-05,2025-07-24,19,High Tempo,4,4,True,Semi-Urban Outpost
P-000433,DEP-0001415,8,2025-08-01,2025-08-04,2025-08-25,21,High Tempo,3,3,False,Semi-Urban Outpost
P-000434,DEP-0001416,4,2025-04-01,2025-04-05,2025-04-23,18,Routine,3,2,False,Semi-Urban Outpost
P-000435,DEP-0001417,5,2025-05-01,2025-05-04,2025-05-27,23,Routine,2,2,False,Semi-Urban Outpost
P-000436,DEP-0001418,3,2025-03-01,2025-03-02,2025-03-23,21,Extended,3,5,True,High Altitude/Extreme
P-000436,DEP-0001419,4,2025-04-01,2025-04-03,2025-04-26,23,Extended,3,5,True,Remote/Difficult Terrain
P-000436,DEP-0001420,5,2025-05-01,2025-05-05,2025-05-26,21,Extended,4,4,True,High Altitude/Extreme
P-000436,DEP-0001421,6,2025-06-01,2025-06-03,2025-06-23,20,Extended,3,4,True,High Altitude/Extreme
P-000436,DEP-0001422,7,2025-07-01,2025-07-05,2025-07-23,18,Extended,4,5,True,High Altitude/Extreme
P-000436,DEP-0001423,8,2025-08-01,2025-08-05,2025-08-24,19,Extended,4,4,True,Remote/Difficult Terrain
P-000436,DEP-0001424,9,2025-09-01,2025-09-04,2025-09-24,20,Extended,4,5,True,Remote/Difficult Terrain
P-000438,DEP-0001425,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,4,4,True,High Altitude/Extreme
P-000438,DEP-0001426,5,2025-05-01,2025-05-05,2025-05-28,23,Extended,4,5,True,High Altitude/Extreme
P-000438,DEP-0001427,6,2025-06-01,2025-06-04,2025-06-27,23,High Tempo,5,4,True,Remote/Difficult Terrain
P-000438,DEP-0001428,7,2025-07-01,2025-07-05,2025-07-24,19,Extended,5,5,True,Remote/Difficult Terrain
P-000438,DEP-0001429,8,2025-08-01,2025-08-04,2025-08-26,22,High Tempo,4,4,True,High Altitude/Extreme
P-000438,DEP-0001430,9,2025-09-01,2025-09-05,2025-09-28,23,Extended,4,4,True,Remote/Difficult Terrain
P-000438,DEP-0001431,10,2025-10-01,2025-10-02,2025-10-23,21,Extended,4,5,True,Remote/Difficult Terrain
P-000438,DEP-0001432,11,2025-11-01,2025-11-02,2025-11-23,21,High Tempo,5,4,True,High Altitude/Extreme
P-000439,DEP-0001433,3,2025-03-01,2025-03-02,2025-03-23,21,Extended,4,4,True,High Altitude/Extreme
P-000439,DEP-0001434,4,2025-04-01,2025-04-04,2025-04-23,19,Extended,3,5,True,High Altitude/Extreme
P-000439,DEP-0001435,5,2025-05-01,2025-05-05,2025-05-27,22,Extended,3,5,True,Remote/Difficult Terrain
P-000439,DEP-0001436,6,2025-06-01,2025-06-04,2025-06-28,24,Extended,4,5,True,Remote/Difficult Terrain
P-000439,DEP-0001437,7,2025-07-01,2025-07-05,2025-07-23,18,Extended,3,4,True,High Altitude/Extreme
P-000439,DEP-0001438,8,2025-08-01,2025-08-04,2025-08-28,24,Extended,3,4,True,High Altitude/Extreme
P-000439,DEP-0001439,9,2025-09-01,2025-09-02,2025-09-27,25,Extended,3,5,True,High Altitude/Extreme
P-000440,DEP-0001440,4,2025-04-01,2025-04-02,2025-04-23,21,Routine,3,2,False,Semi-Urban Outpost
P-000440,DEP-0001441,5,2025-05-01,2025-05-05,2025-05-24,19,Routine,3,1,False,Urban Base
P-000441,DEP-0001442,4,2025-04-01,2025-04-03,2025-04-27,24,Routine,3,1,False,Semi-Urban Outpost
P-000442,DEP-0001443,6,2025-06-01,2025-06-02,2025-06-28,26,High Tempo,4,3,True,Semi-Urban Outpost
P-000442,DEP-0001444,7,2025-07-01,2025-07-03,2025-07-25,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000443,DEP-0001445,5,2025-05-01,2025-05-04,2025-05-28,24,Routine,3,1,False,Urban Base
P-000444,DEP-0001446,4,2025-04-01,2025-04-05,2025-04-24,19,Routine,2,2,False,Urban Base
P-000444,DEP-0001447,5,2025-05-01,2025-05-02,2025-05-23,21,Routine,3,1,False,Urban Base
P-000445,DEP-0001448,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,4,5,True,Remote/Difficult Terrain
P-000445,DEP-0001449,5,2025-05-01,2025-05-02,2025-05-23,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-000445,DEP-0001450,6,2025-06-01,2025-06-05,2025-06-26,21,High Tempo,4,4,True,High Altitude/Extreme
P-000445,DEP-0001451,7,2025-07-01,2025-07-05,2025-07-27,22,High Tempo,5,4,True,Remote/Difficult Terrain
P-000445,DEP-0001452,8,2025-08-01,2025-08-05,2025-08-26,21,Extended,5,5,True,High Altitude/Extreme
P-000445,DEP-0001453,9,2025-09-01,2025-09-05,2025-09-25,20,High Tempo,5,5,True,High Altitude/Extreme
P-000445,DEP-0001454,10,2025-10-01,2025-10-03,2025-10-23,20,High Tempo,5,4,True,High Altitude/Extreme
P-000445,DEP-0001455,11,2025-11-01,2025-11-03,2025-11-23,20,High Tempo,5,5,True,High Altitude/Extreme
P-000446,DEP-0001456,2,2025-02-01,2025-02-02,2025-02-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000446,DEP-0001457,3,2025-03-01,2025-03-05,2025-03-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000446,DEP-0001458,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000446,DEP-0001459,5,2025-05-01,2025-05-05,2025-05-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000447,DEP-0001460,6,2025-06-01,2025-06-02,2025-06-28,26,High Tempo,4,3,True,Semi-Urban Outpost
P-000447,DEP-0001461,7,2025-07-01,2025-07-02,2025-07-26,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000448,DEP-0001462,3,2025-03-01,2025-03-05,2025-03-26,21,Extended,3,4,True,Remote/Difficult Terrain
P-000448,DEP-0001463,4,2025-04-01,2025-04-04,2025-04-25,21,Extended,3,5,True,High Altitude/Extreme
P-000448,DEP-0001464,5,2025-05-01,2025-05-03,2025-05-27,24,Extended,4,5,True,High Altitude/Extreme
P-000448,DEP-0001465,6,2025-06-01,2025-06-05,2025-06-26,21,Extended,4,5,True,Remote/Difficult Terrain
P-000448,DEP-0001466,7,2025-07-01,2025-07-05,2025-07-26,21,Extended,3,4,True,High Altitude/Extreme
P-000448,DEP-0001467,8,2025-08-01,2025-08-05,2025-08-26,21,Extended,3,4,True,Remote/Difficult Terrain
P-000448,DEP-0001468,9,2025-09-01,2025-09-02,2025-09-24,22,Extended,4,4,True,High Altitude/Extreme
P-000449,DEP-0001469,4,2025-04-01,2025-04-05,2025-04-24,19,Routine,2,1,False,Semi-Urban Outpost
P-000450,DEP-0001470,4,2025-04-01,2025-04-03,2025-04-26,23,Routine,2,2,False,Urban Base
P-000451,DEP-0001471,4,2025-04-01,2025-04-05,2025-04-26,21,High Tempo,5,5,True,High Altitude/Extreme
P-000451,DEP-0001472,5,2025-05-01,2025-05-04,2025-05-23,19,Extended,5,4,True,High Altitude/Extreme
P-000451,DEP-0001473,6,2025-06-01,2025-06-03,2025-06-23,20,Extended,5,5,True,High Altitude/Extreme
P-000451,DEP-0001474,7,2025-07-01,2025-07-04,2025-07-26,22,Extended,5,5,True,Remote/Difficult Terrain
P-000451,DEP-0001475,8,2025-08-01,2025-08-03,2025-08-23,20,Extended,4,4,True,Remote/Difficult Terrain
P-000451,DEP-0001476,9,2025-09-01,2025-09-03,2025-09-24,21,High Tempo,4,5,True,High Altitude/Extreme
P-000451,DEP-0001477,10,2025-10-01,2025-10-02,2025-10-25,23,High Tempo,4,5,True,High Altitude/Extreme
P-000451,DEP-0001478,11,2025-11-01,2025-11-03,2025-11-23,20,High Tempo,5,5,True,High Altitude/Extreme
P-000452,DEP-0001479,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000452,DEP-0001480,5,2025-05-01,2025-05-04,2025-05-23,19,High Tempo,3,3,False,Semi-Urban Outpost
P-000452,DEP-0001481,6,2025-06-01,2025-06-02,2025-06-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000452,DEP-0001482,7,2025-07-01,2025-07-03,2025-07-23,20,High Tempo,3,3,False,Semi-Urban Outpost
P-000452,DEP-0001483,8,2025-08-01,2025-08-02,2025-08-24,22,High Tempo,3,3,False,Semi-Urban Outpost
P-000453,DEP-0001484,4,2025-04-01,2025-04-03,2025-04-27,24,Routine,2,2,False,Urban Base
P-000453,DEP-0001485,5,2025-05-01,2025-05-02,2025-05-26,24,Routine,2,1,False,Semi-Urban Outpost
P-000454,DEP-0001486,2,2025-02-01,2025-02-03,2025-02-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000454,DEP-0001487,3,2025-03-01,2025-03-05,2025-03-24,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-000454,DEP-0001488,4,2025-04-01,2025-04-04,2025-04-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000454,DEP-0001489,5,2025-05-01,2025-05-05,2025-05-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000456,DEP-0001490,4,2025-04-01,2025-04-04,2025-04-25,21,Routine,2,1,False,Semi-Urban Outpost
P-000457,DEP-0001491,4,2025-04-01,2025-04-02,2025-04-25,23,Routine,3,1,False,Urban Base
P-000460,DEP-0001492,5,2025-05-01,2025-05-05,2025-05-23,18,Routine,3,1,False,Semi-Urban Outpost
P-000462,DEP-0001493,4,2025-04-01,2025-04-04,2025-04-23,19,High Tempo,4,3,True,Semi-Urban Outpost
P-000462,DEP-0001494,5,2025-05-01,2025-05-05,2025-05-28,23,High Tempo,4,3,True,Remote/Difficult Terrain
P-000462,DEP-0001495,6,2025-06-01,2025-06-03,2025-06-26,23,High Tempo,3,4,True,Remote/Difficult Terrain
P-000462,DEP-0001496,7,2025-07-01,2025-07-03,2025-07-27,24,High Tempo,4,4,True,Semi-Urban Outpost
P-000462,DEP-0001497,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,3,4,True,Remote/Difficult Terrain
P-000463,DEP-0001498,3,2025-03-01,2025-03-04,2025-03-28,24,Extended,3,4,True,High Altitude/Extreme
P-000463,DEP-0001499,4,2025-04-01,2025-04-02,2025-04-28,26,Extended,3,4,True,Remote/Difficult Terrain
P-000463,DEP-0001500,5,2025-05-01,2025-05-03,2025-05-24,21,Extended,4,4,True,High Altitude/Extreme
P-000463,DEP-0001501,6,2025-06-01,2025-06-05,2025-06-27,22,Extended,4,4,True,High Altitude/Extreme
P-000463,DEP-0001502,7,2025-07-01,2025-07-04,2025-07-25,21,Extended,4,5,True,Remote/Difficult Terrain
P-000463,DEP-0001503,8,2025-08-01,2025-08-05,2025-08-28,23,Extended,4,5,True,Remote/Difficult Terrain
P-000463,DEP-0001504,9,2025-09-01,2025-09-02,2025-09-27,25,Extended,4,5,True,High Altitude/Extreme
P-000464,DEP-0001505,4,2025-04-01,2025-04-04,2025-04-23,19,High Tempo,3,4,True,Semi-Urban Outpost
P-000464,DEP-0001506,5,2025-05-01,2025-05-05,2025-05-27,22,High Tempo,4,4,True,Semi-Urban Outpost
P-000464,DEP-0001507,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000464,DEP-0001508,7,2025-07-01,2025-07-05,2025-07-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000464,DEP-0001509,8,2025-08-01,2025-08-03,2025-08-24,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000465,DEP-0001510,6,2025-06-01,2025-06-03,2025-06-24,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000465,DEP-0001511,7,2025-07-01,2025-07-03,2025-07-24,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000466,DEP-0001512,5,2025-05-01,2025-05-05,2025-05-24,19,Routine,3,2,False,Urban Base
P-000468,DEP-0001513,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,5,5,True,High Altitude/Extreme
P-000468,DEP-0001514,5,2025-05-01,2025-05-05,2025-05-23,18,High Tempo,5,4,True,High Altitude/Extreme
P-000468,DEP-0001515,6,2025-06-01,2025-06-05,2025-06-24,19,Extended,4,4,True,High Altitude/Extreme
P-000468,DEP-0001516,7,2025-07-01,2025-07-03,2025-07-26,23,High Tempo,4,5,True,High Altitude/Extreme
P-000468,DEP-0001517,8,2025-08-01,2025-08-02,2025-08-25,23,High Tempo,4,5,True,Remote/Difficult Terrain
P-000468,DEP-0001518,9,2025-09-01,2025-09-02,2025-09-28,26,High Tempo,5,4,True,Remote/Difficult Terrain
P-000468,DEP-0001519,10,2025-10-01,2025-10-05,2025-10-28,23,Extended,4,4,True,Remote/Difficult Terrain
P-000468,DEP-0001520,11,2025-11-01,2025-11-05,2025-11-25,20,Extended,4,4,True,High Altitude/Extreme
P-000469,DEP-0001521,5,2025-05-01,2025-05-04,2025-05-27,23,Routine,3,1,False,Urban Base
P-000470,DEP-0001522,6,2025-06-01,2025-06-03,2025-06-25,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000470,DEP-0001523,7,2025-07-01,2025-07-02,2025-07-25,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000472,DEP-0001524,6,2025-06-01,2025-06-05,2025-06-24,19,High Tempo,4,3,True,Semi-Urban Outpost
P-000472,DEP-0001525,7,2025-07-01,2025-07-02,2025-07-28,26,High Tempo,4,3,True,Semi-Urban Outpost
P-000473,DEP-0001526,4,2025-04-01,2025-04-02,2025-04-28,26,Routine,3,1,False,Urban Base
P-000474,DEP-0001527,2,2025-02-01,2025-02-03,2025-02-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000474,DEP-0001528,3,2025-03-01,2025-03-04,2025-03-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000474,DEP-0001529,4,2025-04-01,2025-04-03,2025-04-28,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000474,DEP-0001530,5,2025-05-01,2025-05-05,2025-05-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000475,DEP-0001531,4,2025-04-01,2025-04-04,2025-04-26,22,High Tempo,4,4,True,Semi-Urban Outpost
P-000475,DEP-0001532,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000475,DEP-0001533,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000475,DEP-0001534,7,2025-07-01,2025-07-02,2025-07-24,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-000475,DEP-0001535,8,2025-08-01,2025-08-05,2025-08-27,22,High Tempo,3,4,True,Semi-Urban Outpost
P-000476,DEP-0001536,6,2025-06-01,2025-06-03,2025-06-24,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000476,DEP-0001537,7,2025-07-01,2025-07-04,2025-07-25,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000477,DEP-0001538,4,2025-04-01,2025-04-04,2025-04-24,20,Routine,2,1,False,Urban Base
P-000478,DEP-0001539,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000478,DEP-0001540,5,2025-05-01,2025-05-04,2025-05-24,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000478,DEP-0001541,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,4,4,True,Semi-Urban Outpost
P-000478,DEP-0001542,7,2025-07-01,2025-07-02,2025-07-25,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000478,DEP-0001543,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000479,DEP-0001544,6,2025-06-01,2025-06-04,2025-06-24,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000479,DEP-0001545,7,2025-07-01,2025-07-03,2025-07-27,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000480,DEP-0001546,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,3,4,True,Semi-Urban Outpost
P-000480,DEP-0001547,5,2025-05-01,2025-05-04,2025-05-28,24,High Tempo,3,3,False,Semi-Urban Outpost
P-000480,DEP-0001548,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
