personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity
P-000217,2025-05-01,5,240.7,37.0,8,12,60.2,84.6,4,3.95
P-000217,2025-06-01,6,242.3,44.8,4,11,53.5,88.6,5,4.69
P-000217,2025-07-01,7,234.2,37.1,4,13,55.0,79.2,4,4.27
P-000217,2025-08-01,8,235.2,33.2,6,6,77.0,74.1,4,4.53
P-000217,2025-09-01,9,236.0,31.8,6,11,65.2,72.6,4,4.14
P-000217,2025-10-01,10,171.2,4.9,2,5,92.5,24.9,4,1.69
P-000217,2025-11-01,11,183.2,3.2,1,5,92.8,15.8,4,1.0
P-000217,2025-12-01,12,184.8,2.0,1,5,95.2,18.6,4,1.42
P-000218,2025-01-01,1,172.9,6.8,1,5,94.7,19.2,5,1.48
P-000218,2025-02-01,2,171.5,3.3,3,4,92.4,22.2,5,1.46
P-000218,2025-03-01,3,232.2,51.9,9,6,52.2,82.2,3,3.71
P-000218,2025-04-01,4,235.6,38.8,8,13,68.5,81.3,4,4.12
P-000218,2025-05-01,5,242.1,42.8,10,8,60.9,94.6,4,3.95
P-000218,2025-06-01,6,242.6,37.7,5,10,57.6,79.3,4,3.74
P-000218,2025-07-01,7,231.0,47.4,5,11,47.8,79.6,4,4.44
P-000218,2025-08-01,8,244.0,43.9,2,9,60.3,80.1,4,4.72
P-000218,2025-09-01,9,243.8,40.4,2,12,56.9,78.5,4,4.69
P-000218,2025-10-01,10,180.7,6.2,2,5,91.1,21.8,4,1.43
P-000218,2025-11-01,11,183.1,3.1,1,4,102.6,13.9,4,1.24
P-000218,2025-12-01,12,169.1,1.4,4,5,91.8,23.9,5,1.11
P-000219,2025-01-01,1,186.9,0.3,1,5,88.7,19.3,3,1.12
P-000219,2025-02-01,2,172.9,0.3,4,4,91.2,19.6,5,1.78
P-000219,2025-03-01,3,186.9,6.2,0,3,95.5,17.6,4,2.14
P-000219,2025-04-01,4,230.8,36.7,5,11,62.5,72.8,3,3.61
P-000219,2025-05-01,5,221.5,44.1,7,9,57.9,74.3,3,3.38
P-000219,2025-06-01,6,233.1,30.5,1,11,52.9,70.0,3,3.86
P-000219,2025-07-01,7,224.9,33.9,8,9,57.2,75.7,3,3.96
P-000219,2025-08-01,8,232.4,31.5,3,8,65.4,67.1,4,4.49
P-000219,2025-09-01,9,168.0,10.1,1,3,89.9,13.6,5,1.6
P-000219,2025-10-01,10,178.6,2.9,2,5,91.5,18.5,3,1.52
P-000219,2025-11-01,11,181.6,5.4,0,5,96.6,21.4,5,1.81
P-000219,2025-12-01,12,178.1,15.6,2,5,84.3,27.8,5,1.63
P-000220,2025-01-01,1,187.6,1.8,4,4,88.7,25.3,1,1.41
P-000220,2025-02-01,2,259.4,39.0,4,11,67.1,80.0,4,4.15
P-000220,2025-03-01,3,238.9,36.6,3,9,62.8,67.5,4,3.99
P-000220,2025-04-01,4,231.7,45.8,5,10,45.1,83.6,4,3.94
P-000220,2025-05-01,5,234.8,37.1,12,8,57.2,87.6,4,4.53
P-000220,2025-06-01,6,179.3,10.7,0,4,86.2,19.4,1,1.17
P-000220,2025-07-01,7,179.8,3.6,1,6,96.2,16.9,1,1.0
P-000220,2025-08-01,8,172.4,1.8,3,6,93.7,23.2,1,1.27
P-000220,2025-09-01,9,181.0,0.6,2,4,92.5,20.9,1,1.42
P-000220,2025-10-01,10,178.1,3.7,0,4,99.9,16.5,1,1.24
P-000220,2025-11-01,11,173.0,6.3,3,4,94.3,19.8,1,1.42
P-000220,2025-12-01,12,174.6,9.6,2,3,93.8,20.9,1,1.84
P-000221,2025-01-01,1,172.6,4.5,1,6,85.5,25.1,2,1.51
P-000221,2025-02-01,2,174.2,1.0,3,4,94.7,22.5,2,1.0
P-000221,2025-03-01,3,183.9,11.2,0,5,88.6,26.1,2,1.52
P-000221,2025-04-01,4,165.2,4.3,2,3,97.0,16.6,1,1.17
P-000221,2025-05-01,5,221.4,35.8,1,11,59.0,58.9,1,2.84
P-000221,2025-06-01,6,182.9,5.8,2,4,85.9,17.2,2,1.19
P-000221,2025-07-01,7,170.4,10.9,1,3,91.2,11.1,2,1.0
P-000221,2025-08-01,8,171.6,12.6,3,4,97.9,23.0,2,1.0
P-000221,2025-09-01,9,179.5,3.5,3,3,94.4,19.7,2,1.1
P-000221,2025-10-01,10,173.2,2.8,3,5,94.2,19.2,1,1.87
P-000221,2025-11-01,11,172.9,16.7,2,3,91.6,20.9,2,1.25
P-000221,2025-12-01,12,186.0,3.3,0,3,91.5,23.0,2,1.45
P-000222,2025-01-01,1,175.8,4.1,1,5,96.6,14.9,4,1.23
P-000222,2025-02-01,2,180.3,0.7,1,4,96.0,21.2,4,1.45
P-000222,2025-03-01,3,172.4,7.9,3,6,87.8,22.9,5,1.32
P-000222,2025-04-01,4,233.1,44.2,6,14,56.6,79.3,4,4.08
P-000222,2025-05-01,5,242.5,46.6,7,11,56.1,82.5,4,4.04
P-000222,2025-06-01,6,234.3,42.2,10,8,58.7,87.0,4,3.17
P-000222,2025-07-01,7,247.1,41.5,1,10,61.1,74.6,5,5.0
P-000222,2025-08-01,8,240.2,43.5,6,11,64.7,85.4,4,4.36
P-000222,2025-09-01,9,254.6,41.1,5,11,61.3,86.7,5,4.95
P-000222,2025-10-01,10,242.9,39.4,4,11,58.5,79.2,5,5.0
P-000222,2025-11-01,11,237.5,43.8,5,11,55.6,78.8,5,3.89
P-000222,2025-12-01,12,169.0,11.6,1,4,98.6,14.0,5,1.43
P-000223,2025-01-01,1,171.1,0.5,0,6,92.4,19.2,2,1.42
P-000223,2025-02-01,2,169.3,7.3,2,3,87.5,18.6,2,1.96
P-000223,2025-03-01,3,166.3,8.4,2,5,84.3,21.9,2,1.72
P-000223,2025-04-01,4,179.3,10.1,2,6,89.1,32.0,3,1.93
P-000223,2025-05-01,5,221.2,35.8,5,8,57.4,68.2,2,3.53
P-000223,2025-06-01,6,176.1,0.0,1,3,99.2,15.1,2,1.25
P-000223,2025-07-01,7,175.0,8.7,1,4,91.6,16.0,3,1.38
P-000223,2025-08-01,8,173.4,2.6,2,4,85.3,21.8,1,1.63
P-000223,2025-09-01,9,181.7,3.7,3,5,96.3,24.4,1,1.0
P-000223,2025-10-01,10,175.2,9.9,4,5,92.8,22.7,2,1.15
P-000223,2025-11-01,11,167.1,2.2,2,5,93.6,17.0,1,1.0
P-000223,2025-12-01,12,176.5,7.5,2,5,92.2,21.0,1,1.4
P-000224,2025-01-01,1,176.9,6.2,2,5,100.2,24.5,1,2.1
P-000224,2025-02-01,2,173.8,6.6,3,5,90.7,19.2,1,1.44
P-000224,2025-03-01,3,181.8,1.9,1,5,99.0,15.7,1,1.47
P-000224,2025-04-01,4,168.1,3.4,3,4,93.9,18.6,2,1.33
P-000224,2025-05-01,5,226.9,30.9,4,6,60.4,65.1,2,3.56
P-000224,2025-06-01,6,169.5,3.5,2,3,94.1,21.2,2,1.65
P-000224,2025-07-01,7,175.7,0.0,4,5,90.9,21.5,2,1.54
P-000224,2025-08-01,8,175.2,14.9,2,5,91.0,27.5,2,1.2
P-000224,2025-09-01,9,182.8,13.0,2,5,87.9,26.5,2,1.41
P-000224,2025-10-01,10,181.0,4.8,1,4,99.5,14.2,1,1.0
P-000224,2025-11-01,11,172.5,3.5,5,4,82.3,20.8,1,1.33
P-000224,2025-12-01,12,182.6,0.3,0,6,98.3,14.0,2,1.37
P-000225,2025-01-01,1,168.5,3.0,1,6,89.0,18.0,2,1.25
P-000225,2025-02-01,2,182.6,5.9,5,4,92.7,31.2,2,1.34
P-000225,2025-03-01,3,168.7,10.1,4,4,92.3,21.0,2,1.42
P-000225,2025-04-01,4,212.3,16.5,2,12,67.9,43.3,1,2.9
P-000225,2025-05-01,5,177.4,6.5,1,4,91.5,19.2,2,1.28
P-000225,2025-06-01,6,174.0,1.7,2,5,98.2,12.9,2,1.34
P-000225,2025-07-01,7,176.4,0.1,2,4,91.2,11.7,2,1.47
P-000225,2025-08-01,8,176.0,1.4,2,3,93.1,16.8,1,1.68
P-000225,2025-09-01,9,175.9,2.9,1,3,98.0,22.8,2,1.42
P-000225,2025-10-01,10,172.2,2.1,2,6,95.0,20.9,2,1.46
P-000225,2025-11-01,11,172.7,7.0,1,4,96.9,14.3,2,1.22
P-000225,2025-12-01,12,190.8,8.4,1,6,87.0,32.7,2,1.87
P-000226,2025-01-01,1,182.8,4.2,0,5,91.5,22.0,3,1.74
P-000226,2025-02-01,2,170.4,7.2,1,5,92.2,20.2,5,1.44
P-000226,2025-03-01,3,177.8,4.3,1,3,96.1,18.6,4,1.0
P-000226,2025-04-01,4,250.2,30.6,14,12,61.2,92.3,5,4.45
P-000226,2025-05-01,5,251.5,50.5,10,9,57.6,98.0,5,4.64
P-000226,2025-06-01,6,231.3,23.1,7,10,70.1,72.8,3,3.72
P-000226,2025-07-01,7,230.2,38.2,4,8,62.0,68.2,4,3.94
P-000226,2025-08-01,8,221.9,51.7,5,8,49.9,79.4,4,4.68
P-000226,2025-09-01,9,170.0,6.0,1,4,92.8,20.6,4,1.67
P-000226,2025-10-01,10,168.9,0.0,4,7,93.5,20.2,5,1.94
P-000226,2025-11-01,11,177.8,6.2,1,4,101.1,19.2,5,1.79
P-000226,2025-12-01,12,165.3,9.8,2,3,92.1,17.8,5,1.22
P-000227,2025-01-01,1,186.9,2.5,0,5,95.0,23.3,2,2.16
P-000227,2025-02-01,2,180.0,0.4,2,5,98.9,19.1,1,1.41
P-000227,2025-03-01,3,173.8,0.0,2,5,98.1,14.3,1,1.21
P-000227,2025-04-01,4,222.5,30.5,5,8,63.3,64.5,1,3.5
P-000227,2025-05-01,5,178.5,8.4,1,6,95.5,25.4,2,1.37
P-000227,2025-06-01,6,180.2,8.0,2,5,89.7,28.0,2,1.9
P-000227,2025-07-01,7,181.5,6.3,1,5,91.2,19.7,2,1.74
P-000227,2025-08-01,8,165.7,12.7,3,5,92.4,25.5,2,1.86
P-000227,2025-09-01,9,166.5,4.5,0,3,104.6,12.1,1,1.43
P-000227,2025-10-01,10,180.9,2.7,2,4,91.0,15.4,1,1.48
P-000227,2025-11-01,11,172.8,0.1,0,3,106.0,9.8,1,1.51
P-000227,2025-12-01,12,181.4,9.4,2,5,93.2,26.9,2,1.58
P-000228,2025-01-01,1,175.0,9.8,0,6,87.4,23.6,4,1.38
P-000228,2025-02-01,2,181.1,7.7,2,5,90.1,23.1,3,1.05
P-000228,2025-03-01,3,237.6,42.1,6,13,67.7,77.7,4,4.0
P-000228,2025-04-01,4,239.9,32.9,8,11,56.1,84.6,3,4.19
P-000228,2025-05-01,5,242.6,33.3,6,14,66.5,80.4,4,4.1
P-000228,2025-06-01,6,251.6,42.4,8,12,61.2,88.0,5,4.45
P-000228,2025-07-01,7,246.2,36.0,4,9,65.0,75.5,4,4.14
P-000228,2025-08-01,8,251.8,38.0,8,10,57.4,87.3,4,4.16
P-000228,2025-09-01,9,243.0,42.2,7,12,57.3,85.8,4,3.8
P-000228,2025-10-01,10,171.4,1.7,2,5,98.1,20.4,5,1.52
P-000228,2025-11-01,11,178.7,6.7,3,4,100.8,24.0,4,1.24
P-000228,2025-12-01,12,174.1,0.5,0,4,97.0,14.0,4,1.16
P-000229,2025-01-01,1,177.0,0.0,1,4,95.9,19.4,2,1.67
P-000229,2025-02-01,2,164.7,4.6,4,6,87.7,22.0,2,1.66
P-000229,2025-03-01,3,182.6,4.6,1,4,96.8,19.1,2,1.33
P-000229,2025-04-01,4,172.0,5.6,3,3,85.7,17.4,1,1.39
P-000229,2025-05-01,5,217.6,22.6,4,6,66.7,53.0,1,3.38
P-000229,2025-06-01,6,174.5,4.1,5,7,89.8,27.4,2,1.76
P-000229,2025-07-01,7,175.7,4.2,0,5,94.5,20.3,3,2.08
P-000229,2025-08-01,8,186.3,2.2,4,3,101.7,21.4,2,1.41
P-000229,2025-09-01,9,172.1,0.7,2,3,90.1,14.8,2,1.47
P-000229,2025-10-01,10,183.2,8.8,2,4,88.1,18.9,2,1.0
P-000229,2025-11-01,11,169.8,5.9,0,6,92.1,20.3,2,1.58
P-000229,2025-12-01,12,179.2,5.3,4,5,95.6,25.9,1,1.22
P-000230,2025-01-01,1,175.1,0.0,2,5,88.2,16.1,5,1.29
P-000230,2025-02-01,2,184.0,6.7,1,6,93.0,17.4,4,2.03
P-000230,2025-03-01,3,240.2,27.8,6,11,54.8,79.1,4,4.14
P-000230,2025-04-01,4,243.2,22.3,3,9,76.9,62.5,4,4.53
P-000230,2025-05-01,5,234.3,47.3,8,12,49.3,78.3,4,4.01
P-000230,2025-06-01,6,239.9,34.9,5,14,59.2,83.1,4,4.47
P-000230,2025-07-01,7,238.4,33.9,10,12,60.8,89.4,4,4.86
P-000230,2025-08-01,8,240.4,37.1,8,9,53.6,80.2,4,3.63
P-000230,2025-09-01,9,238.0,32.7,3,12,60.1,70.2,4,4.22
P-000230,2025-10-01,10,170.3,5.3,1,3,94.0,15.0,4,1.0
P-000230,2025-11-01,11,177.1,11.0,4,6,92.6,20.7,4,1.0
P-000230,2025-12-01,12,174.5,2.0,2,5,89.4,16.2,4,1.0
P-000231,2025-01-01,1,173.6,7.6,3,5,87.5,22.7,1,1.46
P-000231,2025-02-01,2,178.8,4.4,2,6,93.4,19.2,1,1.3
P-000231,2025-03-01,3,179.9,3.0,1,4,96.7,15.2,2,1.36
P-000231,2025-04-01,4,177.6,5.8,2,5,95.7,19.8,1,1.59
P-000231,2025-05-01,5,180.9,16.1,4,6,75.5,35.5,2,1.0
P-000231,2025-06-01,6,187.2,7.2,1,5,95.3,25.2,1,1.47
P-000231,2025-07-01,7,168.8,1.3,2,4,93.7,19.3,3,1.44
P-000231,2025-08-01,8,181.6,4.5,2,6,94.3,17.1,1,1.02
P-000231,2025-09-01,9,170.3,6.6,3,3,94.4,19.6,1,1.6
P-000231,2025-10-01,10,170.5,8.3,2,6,90.4,21.5,2,1.4
P-000231,2025-11-01,11,180.8,0.0,1,5,91.0,18.5,1,1.14
P-000231,2025-12-01,12,186.0,10.8,0,4,88.4,26.5,3,2.17
P-000232,2025-01-01,1,177.0,5.6,3,5,83.3,24.6,4,1.31
P-000232,2025-02-01,2,187.7,14.0,3,5,90.5,35.0,5,1.35
P-000232,2025-03-01,3,234.5,48.8,3,11,53.9,75.0,4,4.35
P-000232,2025-04-01,4,243.8,41.1,5,9,60.5,80.0,4,3.65
P-000232,2025-05-01,5,259.2,40.9,5,11,47.8,91.9,5,4.32
P-000232,2025-06-01,6,222.0,43.8,6,13,59.5,79.7,4,3.61
P-000232,2025-07-01,7,240.0,46.0,3,9,57.3,76.9,4,3.73
P-000232,2025-08-01,8,235.7,47.3,5,11,55.8,78.8,3,3.7
P-000232,2025-09-01,9,241.0,46.2,10,11,61.9,88.9,4,4.35
P-000232,2025-10-01,10,168.6,3.3,2,5,96.1,17.1,3,1.0
P-000232,2025-11-01,11,174.9,3.9,4,4,89.9,21.8,5,1.4
P-000232,2025-12-01,12,186.5,6.0,4,4,85.0,25.2,5,1.38
P-000233,2025-01-01,1,178.1,7.5,3,3,89.2,21.6,5,1.3
P-000233,2025-02-01,2,184.9,11.8,1,4,94.4,22.5,5,1.16
P-000233,2025-03-01,3,176.0,3.1,1,4,93.9,16.4,5,1.72
P-000233,2025-04-01,4,242.2,48.8,6,17,57.7,95.5,5,4.13
P-000233,2025-05-01,5,232.6,40.5,3,13,55.4,71.3,4,4.37
P-000233,2025-06-01,6,236.9,47.3,6,16,54.7,88.9,5,4.72
P-000233,2025-07-01,7,243.2,34.7,5,10,65.6,82.4,4,4.28
P-000233,2025-08-01,8,240.8,41.2,6,13,49.8,84.6,5,4.05
P-000233,2025-09-01,9,240.4,41.4,5,10,51.8,81.7,4,5.0
P-000233,2025-10-01,10,241.2,41.8,5,13,62.4,84.5,4,3.97
P-000233,2025-11-01,11,259.3,45.2,14,11,67.0,98.0,5,4.51
P-000233,2025-12-01,12,169.0,4.3,4,5,99.8,16.3,5,1.0
P-000234,2025-01-01,1,171.9,2.9,3,5,94.5,16.0,4,1.05
P-000234,2025-02-01,2,175.1,12.6,2,4,89.6,26.5,4,1.36
P-000234,2025-03-01,3,245.9,35.0,3,12,64.1,75.6,4,4.35
P-000234,2025-04-01,4,237.2,43.4,5,10,52.1,85.7,4,3.66
P-000234,2025-05-01,5,239.2,40.2,10,8,58.7,86.7,4,4.24
P-000234,2025-06-01,6,246.3,42.9,8,13,57.1,88.0,5,4.04
P-000234,2025-07-01,7,236.2,35.3,8,11,58.4,85.5,3,3.64
P-000234,2025-08-01,8,244.3,45.5,5,8,61.7,81.1,5,4.62
P-000234,2025-09-01,9,239.2,38.8,11,11,62.7,83.3,4,4.33
P-000234,2025-10-01,10,176.2,4.8,2,4,92.7,23.3,3,1.68
P-000234,2025-11-01,11,179.0,3.8,3,6,91.8,20.5,4,1.2
P-000234,2025-12-01,12,164.6,11.0,0,3,93.7,17.4,4,1.55
P-000235,2025-01-01,1,173.4,1.3,3,3,94.7,19.9,2,1.37
P-000235,2025-02-01,2,180.1,7.0,3,4,90.3,21.1,1,1.88
P-000235,2025-03-01,3,177.5,9.7,2,5,89.6,25.7,1,1.77
P-000235,2025-04-01,4,172.7,6.5,2,5,91.8,25.5,1,1.31
P-000235,2025-05-01,5,171.2,8.2,3,5,93.6,23.7,2,1.93
P-000235,2025-06-01,6,172.6,1.9,1,5,92.6,17.6,2,1.0
P-000235,2025-07-01,7,175.0,12.4,3,5,91.9,21.2,2,1.58
P-000235,2025-08-01,8,176.2,7.9,1,3,88.6,19.8,3,1.6
P-000235,2025-09-01,9,170.3,2.7,0,3,94.7,10.1,2,1.71
P-000235,2025-10-01,10,179.5,4.7,1,5,97.5,14.1,3,1.5
P-000235,2025-11-01,11,176.3,7.4,3,5,90.5,31.7,2,1.43
P-000235,2025-12-01,12,174.3,8.0,1,5,90.6,31.1,1,1.2
P-000236,2025-01-01,1,180.4,13.4,2,5,94.1,24.6,2,1.27
P-000236,2025-02-01,2,172.2,8.9,2,5,95.3,21.7,2,1.06
P-000236,2025-03-01,3,183.8,7.3,5,5,91.6,29.4,2,1.37
P-000236,2025-04-01,4,174.3,1.4,2,4,95.4,15.6,2,1.29
P-000236,2025-05-01,5,169.8,12.8,5,4,87.4,27.2,2,1.31
P-000236,2025-06-01,6,243.5,36.5,2,10,56.6,75.0,4,3.82
P-000236,2025-07-01,7,249.5,40.8,6,9,63.5,83.0,4,4.68
P-000236,2025-08-01,8,181.0,5.8,5,4,98.7,22.3,2,1.24
P-000236,2025-09-01,9,165.9,9.9,5,4,86.9,23.1,2,1.91
P-000236,2025-10-01,10,182.7,5.4,2,5,101.5,23.4,2,1.47
P-000236,2025-11-01,11,172.2,1.0,3,4,92.1,23.2,2,1.13
P-000236,2025-12-01,12,169.5,9.5,1,4,95.4,15.6,2,1.22
P-000237,2025-01-01,1,182.8,0.0,1,6,101.6,20.1,4,1.74
P-000237,2025-02-01,2,179.9,0.0,1,3,96.0,18.8,4,1.83
P-000237,2025-03-01,3,229.0,43.3,5,13,59.0,82.7,5,4.2
P-000237,2025-04-01,4,255.1,64.6,7,10,41.0,98.0,5,4.55
P-000237,2025-05-01,5,233.8,43.5,7,9,58.8,82.3,5,5.0
P-000237,2025-06-01,6,239.1,42.3,7,10,61.8,80.2,4,4.49
P-000237,2025-07-01,7,234.3,28.8,5,8,65.2,74.2,3,3.97
P-000237,2025-08-01,8,241.8,37.4,5,10,66.6,80.0,4,4.11
P-000237,2025-09-01,9,223.5,36.8,4,13,62.6,66.8,3,4.27
P-000237,2025-10-01,10,167.8,4.8,0,4,94.1,11.0,4,1.2
P-000237,2025-11-01,11,176.1,11.1,2,4,86.7,18.5,4,1.36
P-000237,2025-12-01,12,175.5,14.1,5,4,87.8,26.4,3,1.25
P-000238,2025-01-01,1,167.0,10.2,4,4,97.2,18.5,5,1.41
P-000238,2025-02-01,2,182.9,3.1,3,6,92.7,26.7,3,1.73
P-000238,2025-03-01,3,165.2,8.5,0,4,87.1,14.4,3,1.0
P-000238,2025-04-01,4,228.5,45.9,6,7,54.8,78.8,3,3.47
P-000238,2025-05-01,5,241.3,45.1,3,13,53.7,77.2,4,4.2
P-000238,2025-06-01,6,233.6,42.5,7,12,58.4,80.2,4,3.33
P-000238,2025-07-01,7,228.1,48.8,4,10,53.9,75.6,4,3.65
P-000238,2025-08-01,8,236.2,39.2,2,9,64.8,71.2,3,3.96
P-000238,2025-09-01,9,171.9,4.5,2,3,96.7,20.7,5,1.57
P-000238,2025-10-01,10,181.9,4.4,0,4,94.7,20.2,4,1.41
P-000238,2025-11-01,11,176.9,5.6,4,5,88.0,22.4,4,1.46
P-000238,2025-12-01,12,173.0,11.0,1,5,88.9,18.3,3,1.5
P-000239,2025-01-01,1,173.4,13.7,3,4,89.3,25.1,3,1.67
P-000239,2025-02-01,2,172.8,5.7,0,5,97.1,15.0,5,1.53
P-000239,2025-03-01,3,245.2,44.5,4,12,52.4,81.9,4,4.38
P-000239,2025-04-01,4,232.4,45.9,7,5,56.6,76.6,3,3.92
P-000239,2025-05-01,5,238.0,36.4,5,12,61.2,85.7,5,5.0
P-000239,2025-06-01,6,237.4,39.4,7,10,56.8,79.0,4,4.21
P-000239,2025-07-01,7,239.0,46.6,6,12,55.0,91.7,4,4.89
P-000239,2025-08-01,8,241.8,29.6,8,7,68.4,77.1,3,4.15
P-000239,2025-09-01,9,249.7,37.3,14,8,60.8,97.4,5,4.09
P-000239,2025-10-01,10,173.5,2.8,1,5,95.1,16.0,5,1.41
P-000239,2025-11-01,11,167.2,4.4,1,5,93.7,5.8,3,1.43
P-000239,2025-12-01,12,158.5,6.8,4,5,93.6,11.8,4,1.68
P-000240,2025-01-01,1,180.5,6.4,2,5,95.5,26.5,1,1.0
P-000240,2025-02-01,2,179.6,3.9,2,5,98.8,20.8,2,1.62
P-000240,2025-03-01,3,177.3,10.1,2,6,92.3,19.3,3,1.0
P-000240,2025-04-01,4,166.9,1.1,5,4,96.8,23.7,2,1.7
P-000240,2025-05-01,5,181.5,8.4,2,5,96.3,17.8,2,1.0
P-000240,2025-06-01,6,173.1,0.0,3,5,88.0,13.9,2,1.08
P-000240,2025-07-01,7,183.1,3.5,3,5,89.8,26.9,2,1.65
P-000240,2025-08-01,8,182.2,1.6,1,5,97.0,20.1,2,1.46
P-000240,2025-09-01,9,179.8,5.3,5,5,104.6,28.3,2,1.56
P-000240,2025-10-01,10,177.5,0.0,2,6,93.8,17.5,2,1.57
P-000240,2025-11-01,11,182.5,2.2,1,6,94.6,24.5,3,1.47
P-000240,2025-12-01,12,181.3,10.4,0,5,97.1,14.8,1,1.54
P-000241,2025-01-01,1,177.1,9.2,1,3,94.3,14.9,1,1.15
P-000241,2025-02-01,2,175.5,9.3,2,5,93.0,20.8,1,1.0
P-000241,2025-03-01,3,177.7,10.0,1,5,94.9,23.4,1,1.77
P-000241,2025-04-01,4,179.3,0.9,0,4,90.3,15.5,3,1.0
P-000241,2025-05-01,5,229.6,35.4,6,6,62.4,65.6,3,3.97
P-000241,2025-06-01,6,183.0,8.7,3,3,93.4,24.0,1,1.0
P-000241,2025-07-01,7,176.0,0.0,2,6,96.8,16.4,2,1.0
P-000241,2025-08-01,8,178.5,2.4,3,4,88.0,20.8,3,1.13
P-000241,2025-09-01,9,169.2,7.8,3,3,92.3,15.5,2,1.36
P-000241,2025-10-01,10,178.8,7.1,3,5,92.6,22.8,1,1.28
P-000241,2025-11-01,11,168.6,4.2,2,5,94.2,17.4,2,1.7
P-000241,2025-12-01,12,181.5,5.4,0,3,87.7,16.3,2,1.3
P-000242,2025-01-01,1,180.0,10.7,1,6,86.0,22.4,4,1.38
P-000242,2025-02-01,2,173.2,14.4,5,7,87.6,29.2,4,1.41
P-000242,2025-03-01,3,185.1,2.6,2,5,93.9,25.7,5,1.36
P-000242,2025-04-01,4,232.6,31.6,9,13,60.4,83.5,4,3.79
P-000242,2025-05-01,5,243.3,48.5,6,11,58.5,81.7,4,4.34
P-000242,2025-06-01,6,240.7,40.0,4,10,56.6,78.1,4,4.33
P-000242,2025-07-01,7,236.3,30.7,1,9,59.7,70.7,3,3.59
P-000242,2025-08-01,8,242.7,48.3,2,9,58.6,79.5,4,4.72
P-000242,2025-09-01,9,170.1,4.8,0,4,98.6,11.1,3,1.0
P-000242,2025-10-01,10,164.3,1.8,1,5,95.1,8.5,4,1.11
P-000242,2025-11-01,11,180.8,9.3,2,6,90.2,24.1,3,1.32
P-000242,2025-12-01,12,182.9,11.1,2,5,94.8,27.0,4,1.75
P-000243,2025-01-01,1,185.1,5.6,1,6,88.1,29.5,4,1.42
P-000243,2025-02-01,2,178.7,6.6,1,7,88.1,22.5,4,1.0
P-000243,2025-03-01,3,233.2,46.7,5,9,56.2,72.5,4,3.02
P-000243,2025-04-01,4,235.4,44.0,5,8,59.4,77.3,4,3.77
P-000243,2025-05-01,5,251.8,37.5,10,9,61.7,86.2,4,4.45
P-000243,2025-06-01,6,229.8,29.4,2,11,54.1,66.2,4,3.75
P-000243,2025-07-01,7,222.3,50.7,8,10,52.1,82.9,4,4.34
P-000243,2025-08-01,8,239.3,34.8,10,7,61.6,91.8,4,5.0
P-000243,2025-09-01,9,227.7,34.1,6,8,66.1,65.1,4,3.99
P-000243,2025-10-01,10,176.3,5.0,1,4,90.7,18.2,4,1.32
P-000243,2025-11-01,11,171.0,3.2,5,3,95.4,22.4,4,1.0
P-000243,2025-12-01,12,171.1,1.0,1,6,97.2,13.9,5,1.43
P-000244,2025-01-01,1,172.8,5.8,4,4,96.7,22.3,1,1.54
P-000244,2025-02-01,2,173.0,5.7,3,5,87.5,22.5,2,1.0
P-000244,2025-03-01,3,161.7,2.2,0,4,92.8,5.4,2,1.07
P-000244,2025-04-01,4,169.7,5.6,2,3,86.4,16.3,1,1.39
P-000244,2025-05-01,5,219.4,34.2,4,10,60.3,65.6,2,2.92
P-000244,2025-06-01,6,180.2,7.2,3,5,95.0,14.0,1,1.34
P-000244,2025-07-01,7,165.1,0.3,1,7,91.0,9.1,3,1.0
P-000244,2025-08-01,8,168.9,6.9,3,3,91.0,25.8,1,1.69
P-000244,2025-09-01,9,171.0,4.3,2,3,93.3,17.1,2,1.0
P-000244,2025-10-01,10,173.8,8.3,1,4,96.0,12.8,1,1.05
P-000244,2025-11-01,11,177.8,2.5,1,4,90.7,17.5,2,1.14
P-000244,2025-12-01,12,173.8,4.9,2,6,87.8,28.2,2,1.57
P-000245,2025-01-01,1,179.2,11.0,0,4,91.4,14.8,1,1.82
P-000245,2025-02-01,2,178.5,1.7,3,4,87.2,27.1,2,1.51
P-000245,2025-03-01,3,179.8,9.1,0,3,94.4,19.5,1,1.44
P-000245,2025-04-01,4,176.1,7.9,0,4,91.6,16.5,1,1.14
P-000245,2025-05-01,5,231.1,37.9,1,9,60.9,69.0,1,3.07
P-000245,2025-06-01,6,177.8,14.5,4,6,91.6,20.4,2,1.3
P-000245,2025-07-01,7,180.9,6.7,1,4,94.9,22.7,1,1.28
P-000245,2025-08-01,8,172.5,4.7,0,5,97.7,10.9,2,1.0
P-000245,2025-09-01,9,177.1,2.3,4,4,92.3,23.5,2,1.9
P-000245,2025-10-01,10,177.1,10.5,1,5,89.6,21.5,1,1.0
P-000245,2025-11-01,11,177.5,0.0,3,4,100.0,20.9,3,1.19
P-000245,2025-12-01,12,180.2,8.9,0,5,92.5,19.3,1,1.0
P-000246,2025-01-01,1,173.1,4.1,5,5,100.6,21.7,1,1.05
P-000246,2025-02-01,2,182.8,0.0,1,6,99.7,14.4,1,1.08
P-000246,2025-03-01,3,179.5,0.0,1,3,104.0,17.1,1,1.48
P-000246,2025-04-01,4,224.7,45.7,3,9,63.8,75.8,2,3.99
