personnel_id,date,month_idx,sleep_quality,fatigue_level,work_stress,mood_wellbeing,work_life_balance,job_satisfaction,recovery_quality,self_reported_strain,checkin_completion
P-000446,2025-04-01,4,3.1,3.8,3.4,2.7,2.8,2.6,2.6,3.3,True
P-000446,2025-05-01,5,2.5,3.2,3.3,2.5,3.0,2.7,2.6,3.5,True
P-000446,2025-06-01,6,4.7,1.7,2.1,4.6,3.8,3.6,3.9,1.5,True
P-000446,2025-07-01,7,4.9,1.9,2.2,3.7,4.3,4.3,4.9,1.4,True
P-000446,2025-08-01,8,4.6,2.1,2.1,3.8,3.9,4.0,4.7,1.9,True
P-000446,2025-09-01,9,5.0,1.7,1.6,4.1,3.6,4.7,4.0,1.5,True
P-000446,2025-10-01,10,4.8,2.0,1.8,4.3,4.4,4.4,4.7,1.1,True
P-000446,2025-11-01,11,4.5,1.8,1.9,4.3,4.1,4.1,4.9,1.5,True
P-000446,2025-12-01,12,4.6,1.6,2.0,4.2,3.5,3.9,4.2,2.0,True
P-000447,2025-01-01,1,4.0,2.6,2.8,4.1,3.3,3.9,3.9,2.2,True
P-000447,2025-02-01,2,3.6,2.4,2.4,4.5,3.3,4.0,4.4,1.9,True
P-000447,2025-03-01,3,3.9,2.3,2.1,4.6,3.4,3.8,3.7,2.1,True
P-000447,2025-04-01,4,4.3,2.8,2.2,3.8,4.0,3.6,3.8,1.8,True
P-000447,2025-05-01,5,3.9,2.3,2.6,4.5,4.0,4.0,3.4,2.6,True
P-000447,2025-06-01,6,4.0,2.1,2.9,3.7,3.4,4.0,4.7,2.1,True
P-000447,2025-07-01,7,3.7,1.8,1.9,4.1,3.3,3.7,4.0,2.3,True
P-000447,2025-08-01,8,4.6,2.7,2.7,3.8,3.8,4.2,3.8,1.8,True
P-000447,2025-09-01,9,4.2,2.6,2.6,4.2,3.8,4.2,3.7,1.8,True
P-000447,2025-10-01,10,3.4,2.8,2.6,3.6,3.8,4.1,4.2,2.9,True
P-000447,2025-11-01,11,4.1,2.0,2.4,4.4,3.9,4.4,4.2,1.7,True
P-000447,2025-12-01,12,3.8,2.3,2.4,4.1,4.1,3.8,3.6,2.0,True
P-000448,2025-01-01,1,3.4,1.7,2.2,4.0,3.7,3.1,3.5,1.9,True
P-000448,2025-02-01,2,4.0,2.7,2.2,3.2,3.7,3.5,4.3,2.2,True
P-000448,2025-03-01,3,2.6,3.4,3.3,3.2,2.3,3.5,2.3,3.4,True
P-000448,2025-04-01,4,2.8,4.0,3.6,3.0,1.9,2.5,2.0,3.3,True
P-000448,2025-05-01,5,2.9,4.1,4.0,2.8,1.5,2.3,3.0,3.7,True
P-000448,2025-06-01,6,2.4,4.0,4.1,3.7,2.1,2.9,2.5,3.3,True
P-000448,2025-07-01,7,1.7,3.8,3.9,2.8,2.5,3.1,1.1,4.1,True
P-000448,2025-08-01,8,1.9,4.4,4.1,2.7,2.4,2.8,2.4,4.4,True
P-000448,2025-09-01,9,2.8,4.0,4.3,2.4,2.0,2.9,3.1,4.2,True
P-000448,2025-10-01,10,4.1,1.9,3.0,3.6,3.3,3.3,3.8,1.7,True
P-000448,2025-11-01,11,3.6,2.3,2.4,3.5,3.1,5.0,3.6,2.4,True
P-000448,2025-12-01,12,3.8,2.5,2.0,3.9,3.0,3.5,3.4,1.6,True
P-000449,2025-01-01,1,4.1,2.5,2.0,4.5,3.7,4.1,3.8,1.2,True
P-000449,2025-02-01,2,4.4,1.2,1.7,4.2,4.0,4.0,3.5,1.2,True
P-000449,2025-03-01,3,3.6,2.0,1.9,3.8,4.4,4.1,4.5,1.0,True
P-000449,2025-04-01,4,4.5,1.5,1.7,4.7,3.8,5.0,4.7,1.6,True
P-000449,2025-05-01,5,,,,,,,,,False
P-000449,2025-06-01,6,4.1,2.1,2.2,3.9,3.3,3.8,3.1,1.8,True
P-000449,2025-07-01,7,4.1,1.6,1.6,4.2,3.8,4.3,3.9,1.5,True
P-000449,2025-08-01,8,4.5,1.6,2.3,4.2,4.0,4.4,4.6,1.0,True
P-000449,2025-09-01,9,4.0,1.6,1.3,3.9,3.4,3.7,4.2,1.3,True
P-000449,2025-10-01,10,4.0,2.2,2.0,4.2,3.6,4.4,3.5,1.5,True
P-000449,2025-11-01,11,4.0,1.9,1.7,3.7,4.2,4.3,3.9,1.8,True
P-000449,2025-12-01,12,4.0,2.2,2.2,4.6,3.6,3.7,4.8,1.5,True
P-000450,2025-01-01,1,3.7,1.6,1.9,3.9,3.6,3.4,4.0,1.5,True
P-000450,2025-02-01,2,,,,,,,,,False
P-000450,2025-03-01,3,3.6,2.4,1.2,3.9,4.0,4.6,4.6,2.0,True
P-000450,2025-04-01,4,,,,,,,,,False
P-000450,2025-05-01,5,4.4,1.8,1.5,4.3,3.7,3.4,4.3,1.3,True
P-000450,2025-06-01,6,4.0,1.4,1.9,4.6,4.2,3.8,4.2,1.0,True
P-000450,2025-07-01,7,4.3,1.5,2.0,4.1,4.7,3.4,5.0,1.7,True
P-000450,2025-08-01,8,,,,,,,,,False
P-000450,2025-09-01,9,,,,,,,,,False
P-000450,2025-10-01,10,,,,,,,,,False
P-000450,2025-11-01,11,3.8,3.0,1.9,4.1,4.7,3.8,4.4,1.0,True
P-000450,2025-12-01,12,3.2,2.2,2.7,3.6,3.8,3.8,3.9,1.5,True
P-000451,2025-01-01,1,2.7,2.7,2.4,3.0,2.5,2.7,3.1,3.4,True
P-000451,2025-02-01,2,3.2,2.8,2.9,3.0,3.1,3.7,3.1,2.7,True
P-000451,2025-03-01,3,2.6,2.9,3.0,3.5,2.9,2.7,2.9,2.4,True
P-000451,2025-04-01,4,2.8,3.8,3.5,2.5,2.4,2.6,2.9,3.7,True
P-000451,2025-05-01,5,1.8,3.3,3.2,2.4,1.7,2.2,2.4,3.2,True
P-000451,2025-06-01,6,2.1,3.6,3.9,2.2,1.9,2.0,2.0,4.0,True
P-000451,2025-07-01,7,1.5,4.1,4.0,2.6,2.1,1.9,2.2,4.0,True
P-000451,2025-08-01,8,1.4,3.9,4.5,2.0,1.6,1.5,2.0,4.2,True
P-000451,2025-09-01,9,1.3,5.0,4.2,1.6,1.5,2.1,1.4,4.4,True
P-000451,2025-10-01,10,1.0,5.0,4.4,1.3,1.0,2.0,1.5,4.8,True
P-000451,2025-11-01,11,1.3,4.3,4.2,1.8,1.5,1.9,1.4,4.9,True
P-000451,2025-12-01,12,1.0,4.8,4.2,1.8,1.3,1.3,1.9,4.5,True
P-000452,2025-01-01,1,4.4,2.1,2.4,3.5,3.3,3.9,4.4,2.4,True
P-000452,2025-02-01,2,4.7,2.7,2.2,4.0,3.6,3.3,4.2,1.7,True
P-000452,2025-03-01,3,4.5,2.5,1.7,4.3,3.2,3.5,3.6,2.0,True
P-000452,2025-04-01,4,2.7,3.2,3.5,3.1,2.6,3.6,2.4,3.9,True
P-000452,2025-05-01,5,2.9,3.6,3.7,3.0,2.7,3.4,2.6,3.1,True
P-000452,2025-06-01,6,3.2,3.8,3.1,2.3,2.3,3.1,2.9,3.4,True
P-000452,2025-07-01,7,3.3,3.5,3.8,3.0,2.5,2.7,2.9,3.1,True
P-000452,2025-08-01,8,3.6,3.3,3.4,3.7,3.2,3.1,2.5,3.2,True
P-000452,2025-09-01,9,4.6,2.5,1.9,3.9,3.8,3.6,4.2,1.6,True
P-000452,2025-10-01,10,4.7,2.2,2.4,3.4,4.0,3.0,3.5,2.0,True
P-000452,2025-11-01,11,5.0,2.3,1.1,4.4,4.0,3.5,3.3,1.2,True
P-000452,2025-12-01,12,5.0,2.7,2.5,3.8,4.1,3.0,3.5,2.1,True
P-000453,2025-01-01,1,3.8,2.5,2.4,4.6,4.3,4.0,4.8,1.0,True
P-000453,2025-02-01,2,3.9,2.0,1.9,4.0,3.9,4.5,4.3,1.5,True
P-000453,2025-03-01,3,3.5,1.2,2.0,4.2,4.0,4.4,4.3,1.7,True
P-000453,2025-04-01,4,4.3,1.7,2.4,4.4,4.5,3.9,4.1,1.2,True
P-000453,2025-05-01,5,,,,,,,,,False
P-000453,2025-06-01,6,4.1,2.0,2.8,3.6,4.1,3.9,4.0,1.2,True
P-000453,2025-07-01,7,3.9,1.8,1.3,4.2,3.7,3.4,4.2,1.8,True
P-000453,2025-08-01,8,4.0,2.3,2.0,4.5,4.6,3.9,3.7,2.1,True
P-000453,2025-09-01,9,3.7,1.4,2.0,3.9,4.2,4.2,3.6,1.8,True
P-000453,2025-10-01,10,4.5,2.1,1.6,3.8,4.2,4.0,3.5,1.5,True
P-000453,2025-11-01,11,3.6,1.5,1.5,4.0,4.8,3.9,4.0,1.1,True
P-000453,2025-12-01,12,3.9,2.3,2.0,4.0,3.9,3.9,3.4,1.5,True
P-000454,2025-01-01,1,4.9,1.5,1.7,4.6,4.4,4.1,4.6,1.5,True
P-000454,2025-02-01,2,3.1,3.8,4.1,2.4,2.2,3.4,2.7,4.6,True
P-000454,2025-03-01,3,3.0,3.7,3.9,3.2,1.4,2.5,2.4,3.1,True
P-000454,2025-04-01,4,2.5,3.7,3.9,2.5,1.9,2.3,2.4,4.0,True
P-000454,2025-05-01,5,2.8,2.9,3.8,3.1,2.9,3.4,2.3,4.0,True
P-000454,2025-06-01,6,4.7,1.7,1.9,4.2,4.4,3.7,3.7,1.8,True
P-000454,2025-07-01,7,4.5,1.7,2.2,4.4,3.8,3.8,4.8,1.2,True
P-000454,2025-08-01,8,4.5,1.7,1.8,4.1,3.8,3.9,4.1,1.4,True
P-000454,2025-09-01,9,5.0,1.7,1.4,4.2,4.0,4.0,4.2,1.0,True
P-000454,2025-10-01,10,4.8,1.5,1.3,4.0,4.2,3.7,4.7,1.5,True
P-000454,2025-11-01,11,4.4,2.0,1.9,4.6,4.5,4.0,4.2,1.1,True
P-000454,2025-12-01,12,4.4,1.5,1.7,3.6,4.5,3.5,4.4,1.9,True
P-000455,2025-01-01,1,4.3,1.0,1.4,4.2,3.8,4.1,4.2,2.0,True
P-000455,2025-02-01,2,,,,,,,,,False
P-000455,2025-03-01,3,4.6,1.0,2.4,4.7,4.5,4.2,3.7,1.5,True
P-000455,2025-04-01,4,3.7,1.8,1.5,4.5,4.3,3.7,3.9,1.7,True
P-000455,2025-05-01,5,4.1,1.8,1.9,4.3,3.5,4.3,4.0,2.6,True
P-000455,2025-06-01,6,3.7,1.6,1.7,4.0,3.9,3.8,5.0,2.0,True
P-000455,2025-07-01,7,4.6,1.5,2.5,4.1,3.5,3.6,3.8,2.1,True
P-000455,2025-08-01,8,,,,,,,,,False
P-000455,2025-09-01,9,5.0,1.6,3.2,4.4,4.6,3.4,5.0,1.6,True
P-000455,2025-10-01,10,4.3,1.3,2.3,4.1,3.9,4.4,4.3,1.6,True
P-000455,2025-11-01,11,4.2,2.1,1.5,4.4,3.5,4.1,4.4,2.0,True
P-000455,2025-12-01,12,4.8,1.8,1.7,4.1,4.3,4.0,4.1,1.5,True
P-000456,2025-01-01,1,4.3,2.0,2.1,3.8,3.8,4.8,4.2,1.5,True
P-000456,2025-02-01,2,4.6,1.3,1.8,4.6,3.9,4.0,3.5,1.4,True
P-000456,2025-03-01,3,4.6,2.0,2.0,4.4,3.3,3.9,4.7,1.2,True
P-000456,2025-04-01,4,3.8,2.1,2.0,5.0,3.3,3.6,4.4,1.9,True
P-000456,2025-05-01,5,3.0,2.2,2.5,4.0,3.8,4.0,4.0,1.6,True
P-000456,2025-06-01,6,3.7,1.7,2.3,3.2,4.2,4.0,3.9,1.4,True
P-000456,2025-07-01,7,,,,,,,,,False
P-000456,2025-08-01,8,4.6,1.8,2.6,4.3,3.4,4.2,4.8,1.0,True
P-000456,2025-09-01,9,4.4,1.7,1.5,4.1,3.7,3.6,4.6,1.3,True
P-000456,2025-10-01,10,3.7,2.3,2.1,4.0,3.9,4.1,3.9,1.0,True
P-000456,2025-11-01,11,3.8,2.6,1.7,4.8,3.5,4.0,4.5,1.4,True
P-000456,2025-12-01,12,3.8,1.8,1.7,4.4,4.5,4.5,4.2,1.0,True
P-000457,2025-01-01,1,4.5,1.7,2.3,3.8,3.6,3.6,3.9,1.6,True
P-000457,2025-02-01,2,3.1,1.4,1.9,4.4,3.8,3.9,4.4,1.8,True
P-000457,2025-03-01,3,4.7,1.1,1.5,4.2,4.0,4.4,4.4,1.8,True
P-000457,2025-04-01,4,4.3,1.7,1.6,3.8,3.8,4.4,4.8,1.8,True
P-000457,2025-05-01,5,5.0,1.0,1.5,3.9,3.9,4.0,3.6,1.5,True
P-000457,2025-06-01,6,4.8,1.9,2.2,4.4,3.3,4.1,4.2,1.7,True
P-000457,2025-07-01,7,4.6,2.2,2.1,4.7,4.9,4.6,4.7,1.3,True
P-000457,2025-08-01,8,4.6,2.0,1.6,4.4,4.1,4.5,4.0,1.5,True
P-000457,2025-09-01,9,4.0,2.3,1.4,3.8,4.2,4.6,4.0,1.8,True
P-000457,2025-10-01,10,3.4,2.6,2.0,4.2,3.9,3.9,5.0,1.9,True
P-000457,2025-11-01,11,3.8,2.2,2.0,4.1,3.4,4.3,4.3,1.3,True
P-000457,2025-12-01,12,,,,,,,,,False
P-000458,2025-01-01,1,3.5,1.6,2.1,4.7,3.7,4.4,4.3,1.4,True
P-000458,2025-02-01,2,3.6,2.1,1.5,4.2,3.6,4.2,4.4,1.4,True
P-000458,2025-03-01,3,4.2,1.8,2.0,4.3,4.0,3.5,4.3,1.6,True
P-000458,2025-04-01,4,4.5,2.4,2.1,4.2,4.3,4.9,4.2,1.4,True
P-000458,2025-05-01,5,3.8,1.5,1.8,3.7,3.8,3.9,4.4,1.4,True
P-000458,2025-06-01,6,3.1,2.5,1.6,4.3,4.7,4.3,4.2,1.4,True
P-000458,2025-07-01,7,3.0,2.4,2.1,4.1,4.1,4.6,4.4,1.9,True
P-000458,2025-08-01,8,4.1,2.8,2.6,4.5,3.7,3.6,3.8,1.4,True
P-000458,2025-09-01,9,3.9,2.4,1.9,4.0,4.3,3.8,3.8,1.5,True
P-000458,2025-10-01,10,3.7,1.4,1.7,5.0,3.3,3.9,3.5,1.7,True
P-000458,2025-11-01,11,3.7,2.4,1.8,3.8,3.9,3.9,4.7,1.7,True
P-000458,2025-12-01,12,4.4,2.1,1.9,4.2,3.8,3.9,3.9,2.0,True
P-000459,2025-01-01,1,4.2,1.5,2.4,3.4,3.6,3.7,5.0,2.5,True
P-000459,2025-02-01,2,3.7,1.9,2.4,3.5,3.2,3.9,4.4,1.3,True
P-000459,2025-03-01,3,4.5,1.6,1.7,4.6,3.5,4.8,4.6,1.3,True
P-000459,2025-04-01,4,,,,,,,,,False
P-000459,2025-05-01,5,4.5,2.1,1.6,4.4,4.0,4.1,4.4,2.0,True
P-000459,2025-06-01,6,3.8,1.6,1.4,3.7,3.6,3.9,4.3,1.4,True
P-000459,2025-07-01,7,4.1,1.8,1.7,4.3,3.4,3.7,3.6,1.6,True
P-000459,2025-08-01,8,4.9,1.3,2.7,4.2,3.7,4.0,4.6,1.7,True
P-000459,2025-09-01,9,4.3,2.8,1.4,4.6,4.2,3.3,4.5,1.5,True
P-000459,2025-10-01,10,,,,,,,,,False
P-000459,2025-11-01,11,4.2,2.3,1.7,4.0,4.5,3.7,4.6,1.9,True
P-000459,2025-12-01,12,3.9,2.3,1.6,3.4,3.9,4.1,3.8,1.3,True
P-000460,2025-01-01,1,4.3,1.6,2.3,3.7,4.2,4.0,4.9,1.8,True
P-000460,2025-02-01,2,4.1,1.3,1.4,3.9,3.9,3.9,4.6,1.7,True
P-000460,2025-03-01,3,4.4,1.8,1.7,3.9,4.3,4.2,3.9,1.8,True
P-000460,2025-04-01,4,4.6,1.3,2.4,5.0,4.1,4.5,3.9,2.0,True
P-000460,2025-05-01,5,4.1,1.4,1.7,5.0,3.9,3.7,4.2,1.2,True
P-000460,2025-06-01,6,3.8,1.9,1.8,3.7,4.3,4.2,4.5,2.0,True
P-000460,2025-07-01,7,3.9,1.9,2.1,3.6,3.4,4.2,5.0,1.3,True
P-000460,2025-08-01,8,3.6,1.9,1.5,4.0,4.1,3.5,4.6,2.0,True
P-000460,2025-09-01,9,4.0,2.1,1.3,4.5,4.2,4.2,4.0,2.8,True
P-000460,2025-10-01,10,4.1,1.7,2.3,4.0,3.5,3.7,4.5,1.3,True
P-000460,2025-11-01,11,4.2,2.0,1.7,4.6,3.8,3.9,4.1,1.3,True
P-000460,2025-12-01,12,3.3,2.8,2.1,3.8,4.3,4.1,4.2,1.8,True
P-000461,2025-01-01,1,3.3,1.8,2.1,3.9,4.2,3.8,4.3,1.1,True
P-000461,2025-02-01,2,3.6,1.6,2.1,4.1,4.0,4.5,4.0,1.9,True
P-000461,2025-03-01,3,4.3,2.2,2.3,4.4,4.0,4.5,4.8,1.1,True
P-000461,2025-04-01,4,3.5,1.5,1.3,4.1,3.7,3.9,4.2,1.6,True
P-000461,2025-05-01,5,3.7,2.4,1.7,3.8,3.9,4.3,4.1,1.9,True
P-000461,2025-06-01,6,4.6,2.5,2.2,3.8,4.2,3.5,3.8,1.4,True
P-000461,2025-07-01,7,3.0,2.3,2.6,4.0,4.0,3.9,4.4,1.9,True
P-000461,2025-08-01,8,3.8,1.4,1.7,4.1,3.8,4.2,4.5,1.7,True
P-000461,2025-09-01,9,4.1,1.8,2.6,4.0,3.8,3.6,4.2,1.0,True
P-000461,2025-10-01,10,3.5,1.7,2.1,4.4,4.4,4.0,4.5,1.3,True
P-000461,2025-11-01,11,3.8,2.2,2.3,4.2,4.1,4.1,4.4,2.0,True
P-000461,2025-12-01,12,4.2,2.4,2.2,3.9,4.0,4.4,4.2,1.7,True
P-000462,2025-01-01,1,3.8,2.1,2.8,3.9,3.3,3.1,3.8,2.7,True
P-000462,2025-02-01,2,3.2,2.5,2.5,4.0,3.3,4.0,3.4,2.3,True
P-000462,2025-03-01,3,3.2,1.4,2.6,2.8,3.4,3.6,3.9,2.2,True
P-000462,2025-04-01,4,3.2,4.0,3.8,3.1,2.4,3.5,2.7,3.1,True
P-000462,2025-05-01,5,3.3,3.0,4.0,2.7,2.7,3.0,2.4,3.6,True
P-000462,2025-06-01,6,,,,,,,,,False
P-000462,2025-07-01,7,2.8,3.6,3.2,2.6,2.8,3.1,2.4,3.0,True
P-000462,2025-08-01,8,3.1,3.2,3.2,2.9,2.7,3.2,3.7,3.7,True
P-000462,2025-09-01,9,,,,,,,,,False
P-000462,2025-10-01,10,4.1,1.9,2.3,3.8,3.5,3.9,4.0,2.3,True
P-000462,2025-11-01,11,3.8,2.7,2.2,4.6,3.6,3.7,3.5,1.9,True
P-000462,2025-12-01,12,4.5,1.6,1.8,4.2,3.3,3.2,3.7,2.6,True
P-000463,2025-01-01,1,3.4,2.2,2.0,3.3,2.5,2.7,3.8,2.9,True
P-000463,2025-02-01,2,3.7,2.2,2.2,3.6,3.6,3.2,3.6,2.1,True
P-000463,2025-03-01,3,2.8,4.3,4.0,3.1,2.2,2.1,2.4,4.4,True
P-000463,2025-04-01,4,2.7,4.4,3.1,2.4,2.2,3.7,2.1,3.2,True
P-000463,2025-05-01,5,2.0,3.9,4.2,2.9,2.0,2.5,2.8,4.1,True
P-000463,2025-06-01,6,2.8,4.0,4.1,2.5,2.3,2.5,2.2,3.9,True
P-000463,2025-07-01,7,2.4,4.0,3.8,2.9,1.4,3.4,2.5,4.6,True
P-000463,2025-08-01,8,1.9,4.1,4.2,2.8,1.5,3.0,1.9,3.2,True
P-000463,2025-09-01,9,2.3,3.5,3.8,2.2,2.0,2.2,2.6,3.8,True
P-000463,2025-10-01,10,3.7,2.3,2.0,4.5,4.1,3.9,3.0,2.2,True
P-000463,2025-11-01,11,3.7,2.9,2.3,3.7,3.3,3.8,3.1,2.5,True
P-000463,2025-12-01,12,4.1,2.1,2.1,3.6,3.2,3.6,4.3,2.0,True
P-000464,2025-01-01,1,4.1,2.4,2.8,4.0,4.2,4.2,3.2,2.4,True
P-000464,2025-02-01,2,4.2,2.3,2.4,3.8,3.2,3.3,4.0,2.6,True
P-000464,2025-03-01,3,4.1,2.0,2.4,3.6,4.5,3.6,4.9,2.2,True
P-000464,2025-04-01,4,2.8,3.5,3.6,2.9,2.9,3.8,2.4,3.7,True
P-000464,2025-05-01,5,2.9,3.3,3.8,3.2,2.5,3.9,3.0,3.6,True
P-000464,2025-06-01,6,2.7,3.9,3.3,3.0,2.8,3.2,2.5,4.0,True
P-000464,2025-07-01,7,2.8,3.6,4.4,3.2,3.0,3.3,2.4,3.2,True
P-000464,2025-08-01,8,3.7,3.9,3.3,3.3,3.2,4.1,2.5,2.9,True
P-000464,2025-09-01,9,,,,,,,,,False
P-000464,2025-10-01,10,3.9,1.8,2.3,4.1,3.5,3.7,4.1,1.9,True
P-000464,2025-11-01,11,3.4,2.5,2.5,3.9,3.6,4.2,3.6,2.6,True
P-000464,2025-12-01,12,,,,,,,,,False
P-000465,2025-01-01,1,4.4,2.4,2.4,4.9,3.5,3.6,4.3,1.9,True
P-000465,2025-02-01,2,,,,,,,,,False
P-000465,2025-03-01,3,,,,,,,,,False
P-000465,2025-04-01,4,4.2,2.4,2.3,4.2,3.7,3.6,4.1,1.9,True
P-000465,2025-05-01,5,4.0,3.0,2.4,3.9,3.6,3.6,3.9,2.5,True
P-000465,2025-06-01,6,,,,,,,,,False
P-000465,2025-07-01,7,,,,,,,,,False
P-000465,2025-08-01,8,4.2,2.3,2.6,4.1,3.7,3.8,3.7,1.7,True
P-000465,2025-09-01,9,4.1,2.4,3.1,4.3,3.6,4.3,4.0,2.0,True
P-000465,2025-10-01,10,4.1,2.1,2.6,4.0,3.5,4.2,4.2,2.1,True
P-000465,2025-11-01,11,3.9,2.3,2.1,4.0,3.6,3.8,3.7,2.1,True
P-000465,2025-12-01,12,4.0,2.8,2.4,3.7,4.1,4.1,4.2,2.2,True
P-000466,2025-01-01,1,2.7,1.8,1.9,3.8,4.1,4.1,3.7,1.4,True
P-000466,2025-02-01,2,3.0,2.3,1.6,3.4,3.8,3.6,3.6,1.9,True
P-000466,2025-03-01,3,3.9,2.0,1.0,4.4,3.6,3.9,4.6,2.1,True
P-000466,2025-04-01,4,3.5,2.0,2.2,4.2,3.8,3.8,3.9,2.4,True
P-000466,2025-05-01,5,3.4,1.7,1.5,4.8,4.4,3.7,4.0,1.0,True
P-000466,2025-06-01,6,3.0,2.6,1.6,4.1,4.2,4.0,4.6,1.7,True
P-000466,2025-07-01,7,3.5,1.4,1.6,4.5,3.8,3.7,4.8,2.2,True
P-000466,2025-08-01,8,2.9,2.5,1.4,4.2,3.5,3.6,3.8,1.4,True
P-000466,2025-09-01,9,3.0,2.2,1.9,4.2,3.9,4.1,4.6,2.2,True
P-000466,2025-10-01,10,3.6,1.3,1.8,3.7,4.2,3.8,4.0,1.0,True
P-000466,2025-11-01,11,3.5,2.1,1.9,4.5,3.9,4.6,4.6,1.7,True
P-000466,2025-12-01,12,3.2,2.7,1.9,4.1,4.3,3.4,4.3,1.7,True
P-000467,2025-01-01,1,4.7,1.8,2.2,4.2,4.8,4.9,4.7,1.2,True
P-000467,2025-02-01,2,5.0,1.1,1.5,3.9,4.2,4.3,4.5,1.7,True
P-000467,2025-03-01,3,4.0,1.9,1.0,4.6,4.3,3.5,4.3,1.9,True
P-000467,2025-04-01,4,4.0,1.8,2.3,4.0,3.8,3.7,4.4,1.4,True
P-000467,2025-05-01,5,4.3,2.0,1.9,3.5,3.7,3.5,4.2,1.2,True
P-000467,2025-06-01,6,3.3,2.0,2.0,3.8,4.6,2.9,4.3,2.0,True
P-000467,2025-07-01,7,,,,,,,,,False
P-000467,2025-08-01,8,,,,,,,,,False
P-000467,2025-09-01,9,4.7,2.0,1.8,3.9,4.2,3.6,4.2,1.6,True
P-000467,2025-10-01,10,4.4,2.0,1.1,4.2,3.8,3.5,4.7,1.1,True
P-000467,2025-11-01,11,4.5,1.5,1.5,4.0,3.3,4.4,3.9,1.9,True
P-000467,2025-12-01,12,,,,,,,,,False
P-000468,2025-01-01,1,,,,,,,,,False
P-000468,2025-02-01,2,3.3,2.6,3.5,3.7,2.9,3.1,3.2,2.5,True
P-000468,2025-03-01,3,3.4,2.9,2.2,2.9,2.9,2.6,3.4,3.4,True
P-000468,2025-04-01,4,2.8,4.1,3.9,2.7,2.5,2.4,2.8,3.2,True
P-000468,2025-05-01,5,2.6,3.5,4.4,2.5,2.0,2.8,2.7,3.7,True
P-000468,2025-06-01,6,2.7,4.0,4.2,2.7,2.7,2.0,2.7,3.3,True
P-000468,2025-07-01,7,2.3,3.7,4.1,2.6,2.3,2.0,1.6,4.1,True
P-000468,2025-08-01,8,1.9,4.1,4.5,2.0,1.4,2.1,2.0,4.0,True
P-000468,2025-09-01,9,2.1,4.6,4.5,2.1,1.6,2.2,1.3,4.1,True
P-000468,2025-10-01,10,1.9,5.0,4.8,2.0,1.2,1.7,1.3,4.8,True
P-000468,2025-11-01,11,1.8,5.0,4.5,1.3,1.5,1.4,1.2,4.5,True
P-000468,2025-12-01,12,1.3,4.9,4.9,1.7,1.5,2.1,1.4,5.0,True
P-000469,2025-01-01,1,3.9,1.4,2.0,4.0,3.7,4.0,4.8,1.4,True
P-000469,2025-02-01,2,,,,,,,,,False
P-000469,2025-03-01,3,,,,,,,,,False
P-000469,2025-04-01,4,3.7,2.2,2.4,3.6,3.7,4.0,4.3,1.4,True
P-000469,2025-05-01,5,4.0,2.3,2.0,4.2,4.5,4.6,4.2,1.6,True
P-000469,2025-06-01,6,4.4,2.1,1.8,3.7,3.7,4.1,4.3,1.9,True
P-000469,2025-07-01,7,,,,,,,,,False
P-000469,2025-08-01,8,4.0,1.5,2.2,4.4,3.6,3.9,5.0,1.7,True
P-000469,2025-09-01,9,4.0,1.8,2.1,4.3,3.9,3.9,3.7,1.7,True
P-000469,2025-10-01,10,4.4,2.8,2.1,4.1,3.9,4.1,4.0,1.4,True
P-000469,2025-11-01,11,4.0,1.6,3.1,4.0,4.1,3.7,4.7,1.5,True
P-000469,2025-12-01,12,3.5,2.0,2.4,4.5,4.5,4.3,3.5,1.5,True
P-000470,2025-01-01,1,3.9,2.8,2.7,4.0,3.6,4.3,3.6,2.1,True
P-000470,2025-02-01,2,4.2,2.2,2.2,4.2,3.6,3.5,3.7,1.7,True
P-000470,2025-03-01,3,3.9,2.4,2.4,4.1,4.3,4.3,3.8,2.2,True
P-000470,2025-04-01,4,4.1,2.3,2.4,4.5,3.6,4.1,3.8,1.9,True
P-000470,2025-05-01,5,4.2,1.9,2.5,4.2,3.9,4.3,3.7,2.5,True
P-000470,2025-06-01,6,3.9,2.5,2.5,4.5,3.8,4.0,3.7,1.7,True
P-000470,2025-07-01,7,,,,,,,,,False
P-000470,2025-08-01,8,4.3,2.4,2.6,4.0,4.0,4.1,3.5,1.4,True
P-000470,2025-09-01,9,4.3,2.3,2.6,3.9,3.8,4.2,3.9,2.0,True
P-000470,2025-10-01,10,4.2,2.6,2.3,4.5,3.4,3.5,4.3,2.2,True
P-000470,2025-11-01,11,3.9,2.3,2.7,4.0,3.9,3.9,3.5,2.4,True
P-000470,2025-12-01,12,4.1,3.1,3.1,4.2,3.9,3.5,4.6,1.6,True
P-000471,2025-01-01,1,4.2,2.8,1.8,3.9,4.7,4.3,3.9,1.9,True
P-000471,2025-02-01,2,3.6,1.6,2.4,4.0,4.7,3.6,4.6,1.0,True
P-000471,2025-03-01,3,4.4,1.4,1.6,4.4,3.6,3.3,4.0,1.4,True
P-000471,2025-04-01,4,3.6,1.5,1.4,3.9,4.6,3.8,4.8,1.8,True
P-000471,2025-05-01,5,,,,,,,,,False
P-000471,2025-06-01,6,3.9,2.0,1.8,4.3,3.9,3.8,4.2,2.0,True
P-000471,2025-07-01,7,4.3,3.1,1.8,3.7,4.1,4.0,5.0,2.1,True
P-000471,2025-08-01,8,4.6,2.1,2.6,4.2,4.0,4.6,3.7,1.5,True
