personnel_id,deployment_id,month_idx,date,start_date,end_date,deployment_duration_days,deployment_type,operational_intensity,hardship_level,recovery_required,location_category
P-000318,DEP-V2-0001007,5,2025-05-01,2025-05-04,2025-05-27,23,High Tempo,3,4,True,Semi-Urban Outpost
P-000318,DEP-V2-0001008,6,2025-06-01,2025-06-05,2025-06-26,21,High Tempo,5,3,True,Remote/Difficult Terrain
P-000318,DEP-V2-0001009,7,2025-07-01,2025-07-04,2025-07-25,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000318,DEP-V2-0001010,8,2025-08-01,2025-08-02,2025-08-23,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000319,DEP-V2-0001011,4,2025-04-01,2025-04-02,2025-04-24,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000319,DEP-V2-0001012,5,2025-05-01,2025-05-05,2025-05-26,21,High Tempo,4,4,True,Semi-Urban Outpost
P-000319,DEP-V2-0001013,6,2025-06-01,2025-06-05,2025-06-27,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000319,DEP-V2-0001014,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,4,4,True,Semi-Urban Outpost
P-000319,DEP-V2-0001015,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,4,3,True,Remote/Difficult Terrain
P-000320,DEP-V2-0001016,4,2025-04-01,2025-04-03,2025-04-23,20,Routine,1,1,False,Urban Base
P-000321,DEP-V2-0001017,4,2025-04-01,2025-04-05,2025-04-24,19,Routine,1,1,False,Urban Base
P-000322,DEP-V2-0001018,4,2025-04-01,2025-04-02,2025-04-27,25,High Tempo,4,3,True,Remote/Difficult Terrain
P-000322,DEP-V2-0001019,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000322,DEP-V2-0001020,6,2025-06-01,2025-06-05,2025-06-28,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000322,DEP-V2-0001021,7,2025-07-01,2025-07-05,2025-07-28,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000322,DEP-V2-0001022,8,2025-08-01,2025-08-05,2025-08-24,19,High Tempo,5,4,True,Semi-Urban Outpost
P-000324,DEP-V2-0001023,2,2025-02-01,2025-02-04,2025-02-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000324,DEP-V2-0001024,3,2025-03-01,2025-03-05,2025-03-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000324,DEP-V2-0001025,4,2025-04-01,2025-04-05,2025-04-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000324,DEP-V2-0001026,5,2025-05-01,2025-05-03,2025-05-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000325,DEP-V2-0001027,4,2025-04-01,2025-04-03,2025-04-28,25,Extended,4,5,True,Remote/Difficult Terrain
P-000325,DEP-V2-0001028,5,2025-05-01,2025-05-04,2025-05-27,23,Extended,5,5,True,Remote/Difficult Terrain
P-000325,DEP-V2-0001029,6,2025-06-01,2025-06-03,2025-06-25,22,Extended,5,4,True,Remote/Difficult Terrain
P-000325,DEP-V2-0001030,7,2025-07-01,2025-07-05,2025-07-27,22,Extended,5,5,True,Remote/Difficult Terrain
P-000325,DEP-V2-0001031,8,2025-08-01,2025-08-04,2025-08-23,19,Extended,4,5,True,High Altitude/Extreme
P-000325,DEP-V2-0001032,9,2025-09-01,2025-09-04,2025-09-28,24,Extended,5,5,True,Remote/Difficult Terrain
P-000325,DEP-V2-0001033,10,2025-10-01,2025-10-04,2025-10-23,19,High Tempo,5,4,True,Remote/Difficult Terrain
P-000325,DEP-V2-0001034,11,2025-11-01,2025-11-02,2025-11-25,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000326,DEP-V2-0001035,5,2025-05-01,2025-05-02,2025-05-24,22,Routine,2,1,False,Urban Base
P-000327,DEP-V2-0001036,5,2025-05-01,2025-05-05,2025-05-26,21,Routine,3,2,False,Urban Base
P-000328,DEP-V2-0001037,4,2025-04-01,2025-04-04,2025-04-26,22,Routine,2,1,False,Urban Base
P-000329,DEP-V2-0001038,5,2025-05-01,2025-05-04,2025-05-28,24,Routine,1,2,False,Urban Base
P-000330,DEP-V2-0001039,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,4,True,Semi-Urban Outpost
P-000330,DEP-V2-0001040,5,2025-05-01,2025-05-04,2025-05-23,19,High Tempo,3,3,False,Remote/Difficult Terrain
P-000330,DEP-V2-0001041,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,5,4,True,Semi-Urban Outpost
P-000330,DEP-V2-0001042,7,2025-07-01,2025-07-05,2025-07-27,22,High Tempo,5,3,True,Semi-Urban Outpost
P-000330,DEP-V2-0001043,8,2025-08-01,2025-08-04,2025-08-28,24,High Tempo,5,3,True,Semi-Urban Outpost
P-000331,DEP-V2-0001044,4,2025-04-01,2025-04-04,2025-04-27,23,Routine,1,1,False,Urban Base
P-000333,DEP-V2-0001045,3,2025-03-01,2025-03-03,2025-03-27,24,Extended,3,4,True,High Altitude/Extreme
P-000333,DEP-V2-0001046,4,2025-04-01,2025-04-05,2025-04-25,20,Extended,4,5,True,High Altitude/Extreme
P-000333,DEP-V2-0001047,5,2025-05-01,2025-05-02,2025-05-27,25,Extended,3,5,True,High Altitude/Extreme
P-000333,DEP-V2-0001048,6,2025-06-01,2025-06-04,2025-06-24,20,Extended,4,4,True,Remote/Difficult Terrain
P-000333,DEP-V2-0001049,7,2025-07-01,2025-07-03,2025-07-25,22,Extended,3,4,True,High Altitude/Extreme
P-000333,DEP-V2-0001050,8,2025-08-01,2025-08-02,2025-08-27,25,Extended,3,4,True,High Altitude/Extreme
P-000333,DEP-V2-0001051,9,2025-09-01,2025-09-02,2025-09-27,25,Extended,4,5,True,Remote/Difficult Terrain
P-000334,DEP-V2-0001052,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-000334,DEP-V2-0001053,5,2025-05-01,2025-05-03,2025-05-23,20,High Tempo,4,5,True,High Altitude/Extreme
P-000334,DEP-V2-0001054,6,2025-06-01,2025-06-04,2025-06-27,23,Extended,4,5,True,Remote/Difficult Terrain
P-000334,DEP-V2-0001055,7,2025-07-01,2025-07-02,2025-07-24,22,Extended,5,5,True,Remote/Difficult Terrain
P-000334,DEP-V2-0001056,8,2025-08-01,2025-08-05,2025-08-27,22,High Tempo,5,5,True,High Altitude/Extreme
P-000334,DEP-V2-0001057,9,2025-09-01,2025-09-03,2025-09-27,24,High Tempo,5,4,True,Remote/Difficult Terrain
P-000334,DEP-V2-0001058,10,2025-10-01,2025-10-02,2025-10-26,24,Extended,5,4,True,High Altitude/Extreme
P-000334,DEP-V2-0001059,11,2025-11-01,2025-11-03,2025-11-26,23,High Tempo,4,4,True,High Altitude/Extreme
P-000335,DEP-V2-0001060,2,2025-02-01,2025-02-04,2025-02-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000335,DEP-V2-0001061,3,2025-03-01,2025-03-03,2025-03-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000335,DEP-V2-0001062,4,2025-04-01,2025-04-05,2025-04-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000335,DEP-V2-0001063,5,2025-05-01,2025-05-05,2025-05-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000336,DEP-V2-0001064,2,2025-02-01,2025-02-02,2025-02-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000336,DEP-V2-0001065,3,2025-03-01,2025-03-02,2025-03-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000336,DEP-V2-0001066,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000336,DEP-V2-0001067,5,2025-05-01,2025-05-03,2025-05-27,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000338,DEP-V2-0001068,3,2025-03-01,2025-03-03,2025-03-27,24,Extended,5,5,True,High Altitude/Extreme
P-000338,DEP-V2-0001069,4,2025-04-01,2025-04-04,2025-04-23,19,Extended,4,5,True,High Altitude/Extreme
P-000338,DEP-V2-0001070,5,2025-05-01,2025-05-05,2025-05-24,19,Extended,3,5,True,Remote/Difficult Terrain
P-000338,DEP-V2-0001071,6,2025-06-01,2025-06-02,2025-06-23,21,Extended,4,4,True,Remote/Difficult Terrain
P-000338,DEP-V2-0001072,7,2025-07-01,2025-07-02,2025-07-23,21,Extended,4,5,True,High Altitude/Extreme
P-000338,DEP-V2-0001073,8,2025-08-01,2025-08-02,2025-08-28,26,Extended,5,4,True,High Altitude/Extreme
P-000338,DEP-V2-0001074,9,2025-09-01,2025-09-03,2025-09-26,23,Extended,4,4,True,High Altitude/Extreme
P-000339,DEP-V2-0001075,3,2025-03-01,2025-03-04,2025-03-26,22,Extended,4,4,True,High Altitude/Extreme
P-000339,DEP-V2-0001076,4,2025-04-01,2025-04-02,2025-04-26,24,Extended,4,5,True,Remote/Difficult Terrain
P-000339,DEP-V2-0001077,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,4,4,True,High Altitude/Extreme
P-000339,DEP-V2-0001078,6,2025-06-01,2025-06-05,2025-06-27,22,Extended,4,4,True,Remote/Difficult Terrain
P-000339,DEP-V2-0001079,7,2025-07-01,2025-07-05,2025-07-23,18,Extended,4,4,True,High Altitude/Extreme
P-000339,DEP-V2-0001080,8,2025-08-01,2025-08-02,2025-08-25,23,Extended,4,4,True,High Altitude/Extreme
P-000339,DEP-V2-0001081,9,2025-09-01,2025-09-05,2025-09-27,22,Extended,4,5,True,Remote/Difficult Terrain
P-000340,DEP-V2-0001082,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000340,DEP-V2-0001083,7,2025-07-01,2025-07-05,2025-07-28,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000341,DEP-V2-0001084,2,2025-02-01,2025-02-05,2025-02-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000341,DEP-V2-0001085,3,2025-03-01,2025-03-05,2025-03-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000341,DEP-V2-0001086,4,2025-04-01,2025-04-05,2025-04-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000341,DEP-V2-0001087,5,2025-05-01,2025-05-02,2025-05-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000342,DEP-V2-0001088,4,2025-04-01,2025-04-02,2025-04-24,22,High Tempo,5,4,True,Remote/Difficult Terrain
P-000342,DEP-V2-0001089,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,4,4,True,Semi-Urban Outpost
P-000342,DEP-V2-0001090,6,2025-06-01,2025-06-04,2025-06-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000342,DEP-V2-0001091,7,2025-07-01,2025-07-03,2025-07-28,25,High Tempo,5,4,True,Semi-Urban Outpost
P-000342,DEP-V2-0001092,8,2025-08-01,2025-08-05,2025-08-24,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-000344,DEP-V2-0001093,4,2025-04-01,2025-04-02,2025-04-27,25,Routine,1,2,False,Urban Base
P-000345,DEP-V2-0001094,4,2025-04-01,2025-04-03,2025-04-28,25,High Tempo,5,4,True,Remote/Difficult Terrain
P-000345,DEP-V2-0001095,5,2025-05-01,2025-05-02,2025-05-23,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000345,DEP-V2-0001096,6,2025-06-01,2025-06-05,2025-06-23,18,High Tempo,3,3,False,Semi-Urban Outpost
P-000345,DEP-V2-0001097,7,2025-07-01,2025-07-03,2025-07-24,21,High Tempo,5,3,True,Semi-Urban Outpost
P-000345,DEP-V2-0001098,8,2025-08-01,2025-08-04,2025-08-24,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000346,DEP-V2-0001099,2,2025-02-01,2025-02-03,2025-02-28,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000346,DEP-V2-0001100,3,2025-03-01,2025-03-03,2025-03-27,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000346,DEP-V2-0001101,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000346,DEP-V2-0001102,5,2025-05-01,2025-05-03,2025-05-28,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000349,DEP-V2-0001103,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000349,DEP-V2-0001104,7,2025-07-01,2025-07-03,2025-07-23,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000350,DEP-V2-0001105,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,5,5,True,Remote/Difficult Terrain
P-000350,DEP-V2-0001106,5,2025-05-01,2025-05-03,2025-05-28,25,High Tempo,5,4,True,High Altitude/Extreme
P-000350,DEP-V2-0001107,6,2025-06-01,2025-06-04,2025-06-23,19,High Tempo,5,5,True,High Altitude/Extreme
P-000350,DEP-V2-0001108,7,2025-07-01,2025-07-05,2025-07-26,21,Extended,4,5,True,Remote/Difficult Terrain
P-000350,DEP-V2-0001109,8,2025-08-01,2025-08-03,2025-08-28,25,Extended,5,4,True,High Altitude/Extreme
P-000350,DEP-V2-0001110,9,2025-09-01,2025-09-03,2025-09-23,20,Extended,4,5,True,Remote/Difficult Terrain
P-000350,DEP-V2-0001111,10,2025-10-01,2025-10-04,2025-10-24,20,Extended,5,5,True,Remote/Difficult Terrain
P-000350,DEP-V2-0001112,11,2025-11-01,2025-11-03,2025-11-25,22,High Tempo,5,5,True,High Altitude/Extreme
P-000351,DEP-V2-0001113,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000351,DEP-V2-0001114,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000352,DEP-V2-0001115,5,2025-05-01,2025-05-04,2025-05-24,20,Routine,1,1,False,Urban Base
P-000353,DEP-V2-0001116,4,2025-04-01,2025-04-05,2025-04-23,18,Extended,4,4,True,High Altitude/Extreme
P-000353,DEP-V2-0001117,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,5,4,True,Remote/Difficult Terrain
P-000353,DEP-V2-0001118,6,2025-06-01,2025-06-04,2025-06-26,22,High Tempo,5,5,True,High Altitude/Extreme
P-000353,DEP-V2-0001119,7,2025-07-01,2025-07-04,2025-07-28,24,High Tempo,5,5,True,Remote/Difficult Terrain
P-000353,DEP-V2-0001120,8,2025-08-01,2025-08-02,2025-08-26,24,High Tempo,5,5,True,High Altitude/Extreme
P-000353,DEP-V2-0001121,9,2025-09-01,2025-09-02,2025-09-26,24,High Tempo,4,5,True,High Altitude/Extreme
P-000353,DEP-V2-0001122,10,2025-10-01,2025-10-05,2025-10-26,21,Extended,4,5,True,Remote/Difficult Terrain
P-000353,DEP-V2-0001123,11,2025-11-01,2025-11-02,2025-11-25,23,Extended,5,5,True,High Altitude/Extreme
P-000355,DEP-V2-0001124,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,4,3,True,Remote/Difficult Terrain
P-000355,DEP-V2-0001125,5,2025-05-01,2025-05-04,2025-05-26,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-000355,DEP-V2-0001126,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,4,4,True,Semi-Urban Outpost
P-000355,DEP-V2-0001127,7,2025-07-01,2025-07-03,2025-07-26,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000355,DEP-V2-0001128,8,2025-08-01,2025-08-04,2025-08-23,19,High Tempo,5,4,True,Remote/Difficult Terrain
P-000356,DEP-V2-0001129,5,2025-05-01,2025-05-05,2025-05-24,19,Routine,2,2,False,Urban Base
P-000357,DEP-V2-0001130,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000357,DEP-V2-0001131,5,2025-05-01,2025-05-04,2025-05-26,22,High Tempo,4,4,True,Semi-Urban Outpost
P-000357,DEP-V2-0001132,6,2025-06-01,2025-06-03,2025-06-24,21,High Tempo,3,3,False,Semi-Urban Outpost
P-000357,DEP-V2-0001133,7,2025-07-01,2025-07-02,2025-07-23,21,High Tempo,3,4,True,Semi-Urban Outpost
P-000357,DEP-V2-0001134,8,2025-08-01,2025-08-04,2025-08-28,24,High Tempo,4,3,True,Remote/Difficult Terrain
P-000358,DEP-V2-0001135,3,2025-03-01,2025-03-04,2025-03-24,20,Extended,4,4,True,Remote/Difficult Terrain
P-000358,DEP-V2-0001136,4,2025-04-01,2025-04-05,2025-04-28,23,Extended,4,5,True,High Altitude/Extreme
P-000358,DEP-V2-0001137,5,2025-05-01,2025-05-04,2025-05-27,23,Extended,4,4,True,Remote/Difficult Terrain
P-000358,DEP-V2-0001138,6,2025-06-01,2025-06-05,2025-06-26,21,Extended,5,5,True,High Altitude/Extreme
P-000358,DEP-V2-0001139,7,2025-07-01,2025-07-02,2025-07-24,22,Extended,4,5,True,Remote/Difficult Terrain
P-000358,DEP-V2-0001140,8,2025-08-01,2025-08-05,2025-08-28,23,Extended,4,4,True,Remote/Difficult Terrain
P-000358,DEP-V2-0001141,9,2025-09-01,2025-09-03,2025-09-27,24,Extended,5,5,True,High Altitude/Extreme
P-000359,DEP-V2-0001142,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,5,4,True,High Altitude/Extreme
P-000359,DEP-V2-0001143,5,2025-05-01,2025-05-03,2025-05-23,20,Extended,4,4,True,High Altitude/Extreme
P-000359,DEP-V2-0001144,6,2025-06-01,2025-06-04,2025-06-25,21,High Tempo,4,5,True,High Altitude/Extreme
P-000359,DEP-V2-0001145,7,2025-07-01,2025-07-02,2025-07-28,26,Extended,4,5,True,Remote/Difficult Terrain
P-000359,DEP-V2-0001146,8,2025-08-01,2025-08-03,2025-08-23,20,Extended,4,5,True,Remote/Difficult Terrain
P-000359,DEP-V2-0001147,9,2025-09-01,2025-09-02,2025-09-28,26,Extended,5,5,True,High Altitude/Extreme
P-000359,DEP-V2-0001148,10,2025-10-01,2025-10-03,2025-10-24,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-000359,DEP-V2-0001149,11,2025-11-01,2025-11-05,2025-11-28,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000361,DEP-V2-0001150,4,2025-04-01,2025-04-03,2025-04-26,23,High Tempo,5,4,True,High Altitude/Extreme
P-000361,DEP-V2-0001151,5,2025-05-01,2025-05-02,2025-05-23,21,High Tempo,4,5,True,Remote/Difficult Terrain
P-000361,DEP-V2-0001152,6,2025-06-01,2025-06-03,2025-06-28,25,Extended,4,4,True,Remote/Difficult Terrain
P-000361,DEP-V2-0001153,7,2025-07-01,2025-07-05,2025-07-24,19,Extended,5,5,True,Remote/Difficult Terrain
P-000361,DEP-V2-0001154,8,2025-08-01,2025-08-05,2025-08-28,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000361,DEP-V2-0001155,9,2025-09-01,2025-09-05,2025-09-23,18,High Tempo,5,4,True,High Altitude/Extreme
P-000361,DEP-V2-0001156,10,2025-10-01,2025-10-02,2025-10-24,22,Extended,5,5,True,Remote/Difficult Terrain
P-000361,DEP-V2-0001157,11,2025-11-01,2025-11-05,2025-11-25,20,High Tempo,5,5,True,High Altitude/Extreme
P-000362,DEP-V2-0001158,3,2025-03-01,2025-03-02,2025-03-27,25,Extended,4,5,True,High Altitude/Extreme
P-000362,DEP-V2-0001159,4,2025-04-01,2025-04-04,2025-04-26,22,Extended,4,4,True,High Altitude/Extreme
P-000362,DEP-V2-0001160,5,2025-05-01,2025-05-03,2025-05-24,21,Extended,4,5,True,High Altitude/Extreme
P-000362,DEP-V2-0001161,6,2025-06-01,2025-06-04,2025-06-23,19,Extended,4,5,True,Remote/Difficult Terrain
P-000362,DEP-V2-0001162,7,2025-07-01,2025-07-03,2025-07-23,20,Extended,5,5,True,Remote/Difficult Terrain
P-000362,DEP-V2-0001163,8,2025-08-01,2025-08-03,2025-08-27,24,Extended,4,5,True,High Altitude/Extreme
P-000362,DEP-V2-0001164,9,2025-09-01,2025-09-02,2025-09-24,22,Extended,3,5,True,High Altitude/Extreme
P-000363,DEP-V2-0001165,5,2025-05-01,2025-05-04,2025-05-23,19,Routine,3,2,False,Urban Base
P-000365,DEP-V2-0001166,4,2025-04-01,2025-04-05,2025-04-26,21,Routine,2,1,False,Urban Base
P-000366,DEP-V2-0001167,3,2025-03-01,2025-03-03,2025-03-26,23,Extended,3,5,True,High Altitude/Extreme
P-000366,DEP-V2-0001168,4,2025-04-01,2025-04-02,2025-04-26,24,Extended,3,4,True,High Altitude/Extreme
P-000366,DEP-V2-0001169,5,2025-05-01,2025-05-05,2025-05-23,18,Extended,5,5,True,High Altitude/Extreme
P-000366,DEP-V2-0001170,6,2025-06-01,2025-06-05,2025-06-23,18,Extended,3,4,True,High Altitude/Extreme
P-000366,DEP-V2-0001171,7,2025-07-01,2025-07-04,2025-07-28,24,Extended,4,5,True,Remote/Difficult Terrain
P-000366,DEP-V2-0001172,8,2025-08-01,2025-08-05,2025-08-24,19,Extended,5,4,True,High Altitude/Extreme
P-000366,DEP-V2-0001173,9,2025-09-01,2025-09-04,2025-09-28,24,Extended,4,5,True,Remote/Difficult Terrain
P-000368,DEP-V2-0001174,4,2025-04-01,2025-04-05,2025-04-24,19,Routine,2,2,False,Urban Base
P-000369,DEP-V2-0001175,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,4,5,True,Remote/Difficult Terrain
P-000369,DEP-V2-0001176,5,2025-05-01,2025-05-02,2025-05-28,26,High Tempo,5,5,True,Remote/Difficult Terrain
P-000369,DEP-V2-0001177,6,2025-06-01,2025-06-02,2025-06-28,26,Extended,4,4,True,Remote/Difficult Terrain
P-000369,DEP-V2-0001178,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,4,5,True,Remote/Difficult Terrain
P-000369,DEP-V2-0001179,8,2025-08-01,2025-08-02,2025-08-26,24,Extended,4,5,True,Remote/Difficult Terrain
P-000369,DEP-V2-0001180,9,2025-09-01,2025-09-05,2025-09-27,22,High Tempo,5,5,True,High Altitude/Extreme
P-000369,DEP-V2-0001181,10,2025-10-01,2025-10-04,2025-10-27,23,Extended,5,4,True,Remote/Difficult Terrain
P-000369,DEP-V2-0001182,11,2025-11-01,2025-11-03,2025-11-25,22,High Tempo,5,5,True,Remote/Difficult Terrain
P-000370,DEP-V2-0001183,3,2025-03-01,2025-03-02,2025-03-25,23,Extended,4,5,True,Remote/Difficult Terrain
P-000370,DEP-V2-0001184,4,2025-04-01,2025-04-05,2025-04-27,22,Extended,3,4,True,High Altitude/Extreme
P-000370,DEP-V2-0001185,5,2025-05-01,2025-05-05,2025-05-28,23,Extended,4,5,True,High Altitude/Extreme
P-000370,DEP-V2-0001186,6,2025-06-01,2025-06-02,2025-06-23,21,Extended,4,5,True,High Altitude/Extreme
P-000370,DEP-V2-0001187,7,2025-07-01,2025-07-04,2025-07-25,21,Extended,4,4,True,Remote/Difficult Terrain
P-000370,DEP-V2-0001188,8,2025-08-01,2025-08-02,2025-08-26,24,Extended,4,5,True,Remote/Difficult Terrain
P-000370,DEP-V2-0001189,9,2025-09-01,2025-09-03,2025-09-27,24,Extended,4,5,True,High Altitude/Extreme
P-000371,DEP-V2-0001190,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,5,3,True,Semi-Urban Outpost
P-000371,DEP-V2-0001191,5,2025-05-01,2025-05-03,2025-05-26,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000371,DEP-V2-0001192,6,2025-06-01,2025-06-02,2025-06-24,22,High Tempo,3,3,False,Semi-Urban Outpost
P-000371,DEP-V2-0001193,7,2025-07-01,2025-07-04,2025-07-23,19,High Tempo,5,3,True,Remote/Difficult Terrain
P-000371,DEP-V2-0001194,8,2025-08-01,2025-08-04,2025-08-27,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000372,DEP-V2-0001195,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,5,3,True,Remote/Difficult Terrain
P-000372,DEP-V2-0001196,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,4,3,True,Remote/Difficult Terrain
P-000372,DEP-V2-0001197,6,2025-06-01,2025-06-02,2025-06-27,25,High Tempo,3,3,False,Remote/Difficult Terrain
P-000372,DEP-V2-0001198,7,2025-07-01,2025-07-03,2025-07-24,21,High Tempo,5,4,True,Remote/Difficult Terrain
P-000372,DEP-V2-0001199,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000373,DEP-V2-0001200,3,2025-03-01,2025-03-03,2025-03-23,20,Extended,3,5,True,Remote/Difficult Terrain
P-000373,DEP-V2-0001201,4,2025-04-01,2025-04-04,2025-04-23,19,Extended,4,5,True,High Altitude/Extreme
P-000373,DEP-V2-0001202,5,2025-05-01,2025-05-02,2025-05-23,21,Extended,4,5,True,High Altitude/Extreme
P-000373,DEP-V2-0001203,6,2025-06-01,2025-06-02,2025-06-23,21,Extended,4,5,True,High Altitude/Extreme
P-000373,DEP-V2-0001204,7,2025-07-01,2025-07-02,2025-07-28,26,Extended,4,5,True,High Altitude/Extreme
P-000373,DEP-V2-0001205,8,2025-08-01,2025-08-03,2025-08-26,23,Extended,4,4,True,Remote/Difficult Terrain
P-000373,DEP-V2-0001206,9,2025-09-01,2025-09-02,2025-09-23,21,Extended,4,5,True,High Altitude/Extreme
P-000374,DEP-V2-0001207,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,4,3,True,Remote/Difficult Terrain
P-000374,DEP-V2-0001208,5,2025-05-01,2025-05-03,2025-05-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000374,DEP-V2-0001209,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,4,3,True,Remote/Difficult Terrain
P-000374,DEP-V2-0001210,7,2025-07-01,2025-07-03,2025-07-25,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000374,DEP-V2-0001211,8,2025-08-01,2025-08-04,2025-08-25,21,High Tempo,4,3,True,Remote/Difficult Terrain
P-000375,DEP-V2-0001212,3,2025-03-01,2025-03-04,2025-03-28,24,Extended,5,5,True,High Altitude/Extreme
P-000375,DEP-V2-0001213,4,2025-04-01,2025-04-03,2025-04-27,24,Extended,4,4,True,High Altitude/Extreme
P-000375,DEP-V2-0001214,5,2025-05-01,2025-05-02,2025-05-23,21,Extended,4,4,True,High Altitude/Extreme
P-000375,DEP-V2-0001215,6,2025-06-01,2025-06-04,2025-06-27,23,Extended,5,5,True,Remote/Difficult Terrain
P-000375,DEP-V2-0001216,7,2025-07-01,2025-07-02,2025-07-26,24,Extended,4,4,True,Remote/Difficult Terrain
P-000375,DEP-V2-0001217,8,2025-08-01,2025-08-04,2025-08-27,23,Extended,4,5,True,High Altitude/Extreme
P-000375,DEP-V2-0001218,9,2025-09-01,2025-09-04,2025-09-24,20,Extended,5,5,True,High Altitude/Extreme
P-000377,DEP-V2-0001219,4,2025-04-01,2025-04-05,2025-04-28,23,Routine,2,2,False,Urban Base
P-000377,DEP-V2-0001220,5,2025-05-01,2025-05-04,2025-05-25,21,Routine,2,2,False,Semi-Urban Outpost
P-000378,DEP-V2-0001221,4,2025-04-01,2025-04-03,2025-04-26,23,Extended,5,5,True,Remote/Difficult Terrain
P-000378,DEP-V2-0001222,5,2025-05-01,2025-05-03,2025-05-26,23,High Tempo,4,4,True,High Altitude/Extreme
P-000378,DEP-V2-0001223,6,2025-06-01,2025-06-04,2025-06-23,19,Extended,4,5,True,High Altitude/Extreme
P-000378,DEP-V2-0001224,7,2025-07-01,2025-07-04,2025-07-25,21,High Tempo,5,4,True,High Altitude/Extreme
