personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity
P-000420,2025-12-01,12,181.6,15.8,4,4,85.7,31.1,2,1.49
P-000421,2025-01-01,1,191.6,14.7,2,6,76.1,37.0,3,2.71
P-000421,2025-02-01,2,184.7,13.0,2,6,76.8,34.4,3,2.95
P-000421,2025-03-01,3,191.5,13.0,2,4,76.8,36.1,3,3.22
P-000421,2025-04-01,4,231.2,37.1,5,10,42.3,77.7,5,4.09
P-000421,2025-05-01,5,251.0,42.3,7,9,39.5,90.6,5,4.37
P-000421,2025-06-01,6,243.7,45.7,14,8,37.5,98.0,5,4.02
P-000421,2025-07-01,7,249.6,49.9,5,11,34.0,92.7,5,4.48
P-000421,2025-08-01,8,251.0,60.9,14,12,45.7,98.0,5,4.74
P-000421,2025-09-01,9,263.2,57.8,12,10,40.2,98.0,5,4.75
P-000421,2025-10-01,10,262.3,49.9,7,10,35.0,98.0,5,4.74
P-000421,2025-11-01,11,261.8,52.8,12,12,38.1,98.0,5,4.49
P-000421,2025-12-01,12,263.6,53.4,12,9,35.6,98.0,5,4.44
P-000422,2025-01-01,1,188.9,18.2,5,7,74.7,42.4,3,2.28
P-000422,2025-02-01,2,192.4,15.5,5,5,75.8,42.5,3,2.91
P-000422,2025-03-01,3,184.5,15.9,2,6,75.6,35.2,3,2.74
P-000422,2025-04-01,4,234.0,38.3,11,9,43.5,89.5,5,4.58
P-000422,2025-05-01,5,227.1,44.3,9,10,42.2,87.1,5,4.57
P-000422,2025-06-01,6,228.1,48.8,13,10,40.7,96.2,5,4.53
P-000422,2025-07-01,7,242.2,54.2,7,7,40.3,91.7,5,4.63
P-000422,2025-08-01,8,252.0,51.4,9,10,43.8,98.0,5,4.4
P-000422,2025-09-01,9,255.3,41.8,13,10,39.9,98.0,5,4.46
P-000422,2025-10-01,10,262.7,49.6,11,10,30.3,98.0,5,4.33
P-000422,2025-11-01,11,257.3,65.0,14,12,39.0,98.0,5,4.19
P-000422,2025-12-01,12,253.7,52.2,7,11,35.6,98.0,5,5.0
P-000423,2025-01-01,1,174.6,6.5,1,4,99.4,16.9,2,1.38
P-000423,2025-02-01,2,173.3,5.6,1,5,87.5,18.1,2,1.0
P-000423,2025-03-01,3,173.0,7.3,4,7,87.9,26.5,2,1.62
P-000423,2025-04-01,4,179.2,6.1,1,3,97.1,20.2,3,2.2
P-000423,2025-05-01,5,178.3,4.2,2,4,92.8,20.8,2,1.63
P-000423,2025-06-01,6,163.6,13.4,3,6,88.4,21.9,2,1.07
P-000423,2025-07-01,7,180.4,3.9,1,5,93.3,20.3,2,1.59
P-000423,2025-08-01,8,171.1,6.7,2,5,91.1,20.4,2,1.63
P-000423,2025-09-01,9,175.7,4.3,4,4,94.3,22.5,2,1.45
P-000423,2025-10-01,10,177.8,2.7,2,5,90.0,21.7,2,1.82
P-000423,2025-11-01,11,176.3,10.8,1,5,90.2,22.2,2,1.58
P-000423,2025-12-01,12,175.9,7.8,3,4,91.9,22.3,2,1.2
P-000424,2025-01-01,1,174.1,9.2,1,3,88.5,19.5,2,1.47
P-000424,2025-02-01,2,180.4,4.7,0,6,91.2,19.3,2,1.33
P-000424,2025-03-01,3,177.0,7.8,2,5,86.5,23.7,2,1.62
P-000424,2025-04-01,4,173.1,2.0,3,6,90.9,20.7,3,1.33
P-000424,2025-05-01,5,173.8,3.8,2,5,92.8,20.1,2,1.76
P-000424,2025-06-01,6,169.6,7.9,2,4,95.6,18.7,2,1.6
P-000424,2025-07-01,7,174.3,1.9,4,3,94.6,20.6,2,1.55
P-000424,2025-08-01,8,175.3,7.8,4,4,91.9,23.9,2,1.29
P-000424,2025-09-01,9,169.9,6.9,2,5,90.4,19.3,2,1.3
P-000424,2025-10-01,10,175.6,7.4,3,3,92.7,22.5,2,1.73
P-000424,2025-11-01,11,174.6,11.4,0,5,90.8,21.0,2,1.94
P-000424,2025-12-01,12,165.8,7.2,3,5,96.3,19.8,2,1.8
P-000425,2025-01-01,1,183.1,6.2,2,5,91.5,24.1,2,1.58
P-000425,2025-02-01,2,177.4,6.2,2,6,90.7,22.9,2,1.57
P-000425,2025-03-01,3,173.4,4.9,0,5,93.6,16.0,2,1.42
P-000425,2025-04-01,4,183.9,10.2,1,5,90.4,24.3,2,1.42
P-000425,2025-05-01,5,176.3,4.2,0,5,93.7,17.7,2,1.8
P-000425,2025-06-01,6,179.9,6.9,1,3,85.8,19.9,2,1.0
P-000425,2025-07-01,7,180.7,3.1,2,5,93.2,21.2,2,1.39
P-000425,2025-08-01,8,176.9,0.0,2,4,95.4,17.4,2,1.34
P-000425,2025-09-01,9,176.0,3.2,1,5,95.7,17.9,2,1.54
P-000425,2025-10-01,10,177.2,4.2,4,3,94.0,22.1,2,1.32
P-000425,2025-11-01,11,177.5,3.8,3,3,92.1,21.4,2,1.59
P-000425,2025-12-01,12,177.8,6.7,2,4,90.4,21.0,2,1.16
P-000426,2025-01-01,1,177.0,10.9,2,5,85.6,23.8,2,1.08
P-000426,2025-02-01,2,174.0,8.8,2,5,86.5,23.5,2,1.81
P-000426,2025-03-01,3,182.8,9.9,1,7,86.1,27.1,2,1.92
P-000426,2025-04-01,4,216.1,42.2,4,9,40.0,71.0,3,3.47
P-000426,2025-05-01,5,214.8,50.3,4,7,42.3,73.1,3,3.84
P-000426,2025-06-01,6,226.5,30.8,5,9,49.0,71.8,4,4.22
P-000426,2025-07-01,7,217.7,33.8,4,10,41.2,70.9,4,4.38
P-000426,2025-08-01,8,216.9,31.0,9,7,43.3,74.1,3,3.88
P-000426,2025-09-01,9,188.5,8.2,2,5,86.7,28.4,2,1.84
P-000426,2025-10-01,10,176.8,11.7,3,4,85.3,26.9,2,1.79
P-000426,2025-11-01,11,183.0,8.9,2,5,86.5,27.3,2,2.05
P-000426,2025-12-01,12,182.8,11.8,3,5,85.3,30.3,2,2.02
P-000427,2025-01-01,1,185.7,8.5,1,3,89.4,22.5,2,1.23
P-000427,2025-02-01,2,175.4,6.7,1,6,88.9,21.0,2,1.53
P-000427,2025-03-01,3,182.2,9.0,1,4,94.5,22.6,2,1.81
P-000427,2025-04-01,4,178.1,9.9,2,5,90.3,23.6,3,1.36
P-000427,2025-05-01,5,179.1,2.8,1,4,94.0,18.4,3,1.52
P-000427,2025-06-01,6,181.2,5.7,2,5,86.9,23.3,2,1.27
P-000427,2025-07-01,7,184.9,7.6,1,4,93.6,21.9,2,1.29
P-000427,2025-08-01,8,185.3,8.9,1,5,88.2,25.3,2,1.71
P-000427,2025-09-01,9,183.1,0.0,0,4,89.6,18.5,2,1.83
P-000427,2025-10-01,10,179.0,6.8,2,6,86.4,23.1,2,1.01
P-000427,2025-11-01,11,181.1,3.5,4,5,97.0,24.1,2,1.38
P-000427,2025-12-01,12,182.3,8.3,2,6,90.0,25.2,2,1.38
P-000428,2025-01-01,1,165.6,4.4,1,5,96.3,14.0,1,1.33
P-000428,2025-02-01,2,224.9,39.5,4,12,46.1,73.9,4,3.48
P-000428,2025-03-01,3,224.9,48.2,6,8,43.6,77.6,4,3.08
P-000428,2025-04-01,4,205.6,37.4,4,6,46.8,63.0,4,3.8
P-000428,2025-05-01,5,216.1,35.8,4,7,47.3,68.1,4,4.45
P-000428,2025-06-01,6,117.3,0.0,0,3,120.0,5.0,1,1.0
P-000428,2025-07-01,7,166.9,4.9,0,3,96.0,12.0,1,1.42
P-000428,2025-08-01,8,173.3,8.2,1,6,94.7,18.7,1,1.09
P-000428,2025-09-01,9,172.4,5.5,1,5,95.8,17.7,1,1.62
P-000428,2025-10-01,10,169.4,6.9,1,4,95.2,15.6,1,1.19
P-000428,2025-11-01,11,174.1,8.2,1,3,94.7,18.1,1,1.53
P-000428,2025-12-01,12,166.1,6.1,1,5,95.6,15.0,1,1.28
P-000429,2025-01-01,1,164.0,7.9,1,3,88.5,14.3,2,1.0
P-000429,2025-02-01,2,169.8,6.7,2,5,91.4,20.9,2,2.04
P-000429,2025-03-01,3,165.0,6.7,1,6,96.5,16.2,2,1.63
P-000429,2025-04-01,4,175.3,9.6,2,3,92.4,20.3,2,1.19
P-000429,2025-05-01,5,174.1,8.7,3,3,94.0,21.6,2,1.47
P-000429,2025-06-01,6,173.5,4.4,4,5,88.6,22.9,2,1.19
P-000429,2025-07-01,7,174.3,3.3,2,4,98.8,17.4,2,1.43
P-000429,2025-08-01,8,167.1,10.3,0,4,89.4,16.8,2,1.63
P-000429,2025-09-01,9,172.7,5.0,4,3,95.2,21.7,2,1.74
P-000429,2025-10-01,10,168.1,7.3,1,4,95.4,15.4,2,1.25
P-000429,2025-11-01,11,166.3,8.7,1,5,90.6,18.2,2,1.72
P-000429,2025-12-01,12,168.4,3.3,2,6,94.8,18.6,2,1.91
P-000430,2025-01-01,1,185.2,6.4,1,5,92.8,22.9,2,1.52
P-000430,2025-02-01,2,185.0,4.7,2,5,91.6,23.8,2,1.44
P-000430,2025-03-01,3,176.0,10.2,2,5,82.9,24.3,2,1.32
P-000430,2025-04-01,4,181.6,12.1,1,6,84.0,26.5,2,1.61
P-000430,2025-05-01,5,179.0,7.3,2,3,95.9,20.7,2,1.46
P-000430,2025-06-01,6,186.8,6.5,1,6,87.7,25.3,2,1.61
P-000430,2025-07-01,7,171.7,0.0,1,4,91.8,14.5,2,1.3
P-000430,2025-08-01,8,182.5,6.1,2,5,97.1,22.7,2,1.54
P-000430,2025-09-01,9,179.9,2.5,4,6,97.8,22.9,2,1.03
P-000430,2025-10-01,10,182.9,1.6,1,4,96.3,19.0,2,1.64
P-000430,2025-11-01,11,174.3,7.4,0,6,86.2,19.8,2,1.54
P-000430,2025-12-01,12,180.2,0.7,0,6,97.8,18.1,2,2.03
P-000431,2025-01-01,1,177.8,0.8,0,4,89.9,15.8,2,1.35
P-000431,2025-02-01,2,175.5,5.5,3,4,96.7,22.1,2,1.94
P-000431,2025-03-01,3,177.5,2.6,1,5,95.9,18.7,2,1.78
P-000431,2025-04-01,4,179.3,8.2,1,4,88.4,21.0,2,1.23
P-000431,2025-05-01,5,171.9,2.9,2,4,93.0,18.4,3,1.8
P-000431,2025-06-01,6,179.0,6.2,2,3,91.9,21.6,2,1.69
P-000431,2025-07-01,7,176.5,3.4,1,4,89.7,18.6,2,1.56
P-000431,2025-08-01,8,180.6,4.1,1,7,93.0,20.8,2,1.18
P-000431,2025-09-01,9,178.2,11.4,0,4,91.4,20.1,2,1.38
P-000431,2025-10-01,10,182.0,8.9,0,4,87.9,20.1,2,1.0
P-000431,2025-11-01,11,177.9,3.9,4,3,89.2,24.3,2,1.79
P-000431,2025-12-01,12,175.9,1.9,4,5,94.6,22.3,2,1.46
P-000432,2025-01-01,1,173.9,3.3,1,6,90.7,19.7,2,1.93
P-000432,2025-02-01,2,166.2,6.5,2,5,89.4,17.9,2,1.26
P-000432,2025-03-01,3,217.0,33.5,5,12,45.0,71.4,3,3.83
P-000432,2025-04-01,4,206.3,37.1,8,10,43.9,72.0,3,3.41
P-000432,2025-05-01,5,219.6,32.9,6,9,45.1,71.2,4,3.61
P-000432,2025-06-01,6,216.4,30.5,4,12,45.8,67.5,3,3.58
P-000432,2025-07-01,7,222.0,41.4,8,8,42.6,80.7,3,4.43
P-000432,2025-08-01,8,223.5,36.2,9,11,44.1,82.8,4,4.56
P-000432,2025-09-01,9,231.5,35.5,6,12,44.4,78.4,3,3.58
P-000432,2025-10-01,10,171.7,13.2,1,5,86.7,24.0,2,2.28
P-000432,2025-11-01,11,172.9,7.1,2,4,89.2,21.0,2,1.68
P-000432,2025-12-01,12,166.8,7.9,4,5,88.9,23.2,2,1.66
P-000433,2025-01-01,1,176.3,8.5,4,6,86.6,28.2,2,1.8
P-000433,2025-02-01,2,184.1,7.4,4,3,87.1,28.7,2,1.95
P-000433,2025-03-01,3,166.3,8.1,2,4,86.7,19.5,2,1.68
P-000433,2025-04-01,4,212.4,18.7,6,12,50.2,65.9,3,4.46
P-000433,2025-05-01,5,206.6,25.6,10,10,40.0,72.2,3,3.73
P-000433,2025-06-01,6,210.4,31.7,5,9,50.4,64.4,4,3.45
P-000433,2025-07-01,7,211.0,31.0,4,9,44.9,64.1,4,3.62
P-000433,2025-08-01,8,203.5,21.5,6,10,50.3,61.9,3,4.16
P-000433,2025-09-01,9,171.5,3.7,2,4,88.5,20.1,2,2.07
P-000433,2025-10-01,10,170.5,5.4,4,5,87.8,22.8,2,1.32
P-000433,2025-11-01,11,171.3,15.7,1,5,83.7,24.2,2,1.75
P-000433,2025-12-01,12,170.7,12.3,3,5,85.1,26.1,2,1.94
P-000434,2025-01-01,1,186.1,4.0,0,6,93.8,20.7,2,1.4
P-000434,2025-02-01,2,180.0,7.4,2,3,92.5,21.8,2,1.46
P-000434,2025-03-01,3,177.4,6.1,4,4,100.3,22.8,2,1.46
P-000434,2025-04-01,4,178.5,8.2,2,4,94.7,21.3,3,1.26
P-000434,2025-05-01,5,182.6,6.2,1,4,90.6,22.2,2,1.73
P-000434,2025-06-01,6,178.6,4.9,3,5,94.2,23.5,2,1.68
P-000434,2025-07-01,7,173.5,12.1,0,5,85.3,21.8,2,1.87
P-000434,2025-08-01,8,177.2,2.9,3,5,91.3,20.9,2,1.0
P-000434,2025-09-01,9,178.0,13.4,3,5,90.2,27.5,2,1.68
P-000434,2025-10-01,10,169.5,2.1,1,5,99.9,14.5,2,1.64
P-000434,2025-11-01,11,179.7,8.0,2,6,89.5,24.4,2,1.43
P-000434,2025-12-01,12,180.7,6.7,4,5,82.7,28.5,2,1.57
P-000435,2025-01-01,1,166.7,9.4,0,5,87.4,18.3,2,2.03
P-000435,2025-02-01,2,167.3,6.1,1,4,94.1,16.4,2,1.87
P-000435,2025-03-01,3,175.4,5.9,2,4,92.0,20.4,2,1.51
P-000435,2025-04-01,4,172.0,7.7,2,6,92.8,21.7,2,1.76
P-000435,2025-05-01,5,166.5,6.3,2,5,91.1,17.8,2,1.31
P-000435,2025-06-01,6,172.7,2.4,2,6,91.3,19.8,2,1.67
P-000435,2025-07-01,7,163.6,6.2,2,6,92.8,16.9,2,1.25
P-000435,2025-08-01,8,165.1,5.6,1,5,93.5,15.4,2,1.53
P-000435,2025-09-01,9,174.0,11.2,3,5,91.1,23.7,2,1.16
P-000435,2025-10-01,10,170.9,3.5,3,5,95.8,21.3,2,2.26
P-000435,2025-11-01,11,167.5,8.2,3,5,95.7,19.0,2,1.03
P-000435,2025-12-01,12,172.3,10.0,4,5,93.7,25.9,2,2.0
P-000436,2025-01-01,1,176.9,7.5,1,4,89.0,21.7,2,2.01
P-000436,2025-02-01,2,175.8,9.9,1,5,88.1,21.6,2,1.37
P-000436,2025-03-01,3,226.8,39.7,5,8,43.1,76.8,3,4.52
P-000436,2025-04-01,4,233.6,41.5,9,14,42.5,89.1,3,3.87
P-000436,2025-05-01,5,230.8,42.5,5,11,42.3,79.9,4,3.87
P-000436,2025-06-01,6,229.4,41.1,10,10,42.7,87.5,3,4.29
P-000436,2025-07-01,7,223.7,40.3,11,9,42.9,86.0,4,4.27
P-000436,2025-08-01,8,221.2,29.2,4,12,46.2,69.8,4,4.06
P-000436,2025-09-01,9,226.1,40.0,8,13,43.0,84.1,4,4.14
P-000436,2025-10-01,10,180.6,5.4,2,6,89.8,23.9,2,1.58
P-000436,2025-11-01,11,180.3,5.7,1,5,89.7,23.2,2,2.2
P-000436,2025-12-01,12,183.7,8.5,3,4,88.6,27.4,2,1.81
P-000437,2025-01-01,1,170.2,9.4,2,4,85.2,21.5,2,1.59
P-000437,2025-02-01,2,172.6,3.8,3,4,93.4,20.7,2,1.82
P-000437,2025-03-01,3,164.6,9.0,1,4,91.5,15.5,2,1.2
P-000437,2025-04-01,4,164.7,7.1,4,3,92.7,19.6,2,1.5
P-000437,2025-05-01,5,171.1,7.4,1,4,91.7,18.2,2,1.64
P-000437,2025-06-01,6,174.4,3.1,1,4,92.5,16.5,2,1.27
P-000437,2025-07-01,7,172.8,1.5,2,5,101.8,16.5,2,1.51
P-000437,2025-08-01,8,174.9,5.7,0,4,92.2,16.4,2,1.39
P-000437,2025-09-01,9,166.0,3.2,2,5,91.9,17.3,2,1.78
P-000437,2025-10-01,10,174.5,9.0,3,3,88.3,23.5,2,1.71
P-000437,2025-11-01,11,167.6,6.4,0,7,90.4,16.7,2,1.45
P-000437,2025-12-01,12,171.3,2.8,3,5,92.6,19.0,2,1.17
P-000438,2025-01-01,1,189.6,17.1,4,5,75.2,40.9,3,3.01
P-000438,2025-02-01,2,201.2,14.0,5,4,76.4,44.3,3,2.93
P-000438,2025-03-01,3,191.6,10.6,2,7,77.7,33.8,3,1.94
P-000438,2025-04-01,4,240.2,44.4,5,8,41.2,83.3,5,4.34
P-000438,2025-05-01,5,238.0,46.0,6,14,44.6,89.9,5,5.0
P-000438,2025-06-01,6,240.3,45.6,5,11,42.7,85.2,5,4.19
P-000438,2025-07-01,7,252.7,47.0,9,12,36.6,98.0,5,4.37
P-000438,2025-08-01,8,244.5,45.1,5,7,41.0,86.0,5,4.93
P-000438,2025-09-01,9,253.0,53.6,10,10,45.9,98.0,5,3.99
P-000438,2025-10-01,10,256.5,52.0,10,11,39.9,98.0,5,4.46
P-000438,2025-11-01,11,262.5,49.4,12,10,36.5,98.0,5,4.6
P-000438,2025-12-01,12,263.7,56.7,14,10,36.3,98.0,5,5.0
P-000439,2025-01-01,1,174.1,9.1,1,3,88.3,21.0,2,2.08
P-000439,2025-02-01,2,174.5,4.6,1,3,90.1,18.8,2,2.01
P-000439,2025-03-01,3,216.4,32.0,7,8,45.4,72.2,4,4.25
P-000439,2025-04-01,4,217.8,30.6,7,8,45.8,70.5,3,3.65
P-000439,2025-05-01,5,222.0,42.0,9,9,42.4,81.9,3,3.84
P-000439,2025-06-01,6,226.8,43.2,4,11,42.1,78.6,4,4.46
P-000439,2025-07-01,7,219.7,43.0,4,12,42.1,77.0,3,4.56
P-000439,2025-08-01,8,220.0,30.8,7,14,45.8,77.4,3,4.44
P-000439,2025-09-01,9,215.1,42.5,10,8,42.3,80.3,3,3.7
P-000439,2025-10-01,10,171.8,5.1,1,7,90.0,21.2,2,2.19
P-000439,2025-11-01,11,177.2,4.1,0,4,90.3,17.9,2,1.76
P-000439,2025-12-01,12,171.4,8.8,1,7,88.5,21.6,2,1.7
P-000440,2025-01-01,1,183.3,7.2,1,6,83.5,24.6,2,1.38
P-000440,2025-02-01,2,191.9,5.1,3,3,95.1,25.0,2,1.03
P-000440,2025-03-01,3,182.6,9.0,0,6,92.9,21.0,2,1.11
P-000440,2025-04-01,4,177.4,9.8,0,6,93.1,20.0,3,1.31
P-000440,2025-05-01,5,185.7,1.5,4,6,93.0,27.7,3,1.94
P-000440,2025-06-01,6,187.8,7.6,4,5,92.4,29.9,2,1.73
P-000440,2025-07-01,7,180.7,2.6,4,4,87.3,25.3,2,1.59
P-000440,2025-08-01,8,180.9,0.6,1,5,92.6,17.7,2,1.02
P-000440,2025-09-01,9,189.5,2.8,2,4,90.6,23.0,2,1.0
P-000440,2025-10-01,10,186.4,4.3,3,3,93.2,23.2,2,1.04
P-000440,2025-11-01,11,184.9,2.0,2,5,95.2,21.8,2,1.37
P-000440,2025-12-01,12,187.4,8.7,3,3,89.9,27.1,2,1.49
P-000441,2025-01-01,1,170.1,9.6,4,4,94.6,22.5,2,1.35
P-000441,2025-02-01,2,168.4,7.0,2,6,93.0,19.3,2,1.4
P-000441,2025-03-01,3,166.6,10.5,4,6,91.9,23.9,2,1.51
P-000441,2025-04-01,4,169.2,6.9,2,5,92.8,19.8,3,1.79
P-000441,2025-05-01,5,173.1,12.4,1,5,88.4,21.8,2,1.44
P-000441,2025-06-01,6,175.8,7.8,1,5,92.7,19.8,2,1.36
P-000441,2025-07-01,7,168.2,10.2,3,6,86.3,23.7,2,1.52
P-000441,2025-08-01,8,169.6,9.2,1,3,96.3,16.3,2,1.39
P-000441,2025-09-01,9,174.2,10.4,3,4,88.5,22.9,2,1.01
P-000441,2025-10-01,10,172.9,4.1,3,4,94.8,19.8,2,1.49
P-000441,2025-11-01,11,171.3,6.4,1,5,94.3,17.5,2,1.42
P-000441,2025-12-01,12,168.4,11.6,2,6,88.2,22.7,2,1.66
P-000442,2025-01-01,1,177.1,5.7,4,5,89.7,25.6,2,1.62
P-000442,2025-02-01,2,173.3,3.2,3,3,90.7,20.5,2,1.82
P-000442,2025-03-01,3,170.4,5.5,4,4,89.8,23.3,2,1.97
P-000442,2025-04-01,4,173.2,8.7,2,7,88.5,22.1,2,1.0
P-000442,2025-05-01,5,170.2,5.1,1,5,90.0,17.8,2,1.59
P-000442,2025-06-01,6,214.4,23.9,3,7,62.8,55.3,4,3.37
P-000442,2025-07-01,7,197.5,24.7,6,7,62.6,54.3,4,3.16
P-000442,2025-08-01,8,170.4,0.0,1,4,92.0,15.8,2,2.04
P-000442,2025-09-01,9,175.0,8.4,2,3,88.6,21.1,2,1.47
P-000442,2025-10-01,10,172.4,6.5,2,4,89.4,20.6,2,1.74
P-000442,2025-11-01,11,176.9,4.5,2,4,90.2,20.0,2,1.24
P-000442,2025-12-01,12,170.6,8.8,2,6,88.5,22.2,2,1.62
P-000443,2025-01-01,1,183.7,10.0,2,4,89.9,25.1,2,1.4
P-000443,2025-02-01,2,181.5,13.1,1,6,84.4,26.2,2,1.33
P-000443,2025-03-01,3,178.3,3.4,0,3,93.2,16.6,2,1.7
P-000443,2025-04-01,4,176.0,3.8,1,4,98.1,17.8,2,1.87
P-000443,2025-05-01,5,182.0,8.4,0,5,93.0,20.8,3,1.48
P-000443,2025-06-01,6,181.7,5.0,2,5,90.9,23.0,2,1.48
P-000443,2025-07-01,7,183.7,3.8,4,4,86.1,26.3,2,1.29
P-000443,2025-08-01,8,181.5,5.0,1,4,95.2,20.6,2,1.79
P-000443,2025-09-01,9,177.2,6.0,4,5,89.5,25.7,2,1.6
P-000443,2025-10-01,10,181.4,2.7,1,5,96.1,18.5,2,1.15
P-000443,2025-11-01,11,187.7,5.4,2,5,91.0,24.9,2,1.35
P-000443,2025-12-01,12,178.7,3.2,2,4,88.8,20.6,2,1.33
P-000444,2025-01-01,1,167.1,8.8,0,4,86.4,15.3,2,1.08
P-000444,2025-02-01,2,172.0,7.3,0,3,93.5,15.1,2,1.39
P-000444,2025-03-01,3,168.6,8.9,2,5,80.7,22.9,2,1.87
P-000444,2025-04-01,4,177.3,7.0,1,5,92.4,20.3,2,1.47
P-000444,2025-05-01,5,174.1,3.8,3,6,100.8,21.0,3,1.74
P-000444,2025-06-01,6,168.9,0.5,2,4,95.9,14.9,2,1.41
P-000444,2025-07-01,7,169.7,8.1,0,6,91.6,16.5,2,1.18
P-000444,2025-08-01,8,173.0,4.7,1,5,97.1,17.0,2,1.46
P-000444,2025-09-01,9,167.9,5.1,1,4,100.8,14.3,2,1.61
P-000444,2025-10-01,10,171.9,6.5,4,4,88.5,23.4,2,1.52
P-000444,2025-11-01,11,168.5,6.8,1,6,96.6,17.7,2,1.74
P-000444,2025-12-01,12,170.1,9.4,3,4,89.9,21.0,2,1.1
P-000445,2025-01-01,1,190.8,17.8,2,8,74.9,39.0,3,2.46
P-000445,2025-02-01,2,208.7,12.1,3,7,77.2,43.1,3,2.35
P-000445,2025-03-01,3,201.0,19.4,5,5,74.2,45.2,3,2.0
P-000445,2025-04-01,4,240.3,44.6,9,12,46.6,92.6,5,4.64
P-000445,2025-05-01,5,241.5,47.1,12,12,42.3,98.0,5,4.6
P-000445,2025-06-01,6,249.5,42.0,5,13,43.3,89.3,5,4.66
P-000445,2025-07-01,7,251.8,46.2,7,10,37.4,93.7,5,4.42
P-000445,2025-08-01,8,257.9,50.2,9,13,38.5,98.0,5,4.22
P-000445,2025-09-01,9,261.3,52.7,14,12,35.8,98.0,5,4.34
P-000445,2025-10-01,10,268.3,63.0,6,10,38.1,98.0,5,4.71
P-000445,2025-11-01,11,271.1,58.6,5,11,38.4,98.0,5,4.35
P-000445,2025-12-01,12,261.3,56.5,14,8,39.6,98.0,5,4.71
P-000446,2025-01-01,1,176.3,7.3,1,6,95.1,19.5,1,1.15
P-000446,2025-02-01,2,224.6,35.3,6,12,47.4,74.9,4,3.38
P-000446,2025-03-01,3,227.5,39.7,5,6,46.1,71.5,4,3.05
P-000446,2025-04-01,4,217.9,36.2,4,6,47.1,65.0,4,3.13
P-000446,2025-05-01,5,212.8,41.2,7,9,45.7,74.0,4,3.68
P-000446,2025-06-01,6,124.3,0.0,0,3,120.0,5.0,1,1.0
P-000446,2025-07-01,7,178.4,6.2,0,4,95.5,16.9,1,1.23
P-000446,2025-08-01,8,174.3,4.2,1,4,96.3,16.3,1,1.34
P-000446,2025-09-01,9,174.9,8.0,3,4,94.8,21.4,1,1.17
P-000446,2025-10-01,10,169.5,0.8,0,4,97.7,11.8,1,1.5
P-000446,2025-11-01,11,180.1,4.9,0,5,96.0,17.6,1,1.3
P-000446,2025-12-01,12,174.7,6.3,0,5,95.5,15.7,1,1.0
P-000447,2025-01-01,1,175.0,10.4,3,5,87.8,25.8,2,1.74
P-000447,2025-02-01,2,169.8,8.1,0,6,88.8,17.9,2,1.49
P-000447,2025-03-01,3,165.9,6.1,0,6,89.6,14.6,2,1.15
P-000447,2025-04-01,4,173.1,4.5,2,4,90.2,18.2,2,1.06
P-000447,2025-05-01,5,171.5,4.5,2,4,90.2,19.0,2,1.61
P-000447,2025-06-01,6,217.1,31.7,4,7,60.5,60.2,4,2.82
P-000447,2025-07-01,7,208.3,25.4,6,9,62.4,59.5,4,3.08
P-000447,2025-08-01,8,171.8,6.0,3,4,89.6,22.1,2,1.84
P-000447,2025-09-01,9,172.5,8.9,4,4,88.4,24.0,2,1.27
P-000447,2025-10-01,10,165.7,9.3,4,5,88.3,22.6,2,1.33
P-000447,2025-11-01,11,170.9,9.4,1,6,88.2,21.6,2,1.88
P-000447,2025-12-01,12,174.4,6.2,2,4,89.5,20.2,2,1.36
P-000448,2025-01-01,1,174.6,3.4,1,4,90.6,19.5,2,2.23
P-000448,2025-02-01,2,168.5,12.2,3,5,87.1,23.0,2,1.18
P-000448,2025-03-01,3,227.5,27.9,11,10,46.6,81.0,3,3.81
P-000448,2025-04-01,4,213.6,35.0,10,8,44.5,77.9,3,4.35
P-000448,2025-05-01,5,216.5,39.1,6,7,43.3,73.1,4,4.19
P-000448,2025-06-01,6,228.7,37.6,5,8,43.7,74.8,4,3.86
P-000448,2025-07-01,7,216.0,42.8,4,9,42.2,71.7,3,3.8
P-000448,2025-08-01,8,223.5,35.2,4,9,44.4,71.5,3,4.11
P-000448,2025-09-01,9,211.6,33.6,8,12,44.9,74.7,4,3.88
P-000448,2025-10-01,10,173.3,7.7,2,3,88.9,21.1,2,1.81
P-000448,2025-11-01,11,176.3,10.8,4,3,87.7,27.9,2,2.18
P-000448,2025-12-01,12,170.1,6.8,4,4,89.3,23.6,2,1.86
P-000449,2025-01-01,1,168.0,4.4,4,6,89.5,22.3,2,1.51
P-000449,2025-02-01,2,165.0,2.9,1,6,97.0,15.0,2,1.81
P-000449,2025-03-01,3,173.4,4.3,4,5,96.8,21.5,2,1.25
P-000449,2025-04-01,4,171.6,2.4,2,4,91.1,17.9,2,1.57
P-000449,2025-05-01,5,182.5,5.7,0,5,92.6,19.8,2,1.44
P-000449,2025-06-01,6,170.8,2.6,0,5,97.4,13.5,2,1.43
P-000449,2025-07-01,7,167.6,3.9,2,5,92.0,17.4,2,1.49
P-000449,2025-08-01,8,166.4,2.1,2,3,85.6,16.1,2,1.49
P-000449,2025-09-01,9,163.6,4.8,1,3,93.3,14.4,2,2.0
P-000449,2025-10-01,10,172.9,8.2,1,4,90.5,19.8,2,1.79
P-000449,2025-11-01,11,180.9,2.2,2,4,97.4,19.5,2,1.4
